Greener Homes Program - Eligible Ground Source Heat Pumps,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16
,,,,,,,,,,,,,,,,
Note- Direct Expansion systems are not eligible,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
CL- Closed loop,,,,,,,,,,,,,,,,
OL - Open loop,,,,,,,,,,,,,,,,
COP - Coefficient of performance,,,,,,,,,,,,,,,,
,,,CLOSED LOOP (CL),,,,,,OPEN LOOP (OL),,,,,,,
AHRI Certified Reference No.,Brand name,Model number,"CL Cooling capacity
kW", CL Cooling capacity Btu/hour,"CL Heating capacity
kW","CL Heating capacity
Btu/hour",CL COP cooling ,CL COP heating,"OL Cooling capacity
kW","OL Cooling capacity
Btu/hour","OL Heating capacity 
kW","OL Heating capacity
Btu/hour",OL COP cooling,OL COP heating,,
202274787,Carrier,50PCH015Z/B/S/E*N4/DD*A/J/D/F,4.16,14200,3.31,11300,4.28,3.3,,,,,,,,
202434638,Carrier,50PCH018N/P/W/Y*C3/CE,5.71,19500,4.1,14000,4.97,3.55,,,,,,,,
202434639,Carrier,50PCH018N/P/W/Y*C4/DE,5.71,19500,4.1,14000,4.97,3.55,,,,,,,,
202434646,Carrier,50PCH018N/P/W/Y*N3/CE,5.66,19300,4.02,13700,4.79,3.6,,,,,,,,
202434647,Carrier,50PCH018N/P/W/Y*N4/DE,5.66,19300,4.02,13700,4.79,3.6,,,,,,,,
202434636,Carrier,50PCH018Z/B/S/E*C3/CE,5.63,19200,4.19,14300,4.73,3.5,,,,,,,,
202434637,Carrier,50PCH018Z/B/S/E*C4/DE,5.63,19200,4.19,14300,4.73,3.5,,,,,,,,
202434644,Carrier,50PCH018Z/B/S/E*N3/CE,5.6,19100,4.1,14000,4.65,3.55,,,,,,,,
202434645,Carrier,50PCH018Z/B/S/E*N4/DE,5.6,19100,4.1,14000,4.65,3.55,,,,,,,,
202434660,Carrier,50PCH024N/P/W/Y*C3/CE,7.56,25800,5.19,17700,5.17,3.6,,,,,,,,
202434663,Carrier,50PCH024N/P/W/Y*C4/DE,7.56,25800,5.19,17700,5.17,3.6,,,,,,,,
202434661,Carrier,50PCH024N/P/W/Y*C5/EE,7.56,25800,5.19,17700,5.17,3.6,,,,,,,,
202434662,Carrier,50PCH024N/P/W/Y*C6/FE,7.56,25800,5.19,17700,5.17,3.6,,,,,,,,
202434676,Carrier,50PCH024N/P/W/Y*N3/CE,7.53,25700,5.1,17400,5.03,3.6,,,,,,,,
202434679,Carrier,50PCH024N/P/W/Y*N4/DE,7.53,25700,5.1,17400,5.03,3.6,,,,,,,,
202434677,Carrier,50PCH024N/P/W/Y*N5/EE,7.53,25700,5.1,17400,5.03,3.6,,,,,,,,
202434678,Carrier,50PCH024N/P/W/Y*N6/FE,7.53,25700,5.1,17400,5.03,3.6,,,,,,,,
202434656,Carrier,50PCH024Z/B/S/E*C3/CE,7.44,25400,5.3,18100,4.95,3.55,,,,,,,,
202434658,Carrier,50PCH024Z/B/S/E*C4/DE,7.44,25400,5.3,18100,4.95,3.55,,,,,,,,
202434657,Carrier,50PCH024Z/B/S/E*C5/EE,7.44,25400,5.3,18100,4.95,3.55,,,,,,,,
202434659,Carrier,50PCH024Z/B/S/E*C6/FE,7.44,25400,5.3,18100,4.95,3.55,,,,,,,,
202434672,Carrier,50PCH024Z/B/S/E*N3/CE,7.41,25300,5.22,17800,4.91,3.55,,,,,,,,
202434674,Carrier,50PCH024Z/B/S/E*N4/DE,7.41,25300,5.22,17800,4.91,3.55,,,,,,,,
202434673,Carrier,50PCH024Z/B/S/E*N5/EE,7.41,25300,5.22,17800,4.91,3.55,,,,,,,,
202434675,Carrier,50PCH024Z/B/S/E*N6/FE,7.41,25300,5.22,17800,4.91,3.55,,,,,,,,
202434708,Carrier,50PCH030N/P/W/Y*C3/CE,8.82,30100,6.13,20900,4.59,3.55,,,,,,,,
202434692,Carrier,50PCH030N/P/W/Y*C4/DE,8.82,30100,6.13,20900,4.59,3.55,,,,,,,,
202434694,Carrier,50PCH030N/P/W/Y*C5/EE,8.82,30100,6.13,20900,4.59,3.55,,,,,,,,
202434693,Carrier,50PCH030N/P/W/Y*C6/FE,8.82,30100,6.13,20900,4.59,3.55,,,,,,,,
202434704,Carrier,50PCH030N/P/W/Y*N3/CE,8.73,29800,6.01,20500,4.63,3.55,,,,,,,,
202434680,Carrier,50PCH030N/P/W/Y*N4/DE,8.73,29800,6.01,20500,4.63,3.55,,,,,,,,
202434682,Carrier,50PCH030N/P/W/Y*N5/EE,8.73,29800,6.01,20500,4.63,3.55,,,,,,,,
202434681,Carrier,50PCH030N/P/W/Y*N6/FE,8.73,29800,6.01,20500,4.63,3.55,,,,,,,,
202434709,Carrier,50PCH030Z/B/S/E*C3/CE,8.65,29500,6.3,21500,4.57,3.4,,,,,,,,
202434696,Carrier,50PCH030Z/B/S/E*C4/DE,8.65,29500,6.3,21500,4.57,3.4,,,,,,,,
202434697,Carrier,50PCH030Z/B/S/E*C5/EE,8.65,29500,6.3,21500,4.57,3.4,,,,,,,,
202434695,Carrier,50PCH030Z/B/S/E*C6/FE,8.65,29500,6.3,21500,4.57,3.4,,,,,,,,
202434705,Carrier,50PCH030Z/B/S/E*N3/CE,8.56,29200,6.18,21100,4.57,3.4,,,,,,,,
202434684,Carrier,50PCH030Z/B/S/E*N4/DE,8.56,29200,6.18,21100,4.57,3.4,,,,,,,,
202434685,Carrier,50PCH030Z/B/S/E*N5/EE,8.56,29200,6.18,21100,4.57,3.4,,,,,,,,
202434683,Carrier,50PCH030Z/B/S/E*N6/FE,8.56,29200,6.18,21100,4.57,3.4,,,,,,,,
202434724,Carrier,50PCH036N/P/W/Y*C3/CE,11.22,38300,7.82,26700,5.01,3.6,,,,,,,,
202434727,Carrier,50PCH036N/P/W/Y*C4/DE,11.22,38300,7.82,26700,5.01,3.6,,,,,,,,
202434725,Carrier,50PCH036N/P/W/Y*C5/EE,11.22,38300,7.82,26700,5.01,3.6,,,,,,,,
202434726,Carrier,50PCH036N/P/W/Y*C6/FE,11.22,38300,7.82,26700,5.01,3.6,,,,,,,,
202434740,Carrier,50PCH036N/P/W/Y*N3/CE,11.08,37800,7.74,26400,4.89,3.5,,,,,,,,
202434743,Carrier,50PCH036N/P/W/Y*N4/DE,11.08,37800,7.74,26400,4.89,3.5,,,,,,,,
202434741,Carrier,50PCH036N/P/W/Y*N5/EE,11.08,37800,7.74,26400,4.89,3.5,,,,,,,,
202434742,Carrier,50PCH036N/P/W/Y*N6/FE,11.08,37800,7.74,26400,4.89,3.5,,,,,,,,
202434720,Carrier,50PCH036Z/B/S/E*C3/CE,11.14,38000,7.94,27100,4.88,3.55,,,,,,,,
202434723,Carrier,50PCH036Z/B/S/E*C4/DE,11.14,38000,7.94,27100,4.88,3.55,,,,,,,,
202434721,Carrier,50PCH036Z/B/S/E*C5/EE,11.14,38000,7.94,27100,4.88,3.55,,,,,,,,
202434722,Carrier,50PCH036Z/B/S/E*C6/FE,11.14,38000,7.94,27100,4.88,3.55,,,,,,,,
202434736,Carrier,50PCH036Z/B/S/E*N3/CE,10.99,37500,7.85,26800,4.76,3.45,,,,,,,,
202434739,Carrier,50PCH036Z/B/S/E*N4/DE,10.99,37500,7.85,26800,4.76,3.45,,,,,,,,
202434737,Carrier,50PCH036Z/B/S/E*N5/EE,10.99,37500,7.85,26800,4.76,3.45,,,,,,,,
202434738,Carrier,50PCH036Z/B/S/E*N6/FE,10.99,37500,7.85,26800,4.76,3.45,,,,,,,,
202547572,Carrier,50PCH042N/P/W/Y*C3/CE,12.34,42100,8.5,29000,4.87,3.4,,,,,,,,
202547574,Carrier,50PCH042N/P/W/Y*C5/EE,12.34,42100,8.5,29000,4.87,3.4,,,,,,,,
202547576,Carrier,50PCH042N/P/W/Y*C6/FE,12.34,42100,8.5,29000,4.87,3.4,,,,,,,,
202547578,Carrier,50PCH042N/P/W/Y*N3/CE,11.69,39900,8.26,28200,4.56,3.35,,,,,,,,
202547580,Carrier,50PCH042N/P/W/Y*N5/EE,11.69,39900,8.26,28200,4.56,3.35,,,,,,,,
202547582,Carrier,50PCH042N/P/W/Y*N6/FE,11.69,39900,8.26,28200,4.56,3.35,,,,,,,,
202547560,Carrier,50PCH042Z/B/S/E*C3/CE,12.07,41200,8.79,30000,4.66,3.25,,,,,,,,
202547562,Carrier,50PCH042Z/B/S/E*C5/EE,12.07,41200,8.79,30000,4.66,3.25,,,,,,,,
202547564,Carrier,50PCH042Z/B/S/E*C6/FE,12.07,41200,8.79,30000,4.66,3.25,,,,,,,,
202547566,Carrier,50PCH042Z/B/S/E*N3/CE,11.61,39600,8.62,29400,4.56,3.3,,,,,,,,
202547568,Carrier,50PCH042Z/B/S/E*N5/EE,11.61,39600,8.62,29400,4.56,3.3,,,,,,,,
202547570,Carrier,50PCH042Z/B/S/E*N6/FE,11.61,39600,8.62,29400,4.56,3.3,,,,,,,,
202534030,Carrier,50PCH048N/P/W/Y*C3/CE,14.45,49300,11.28,38500,4.89,3.45,,,,,,,,
202534031,Carrier,50PCH048N/P/W/Y*C5/EE,14.45,49300,11.28,38500,4.89,3.45,,,,,,,,
202534032,Carrier,50PCH048N/P/W/Y*C6/FE,14.45,49300,11.28,38500,4.89,3.45,,,,,,,,
202534044,Carrier,50PCH048N/P/W/Y*N3/CE,14.48,49400,11.05,37700,4.7,3.3,,,,,,,,
202534045,Carrier,50PCH048N/P/W/Y*N5/EE,14.48,49400,11.05,37700,4.7,3.3,,,,,,,,
202534046,Carrier,50PCH048N/P/W/Y*N6/FE,14.48,49400,11.05,37700,4.7,3.3,,,,,,,,
202534029,Carrier,50PCH048Z/B/S/E*C1/AE,14.18,48400,11.52,39300,4.79,3.4,,,,,,,,
202534026,Carrier,50PCH048Z/B/S/E*C3/CE,14.18,48400,11.52,39300,4.79,3.4,,,,,,,,
202534027,Carrier,50PCH048Z/B/S/E*C5/EE,14.18,48400,11.52,39300,4.79,3.4,,,,,,,,
202534028,Carrier,50PCH048Z/B/S/E*C6/FE,14.18,48400,11.52,39300,4.79,3.4,,,,,,,,
202534043,Carrier,50PCH048Z/B/S/E*N1/AE,14.21,48500,11.28,38500,4.67,3.25,,,,,,,,
202534040,Carrier,50PCH048Z/B/S/E*N3/CE,14.21,48500,11.28,38500,4.67,3.25,,,,,,,,
202534041,Carrier,50PCH048Z/B/S/E*N5/EE,14.21,48500,11.28,38500,4.67,3.25,,,,,,,,
202534042,Carrier,50PCH048Z/B/S/E*N6/FE,14.21,48500,11.28,38500,4.67,3.25,,,,,,,,
201854584,Carrier,50PCV007L/R*C3/CD*A/J/D/F,1.99,6800,1.44,4900,4.43,3.4,,,,,,,,
201854587,Carrier,50PCV007L/R*C4/DD*A/J/D/F,1.99,6800,1.44,4900,4.43,3.4,,,,,,,,
201854603,Carrier,50PCV007L/R*N3/CD*A/J/D/F,1.99,6800,1.44,4900,4.43,3.4,,,,,,,,
201854605,Carrier,50PCV007L/R*N4/DD*A/J/D/F,1.99,6800,1.44,4900,4.43,3.4,,,,,,,,
204093396,Carrier,50PCV009L/R**3/CE,2.55,8700,2.02,6900,4.22,3.2,,,,,,,,
204093397,Carrier,50PCV009L/R**4/DE,2.55,8700,2.02,6900,4.22,3.2,,,,,,,,
201834946,Carrier,50PCV012L/R**3/CD*A/J/D/F,3.46,11800,2.55,8700,4.13,3.2,,,,,,,,
201834948,Carrier,50PCV012L/R**4/DD*A/J/D/F,3.46,11800,2.55,8700,4.13,3.2,,,,,,,,
202274814,Carrier,50PCV015J/K*C3/CD*A/J/D/F,4.22,14400,3.14,10700,4.75,3.3,,,,,,,,
202274798,Carrier,50PCV015J/K*C4/DD*A/J/D/F,4.22,14400,3.14,10700,4.75,3.3,,,,,,,,
202274806,Carrier,50PCV015J/K*N3/CD*A/J/D/F,4.22,14400,3.14,10700,4.75,3.3,,,,,,,,
202274790,Carrier,50PCV015J/K*N4/DD*A/J/D/F,4.22,14400,3.14,10700,4.75,3.3,,,,,,,,
202274815,Carrier,50PCV015L/R*C3/CD*A/J/D/F,4.16,14200,3.31,11300,4.28,3.3,,,,,,,,
202274799,Carrier,50PCV015L/R*C4/DD*A/J/D/F,4.16,14200,3.31,11300,4.28,3.3,,,,,,,,
202274807,Carrier,50PCV015L/R*N3/CD*A/J/D/F,4.16,14200,3.31,11300,4.28,3.3,,,,,,,,
202274791,Carrier,50PCV015L/R*N4/DD*A/J/D/F,4.16,14200,3.31,11300,4.28,3.3,,,,,,,,
202434634,Carrier,50PCV018J/K*C3/CE,5.71,19500,4.1,14000,4.97,3.55,,,,,,,,
202434635,Carrier,50PCV018J/K*C4/DE,5.71,19500,4.1,14000,4.97,3.55,,,,,,,,
202434642,Carrier,50PCV018J/K*N3/CE,5.66,19300,4.02,13700,4.79,3.6,,,,,,,,
202434643,Carrier,50PCV018J/K*N4/DE,5.66,19300,4.02,13700,4.79,3.6,,,,,,,,
202434632,Carrier,50PCV018L/R*C3/CE,5.63,19200,4.19,14300,4.73,3.5,,,,,,,,
202434633,Carrier,50PCV018L/R*C4/DE,5.63,19200,4.19,14300,4.73,3.5,,,,,,,,
202434640,Carrier,50PCV018L/R*N3/CE,5.6,19100,4.1,14000,4.65,3.55,,,,,,,,
202434641,Carrier,50PCV018L/R*N4/DE,5.6,19100,4.1,14000,4.65,3.55,,,,,,,,
202434652,Carrier,50PCV024J/K*C3/CE,7.56,25800,5.19,17700,5.17,3.6,,,,,,,,
202434655,Carrier,50PCV024J/K*C4/DE,7.56,25800,5.19,17700,5.17,3.6,,,,,,,,
202434653,Carrier,50PCV024J/K*C5/EE,7.56,25800,5.19,17700,5.17,3.6,,,,,,,,
202434654,Carrier,50PCV024J/K*C6/FE,7.56,25800,5.19,17700,5.17,3.6,,,,,,,,
202434668,Carrier,50PCV024J/K*N3/CE,7.53,25700,5.1,17400,5.03,3.6,,,,,,,,
202434671,Carrier,50PCV024J/K*N4/DE,7.53,25700,5.1,17400,5.03,3.6,,,,,,,,
202434669,Carrier,50PCV024J/K*N5/EE,7.53,25700,5.1,17400,5.03,3.6,,,,,,,,
202434670,Carrier,50PCV024J/K*N6/FE,7.53,25700,5.1,17400,5.03,3.6,,,,,,,,
202434648,Carrier,50PCV024L/R*C3/CE,7.44,25400,5.3,18100,4.95,3.55,,,,,,,,
202434650,Carrier,50PCV024L/R*C4/DE,7.44,25400,5.3,18100,4.95,3.55,,,,,,,,
202434649,Carrier,50PCV024L/R*C5/EE,7.44,25400,5.3,18100,4.95,3.55,,,,,,,,
202434651,Carrier,50PCV024L/R*C6/FE,7.44,25400,5.3,18100,4.95,3.55,,,,,,,,
202434664,Carrier,50PCV024L/R*N3/CE,7.41,25300,5.22,17800,4.91,3.55,,,,,,,,
202434666,Carrier,50PCV024L/R*N4/DE,7.41,25300,5.22,17800,4.91,3.55,,,,,,,,
202434665,Carrier,50PCV024L/R*N5/EE,7.41,25300,5.22,17800,4.91,3.55,,,,,,,,
202434667,Carrier,50PCV024L/R*N6/FE,7.41,25300,5.22,17800,4.91,3.55,,,,,,,,
202434710,Carrier,50PCV030J/K*C3/CE,8.82,30100,6.13,20900,4.59,3.55,,,,,,,,
202434698,Carrier,50PCV030J/K*C4/DE,8.82,30100,6.13,20900,4.59,3.55,,,,,,,,
202434700,Carrier,50PCV030J/K*C5/EE,8.82,30100,6.13,20900,4.59,3.55,,,,,,,,
202434699,Carrier,50PCV030J/K*C6/FE,8.82,30100,6.13,20900,4.59,3.55,,,,,,,,
202434706,Carrier,50PCV030J/K*N3/CE,8.73,29800,6.01,20500,4.63,3.55,,,,,,,,
202434686,Carrier,50PCV030J/K*N4/DE,8.73,29800,6.01,20500,4.63,3.55,,,,,,,,
202434688,Carrier,50PCV030J/K*N5/EE,8.73,29800,6.01,20500,4.63,3.55,,,,,,,,
202434687,Carrier,50PCV030J/K*N6/FE,8.73,29800,6.01,20500,4.63,3.55,,,,,,,,
202434711,Carrier,50PCV030L/R*C3/CE,8.65,29500,6.3,21500,4.57,3.4,,,,,,,,
202434702,Carrier,50PCV030L/R*C4/DE,8.65,29500,6.3,21500,4.57,3.4,,,,,,,,
202434703,Carrier,50PCV030L/R*C5/EE,8.65,29500,6.3,21500,4.57,3.4,,,,,,,,
202434701,Carrier,50PCV030L/R*C6/FE,8.65,29500,6.3,21500,4.57,3.4,,,,,,,,
202434707,Carrier,50PCV030L/R*N3/CE,8.56,29200,6.18,21100,4.57,3.4,,,,,,,,
202434690,Carrier,50PCV030L/R*N4/DE,8.56,29200,6.18,21100,4.57,3.4,,,,,,,,
202434691,Carrier,50PCV030L/R*N5/EE,8.56,29200,6.18,21100,4.57,3.4,,,,,,,,
202434689,Carrier,50PCV030L/R*N6/FE,8.56,29200,6.18,21100,4.57,3.4,,,,,,,,
202434716,Carrier,50PCV036J/K*C3/CE,11.22,38300,7.82,26700,5.01,3.6,,,,,,,,
202434719,Carrier,50PCV036J/K*C4/DE,11.22,38300,7.82,26700,5.01,3.6,,,,,,,,
202434717,Carrier,50PCV036J/K*C5/EE,11.22,38300,7.82,26700,5.01,3.6,,,,,,,,
202434718,Carrier,50PCV036J/K*C6/FE,11.22,38300,7.82,26700,5.01,3.6,,,,,,,,
202434732,Carrier,50PCV036J/K*N3/CE,11.08,37800,7.74,26400,4.89,3.5,,,,,,,,
202434735,Carrier,50PCV036J/K*N4/DE,11.08,37800,7.74,26400,4.89,3.5,,,,,,,,
202434733,Carrier,50PCV036J/K*N5/EE,11.08,37800,7.74,26400,4.89,3.5,,,,,,,,
202434734,Carrier,50PCV036J/K*N6/FE,11.08,37800,7.74,26400,4.89,3.5,,,,,,,,
202434712,Carrier,50PCV036L/R*C3/CE,11.14,38000,7.94,27100,4.88,3.55,,,,,,,,
202434715,Carrier,50PCV036L/R*C4/DE,11.14,38000,7.94,27100,4.88,3.55,,,,,,,,
202434713,Carrier,50PCV036L/R*C5/EE,11.14,38000,7.94,27100,4.88,3.55,,,,,,,,
202434714,Carrier,50PCV036L/R*C6/FE,11.14,38000,7.94,27100,4.88,3.55,,,,,,,,
202434728,Carrier,50PCV036L/R*N3/CE,10.99,37500,7.85,26800,4.76,3.45,,,,,,,,
202434731,Carrier,50PCV036L/R*N4/DE,10.99,37500,7.85,26800,4.76,3.45,,,,,,,,
202434729,Carrier,50PCV036L/R*N5/EE,10.99,37500,7.85,26800,4.76,3.45,,,,,,,,
202434730,Carrier,50PCV036L/R*N6/FE,10.99,37500,7.85,26800,4.76,3.45,,,,,,,,
202547554,Carrier,50PCV041J/K*C3/CE,11.22,38300,7.77,26500,4.82,3.45,,,,,,,,
202547555,Carrier,50PCV041J/K*C5/EE,11.22,38300,7.77,26500,4.82,3.45,,,,,,,,
202547556,Carrier,50PCV041J/K*C6/FE,11.22,38300,7.77,26500,4.82,3.45,,,,,,,,
202547557,Carrier,50PCV041J/K*N3/CE,11.14,38000,7.68,26200,4.69,3.45,,,,,,,,
202547558,Carrier,50PCV041J/K*N5/EE,11.14,38000,7.68,26200,4.69,3.45,,,,,,,,
202547559,Carrier,50PCV041J/K*N6/FE,11.14,38000,7.68,26200,4.69,3.45,,,,,,,,
202547548,Carrier,50PCV041L/R*C3/CE,10.93,37300,8.03,27400,4.75,3.3,,,,,,,,
202547549,Carrier,50PCV041L/R*C5/EE,10.93,37300,8.03,27400,4.75,3.3,,,,,,,,
202547550,Carrier,50PCV041L/R*C6/FE,10.93,37300,8.03,27400,4.75,3.3,,,,,,,,
202547551,Carrier,50PCV041L/R*N3/CE,10.84,37000,7.94,27100,4.62,3.3,,,,,,,,
202547552,Carrier,50PCV041L/R*N5/EE,10.84,37000,7.94,27100,4.62,3.3,,,,,,,,
202547553,Carrier,50PCV041L/R*N6/FE,10.84,37000,7.94,27100,4.62,3.3,,,,,,,,
202547573,Carrier,50PCV042J/K*C3/CE,12.34,42100,8.5,29000,4.87,3.4,,,,,,,,
202547575,Carrier,50PCV042J/K*C5/EE,12.34,42100,8.5,29000,4.87,3.4,,,,,,,,
202547577,Carrier,50PCV042J/K*C6/FE,12.34,42100,8.5,29000,4.87,3.4,,,,,,,,
202547579,Carrier,50PCV042J/K*N3/CE,11.69,39900,8.26,28200,4.56,3.35,,,,,,,,
202547581,Carrier,50PCV042J/K*N5/EE,11.69,39900,8.26,28200,4.56,3.35,,,,,,,,
202547583,Carrier,50PCV042J/K*N6/FE,11.69,39900,8.26,28200,4.56,3.35,,,,,,,,
202547561,Carrier,50PCV042L/R*C3/CE,12.07,41200,8.79,30000,4.66,3.25,,,,,,,,
202547563,Carrier,50PCV042L/R*C5/EE,12.07,41200,8.79,30000,4.66,3.25,,,,,,,,
202547565,Carrier,50PCV042L/R*C6/FE,12.07,41200,8.79,30000,4.66,3.25,,,,,,,,
202547567,Carrier,50PCV042L/R*N3/CE,11.61,39600,8.62,29400,4.56,3.3,,,,,,,,
202547569,Carrier,50PCV042L/R*N5/EE,11.61,39600,8.62,29400,4.56,3.3,,,,,,,,
202547571,Carrier,50PCV042L/R*N6/FE,11.61,39600,8.62,29400,4.56,3.3,,,,,,,,
202534023,Carrier,50PCV048J/K*C3/CE,14.45,49300,11.28,38500,4.89,3.45,,,,,,,,
202534024,Carrier,50PCV048J/K*C5/EE,14.45,49300,11.28,38500,4.89,3.45,,,,,,,,
202534025,Carrier,50PCV048J/K*C6/FE,14.45,49300,11.28,38500,4.89,3.45,,,,,,,,
202534037,Carrier,50PCV048J/K*N3/CE,14.48,49400,11.05,37700,4.7,3.3,,,,,,,,
202534038,Carrier,50PCV048J/K*N5/EE,14.48,49400,11.05,37700,4.7,3.3,,,,,,,,
202534039,Carrier,50PCV048J/K*N6/FE,14.48,49400,11.05,37700,4.7,3.3,,,,,,,,
202534022,Carrier,50PCV048L/R*C1/AE,14.18,48400,11.52,39300,4.79,3.4,,,,,,,,
202534019,Carrier,50PCV048L/R*C3/CE,14.18,48400,11.52,39300,4.79,3.4,,,,,,,,
202534020,Carrier,50PCV048L/R*C5/EE,14.18,48400,11.52,39300,4.79,3.4,,,,,,,,
202534021,Carrier,50PCV048L/R*C6/FE,14.18,48400,11.52,39300,4.79,3.4,,,,,,,,
202534036,Carrier,50PCV048L/R*N1/AE,14.21,48500,11.28,38500,4.67,3.25,,,,,,,,
202534033,Carrier,50PCV048L/R*N3/CE,14.21,48500,11.28,38500,4.67,3.25,,,,,,,,
202534034,Carrier,50PCV048L/R*N5/EE,14.21,48500,11.28,38500,4.67,3.25,,,,,,,,
202534035,Carrier,50PCV048L/R*N6/FE,14.21,48500,11.28,38500,4.67,3.25,,,,,,,,
204093395,Carrier,50PEC09****0/BE,2.67,9100,1.76,6000,4.13,3.2,3.02,10300,2.34,8000,5.28,3.7,,
204093393,Carrier,50PEC09****3/CE,2.67,9100,1.76,6000,4.13,3.2,3.02,10300,2.34,8000,6.15,3.9,,
204093394,Carrier,50PEC09****4/DE,2.67,9100,1.76,6000,4.13,3.2,3.02,10300,2.34,8000,5.28,3.7,,
201984506,Carrier,50PEC12****0/BE,3.58,12200,2.49,8500,4.4,3.2,4.02,13700,3.22,11000,5.8,3.8,,
201984505,Carrier,50PEC12****3/CE,3.58,12200,2.49,8500,4.4,3.2,4.02,13700,3.22,11000,5.8,3.8,,
201984507,Carrier,50PEC12****4/DE,3.58,12200,2.49,8500,4.4,3.2,4.02,13700,3.22,11000,5.8,3.8,,
203384059,Carrier,50PEC15****3/CE,4.28,14600,3.31,11300,4.22,3.3,4.81,16400,4.25,14500,5.92,4,,
204634921,Carrier,50PEC18****3/CE,5.04,17200,4.07,13900,4.13,3.2,5.71,19500,5.1,17400,5.28,3.8,,
204634922,Carrier,50PEC18****4/DE,5.04,17200,4.07,13900,4.13,3.2,5.71,19500,5.1,17400,5.28,3.8,,
7167333,Carrier,50PSH/V007***3/CA,2.17,7400,1.49,5100,5.42,3.55,2.46,8400,2.02,6900,7.36,4.7,,
206438870,Carrier,50PSH/V007***3/CA*,2.17,7400,1.49,5100,5.42,3.55,2.46,8400,2.02,6900,7.36,4.7,,
7167332,Carrier,50PSH/V007***4/DA,2.17,7400,1.49,5100,5.42,3.55,2.46,8400,2.02,6900,7.36,4.7,,
206438869,Carrier,50PSH/V007***4/DA*,2.17,7400,1.49,5100,5.42,3.55,2.46,8400,2.02,6900,7.36,4.7,,
7167338,Carrier,50PSH/V015***3/CA,4.75,16200,3.22,11000,5.8,3.63,4.98,17000,3.81,13000,7.99,4.28,,
206438874,Carrier,50PSH/V015***3/CA*,4.75,16200,3.22,11000,5.8,3.63,4.98,17000,3.81,13000,7.99,4.28,,
7167339,Carrier,50PSH/V015***4/DA,4.75,16200,3.22,11000,5.8,3.63,4.98,17000,3.81,13000,7.99,4.28,,
206438875,Carrier,50PSH/V015***4/DA*,4.75,16200,3.22,11000,5.8,3.63,4.98,17000,3.81,13000,7.99,4.28,,
7167342,Carrier,50PSH/V024***3/CA,7.62,26000,5.28,18000,5.8,3.7,8.32,28400,6.95,23700,8.02,4.5,,
7167343,Carrier,50PSH/V024***4/DA,7.62,26000,5.28,18000,5.8,3.7,8.32,28400,6.95,23700,8.02,4.5,,
7167555,Carrier,50PSH/V024***5/EA,7.62,26000,5.28,18000,5.8,3.7,8.32,28400,6.95,23700,8.02,4.5,,
7167556,Carrier,50PSH/V024***6/FA,7.62,26000,5.28,18000,5.8,3.7,8.32,28400,6.95,23700,8.02,4.5,,
206229682,Carrier,50PSH/V024**C3/CA,7.62,26000,5.28,18000,5.8,3.7,8.32,28400,6.95,23700,8.02,4.5,,
206229683,Carrier,50PSH/V024**C4/DA,7.62,26000,5.28,18000,5.8,3.7,8.32,28400,6.95,23700,8.02,4.5,,
206229684,Carrier,50PSH/V024**C5/EA,7.62,26000,5.28,18000,5.8,3.7,8.32,28400,6.95,23700,8.02,4.5,,
206229685,Carrier,50PSH/V024**C6/FA,7.62,26000,5.28,18000,5.8,3.7,8.32,28400,6.95,23700,8.02,4.5,,
206229686,Carrier,50PSH/V024**N3/CA,7.47,25500,5.28,18000,5.69,3.35,8.09,27600,6.95,23700,7.36,4.15,,
206229687,Carrier,50PSH/V024**N4/DA,7.47,25500,5.28,18000,5.69,3.35,8.09,27600,6.95,23700,7.36,4.15,,
206229688,Carrier,50PSH/V024**N5/EA,7.47,25500,5.28,18000,5.69,3.35,8.09,27600,6.95,23700,7.36,4.15,,
206229689,Carrier,50PSH/V024**N6/FA,7.47,25500,5.28,18000,5.69,3.35,8.09,27600,6.95,23700,7.36,4.15,,
7167347,Carrier,50PSH/V030***3/CA,8.35,28500,5.95,20300,5.69,3.95,9.09,31000,7.33,25000,7.91,4.95,,
206438879,Carrier,50PSH/V030***3/CA*,8.35,28500,5.95,20300,5.69,3.95,9.09,31000,7.33,25000,7.91,4.95,,
7167344,Carrier,50PSH/V030***4/DA,8.35,28500,5.95,20300,5.69,3.95,9.09,31000,7.33,25000,7.91,4.95,,
206438876,Carrier,50PSH/V030***4/DA*,8.35,28500,5.95,20300,5.69,3.95,9.09,31000,7.33,25000,7.91,4.95,,
7167346,Carrier,50PSH/V030***5/EA,8.35,28500,5.95,20300,5.69,3.95,9.09,31000,7.33,25000,7.91,4.95,,
206438878,Carrier,50PSH/V030***5/EA*,8.35,28500,5.95,20300,5.69,3.95,9.09,31000,7.33,25000,7.91,4.95,,
7167345,Carrier,50PSH/V030***6/FA,8.35,28500,5.95,20300,5.69,3.95,9.09,31000,7.33,25000,7.91,4.95,,
206438877,Carrier,50PSH/V030***6/FA*,8.35,28500,5.95,20300,5.69,3.95,9.09,31000,7.33,25000,7.91,4.95,,
