Key-Clé,CoAppNm,CoAppRoleCD,CoAppRoleEN,CoAppRoleFR,CoAppOrgID,CoAppOrgNm,ProvinceEN,ProvinceFR,CountryEN,PaysFR,FiscalYear-AnnéeFinancière
394673,"Wells, George A",CO,Co-Investigator,Co-chercheur,CECA,University of Ottawa/Université d'Ottawa,Ontario,Ontario,Canada,Canada,200708
394673,"Graham, Ian D",CO,Co-Investigator,Co-chercheur,CECA,University of Ottawa/Université d'Ottawa,Ontario,Ontario,Canada,Canada,200708
394673,"Hogg, William E",CO,Co-Investigator,Co-chercheur,CECA,University of Ottawa/Université d'Ottawa,Ontario,Ontario,Canada,Canada,200708
394673,"Aubry, Tim D",CO,Co-Investigator,Co-chercheur,CECA,University of Ottawa/Université d'Ottawa,Ontario,Ontario,Canada,Canada,200708
394673,"Mhatre, Sharmila L",CO,Co-Investigator,Co-chercheur,DEVE,International Development Research Centre (Ottawa),Ontario,Ontario,Canada,Canada,200708
394673,"Grimshaw, Jeremy M",CO,Co-Investigator,Co-chercheur,ADYP,Ottawa Hospital Research Institute/Institut de recherche de l'Hôpital d'Ottawa,Ontario,Ontario,Canada,Canada,200708
394673,"Shea, Beverley J",CO,Co-Investigator,Co-chercheur,ADYP,Ottawa Hospital Research Institute/Institut de recherche de l'Hôpital d'Ottawa,Ontario,Ontario,Canada,Canada,200708
394673,"Andersson, Neil",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CFAA,McGill University/Université McGill,Québec,Québec,Canada,Canada,200708
394673,"Chartrand, Larry N",CO,Co-Investigator,Co-chercheur,CECA,University of Ottawa/Université d'Ottawa,Ontario,Ontario,Canada,Canada,200708
394673,"Droste, Ronald",CO,Co-Investigator,Co-chercheur,CECA,University of Ottawa/Université d'Ottawa,Ontario,Ontario,Canada,Canada,200708
394673,"Dabrowski, Andre R",CO,Co-Investigator,Co-chercheur,CECA,University of Ottawa/Université d'Ottawa,Ontario,Ontario,Canada,Canada,200708
929101,"Mclaurin, Joanne",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CEAA,University of Toronto,Ontario,Ontario,Canada,Canada,200708
604242,"Bull, Shelley B",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,ADHN,Lunenfeld-Tanenbaum Research Institute  (Toronto),Ontario,Ontario,Canada,Canada,200708
667940,"Michalak, Marek S",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CBAA,University of Alberta,Alberta,Alberta,Canada,Canada,200708
711262,"Zatorre, Robert J",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CFAA,McGill University/Université McGill,Québec,Québec,Canada,Canada,200708
16664,"Hadjistavropoulos, Thomas",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CCBA,University of Regina (Saskatchewan),Saskatchewan,Saskatchewan,Canada,Canada,200708
584993,"Lees-Miller, Susan P",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CBBA,University of Calgary,Alberta,Alberta,Canada,Canada,200708
544860,"Mcintosh, Anthony",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,ABPI,Baycrest Centre for Geriatric Care (Toronto),Ontario,Ontario,Canada,Canada,200708
442247,"Richard, Stéphane",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CFAA,McGill University/Université McGill,Québec,Québec,Canada,Canada,200708
347737,"Syed, Naweed I",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CBBA,University of Calgary,Alberta,Alberta,Canada,Canada,200708
47849,"Wheeler, Michael B",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CEAA,University of Toronto,Ontario,Ontario,Canada,Canada,200708
230625,"Addison, Christina L",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,ADYP,Ottawa Hospital Research Institute/Institut de recherche de l'Hôpital d'Ottawa,Ontario,Ontario,Canada,Canada,200708
991838,"Pilote, Louise",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CFAA,McGill University/Université McGill,Québec,Québec,Canada,Canada,200708
872365,"Ungar, Wendy J",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CEAB,Hospital for Sick Children (Toronto),Ontario,Ontario,Canada,Canada,200708
585108,"Leroux, Michel R",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CACA,"Simon Fraser University (Burnaby, B.C.)",British Columbia,Colombie-Britannique,Canada,Canada,200708
245998,"Janssen, Patricia A",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CAAA,University of British Columbia,British Columbia,Colombie-Britannique,Canada,Canada,200708
392730,"Matthews, Stephen G",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CEAA,University of Toronto,Ontario,Ontario,Canada,Canada,200708
531561,"Viau, Victor",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CAAA,University of British Columbia,British Columbia,Colombie-Britannique,Canada,Canada,200708
612820,"Wu, Lingyun (Lily)",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CEKA,Laurentian University of Sudbury/Université Laurentienne,Ontario,Ontario,Canada,Canada,200708
33178,"Labrecque, Nathalie",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CFCA,Université de Montréal,Québec,Québec,Canada,Canada,200708
597770,"Coppolino, Marc G",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CEHA,University of Guelph,Ontario,Ontario,Canada,Canada,200708
519646,"Lamarche-Vane, Nathalie",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CFAC,Research Institute of the McGill University Health Centre/Institut de recherche du Centre universitaire de santé McGill,Québec,Québec,Canada,Canada,200708
130421,"Mcgillis Hall, Linda",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CEAA,University of Toronto,Ontario,Ontario,Canada,Canada,200708
146328,"Laughrea, Michael",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CFAF,CIUSSS de Centre-Ouest-de-l'Ile-de-Montréal-Jewish General/CIUSSS de Centre-Ouest-de-l'Ile-de-Montréal-Hôpital juif,Québec,Québec,Canada,Canada,200708
57779,"Nagy, Andras",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,ADHN,Lunenfeld-Tanenbaum Research Institute  (Toronto),Ontario,Ontario,Canada,Canada,200708
6567,"Shoubridge, Eric A",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CFAA,McGill University/Université McGill,Québec,Québec,Canada,Canada,200708
240645,"Kirmayer, Laurence J",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CFAA,McGill University/Université McGill,Québec,Québec,Canada,Canada,200708
295404,"Beck, Paul L",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CBBA,University of Calgary,Alberta,Alberta,Canada,Canada,200708
775620,"Lu, Wei-Yang",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CPCV,"Robarts Research Institute - U.W.O. (London, Ont.)",Ontario,Ontario,Canada,Canada,200708
220726,"Wong, Agnes",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CEAA,University of Toronto,Ontario,Ontario,Canada,Canada,200708
705175,"Earn, David J",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CEBA,McMaster University,Ontario,Ontario,Canada,Canada,200708
364073,"Soussi Gounni, Abdelilah",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CDAA,University of Manitoba,Manitoba,Manitoba,Canada,Canada,200708
144504,"Kramer, Michael S",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CFAA,McGill University/Université McGill,Québec,Québec,Canada,Canada,200708
693135,"Beaton, Dorcas E",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,ADZY,Institute for Work & Health (Toronto),Ontario,Ontario,Canada,Canada,200708
340671,"Burstyn, Igor",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CBAA,University of Alberta,Alberta,Alberta,Canada,Canada,200708
91232,"Dagher, Alain",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CFAA,McGill University/Université McGill,Québec,Québec,Canada,Canada,200708
80869,"Gray-Owen, Scott D",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CEAA,University of Toronto,Ontario,Ontario,Canada,Canada,200708
686229,"Epand, Richard M",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CEBA,McMaster University,Ontario,Ontario,Canada,Canada,200708
918435,"Krause, Henry M",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CEAA,University of Toronto,Ontario,Ontario,Canada,Canada,200708
508411,"Bourque, Charles W",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CFAC,Research Institute of the McGill University Health Centre/Institut de recherche du Centre universitaire de santé McGill,Québec,Québec,Canada,Canada,200708
464506,"Moqbel, Redwan",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,Unspecified/Non Spécifié,Unspecified/Non Spécifié,Unspecified/Non Spécifié,Unspecified/Non Spécifié,Unspecified/Non Spécifié,Unspecified/Non Spécifié,200708
630418,"Presley, John F",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CFAA,McGill University/Université McGill,Québec,Québec,Canada,Canada,200708
900973,"Milot, Eric",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CFCA,Université de Montréal,Québec,Québec,Canada,Canada,200708
88400,"Sinal, Christopher J",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CHAA,Dalhousie University (Nova Scotia),Nova Scotia,Nouvelle-Écosse,Canada,Canada,200708
994778,"Paré, Martin",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CEDA,"Queen's University (Kingston, Ontario)",Ontario,Ontario,Canada,Canada,200708
821509,"Wan, Yonghong",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CEBA,McMaster University,Ontario,Ontario,Canada,Canada,200708
211426,"Wilson, Kumanan",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,ADYP,Ottawa Hospital Research Institute/Institut de recherche de l'Hôpital d'Ottawa,Ontario,Ontario,Canada,Canada,200708
842593,"Carlson, Linda E",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CBBA,University of Calgary,Alberta,Alberta,Canada,Canada,200708
602885,"Desbarats, Julie A",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CFAA,McGill University/Université McGill,Québec,Québec,Canada,Canada,200708
37155,"Duplay, Pascale",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CFJA,"INRS - (Québec, QC)",Québec,Québec,Canada,Canada,200708
439354,"Lemay, Serge",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CFAC,Research Institute of the McGill University Health Centre/Institut de recherche du Centre universitaire de santé McGill,Québec,Québec,Canada,Canada,200708
846007,"Liston, Peter M",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CECC,Children's Hospital of Eastern Ontario Research Institute Inc/Institut recherche Centre hospitalier pour enfants de l'est de l'Ontario,Ontario,Ontario,Canada,Canada,200708
134647,"Lippé, Roger",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CFCA,Université de Montréal,Québec,Québec,Canada,Canada,200708
500897,"Gribble, Paul L",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CEEA,University of Western Ontario,Ontario,Ontario,Canada,Canada,200708
458246,"Plotnikoff, Ronald C",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,INVJ,"University of Newcastle (NSW, Australia)",New South Wales,Nouvelle-Galles Sud,Australia,l'Australie,200708
35811,"Eitzen, Gary A",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CBAA,University of Alberta,Alberta,Alberta,Canada,Canada,200708
144239,"Santos, Manuela M",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CFCA,Université de Montréal,Québec,Québec,Canada,Canada,200708
925764,"Mccafferty, Donna-Marie",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CBBA,University of Calgary,Alberta,Alberta,Canada,Canada,200708
891956,"Shapiro, Stanley H",CO,Co-Investigator,Co-chercheur,CFAA,McGill University/Université McGill,Québec,Québec,Canada,Canada,200708
891956,"Kramer, Michael S",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CFAA,McGill University/Université McGill,Québec,Québec,Canada,Canada,200708
891956,"Collet, Jean-Paul",CO,Co-Investigator,Co-chercheur,CAAA,University of British Columbia,British Columbia,Colombie-Britannique,Canada,Canada,200708
891956,"Aboud, Frances",CO,Co-Investigator,Co-chercheur,CFAA,McGill University/Université McGill,Québec,Québec,Canada,Canada,200708
891956,"Hodnett, Ellen D",CO,Co-Investigator,Co-chercheur,CEAA,University of Toronto,Ontario,Ontario,Canada,Canada,200708
891956,"Mazer, Bruce D",CO,Co-Investigator,Co-chercheur,CFAA,McGill University/Université McGill,Québec,Québec,Canada,Canada,200708
891956,"Chalmers, Beverley E",CO,Co-Investigator,Co-chercheur,CEDA,"Queen's University (Kingston, Ontario)",Ontario,Ontario,Canada,Canada,200708
891956,"Fombonne, Eric",CO,Co-Investigator,Co-chercheur,SLAA,Oregon Health & Science University (Portland),Oregon,Oregon,United States,États-Unis,200708
891956,"Platt, Robert W",CO,Co-Investigator,Co-chercheur,CFAA,McGill University/Université McGill,Québec,Québec,Canada,Canada,200708
160450,"Kelly, Melanie E",CO,Co-Investigator,Co-chercheur,CHAA,Dalhousie University (Nova Scotia),Nova Scotia,Nouvelle-Écosse,Canada,Canada,200708
160450,"Barnes, Steven A",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CHAA,Dalhousie University (Nova Scotia),Nova Scotia,Nouvelle-Écosse,Canada,Canada,200708
160450,"Chauhan, Balwantray C",CO,Co-Investigator,Co-chercheur,CHAA,Dalhousie University (Nova Scotia),Nova Scotia,Nouvelle-Écosse,Canada,Canada,200708
160450,"Baldridge, William H",CO,Co-Investigator,Co-chercheur,CHAA,Dalhousie University (Nova Scotia),Nova Scotia,Nouvelle-Écosse,Canada,Canada,200708
971475,"Wen, Shi Wu",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,ADYP,Ottawa Hospital Research Institute/Institut de recherche de l'Hôpital d'Ottawa,Ontario,Ontario,Canada,Canada,200708
617836,"Chteinberg, Serguei V",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CFCA,Université de Montréal,Québec,Québec,Canada,Canada,200708
123491,"Ross, Nancy",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CFAA,McGill University/Université McGill,Québec,Québec,Canada,Canada,200708
974730,"Hoodless, Pamela A",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,BCAV,"BC Cancer, part of PHSA (Vancouver)",British Columbia,Colombie-Britannique,Canada,Canada,200708
994,"Darrah, Johanna M",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CBAA,University of Alberta,Alberta,Alberta,Canada,Canada,200708
890430,"Sossin, Wayne S",CO,Co-Investigator,Co-chercheur,CFAA,McGill University/Université McGill,Québec,Québec,Canada,Canada,200708
890430,"Lacaille, Jean-Claude",CO,Co-Investigator,Co-chercheur,CFCA,Université de Montréal,Québec,Québec,Canada,Canada,200708
890430,"Trudeau, Louis-Eric",CO,Co-Investigator,Co-chercheur,CFCA,Université de Montréal,Québec,Québec,Canada,Canada,200708
890430,"Castellucci, Vincent F",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CFCA,Université de Montréal,Québec,Québec,Canada,Canada,200708
890430,"Robitaille, Richard",CO,Co-Investigator,Co-chercheur,CFCA,Université de Montréal,Québec,Québec,Canada,Canada,200708
921162,"Mader, Sylvie N",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CFCA,Université de Montréal,Québec,Québec,Canada,Canada,200708
746934,"Orlowski, John",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CFAA,McGill University/Université McGill,Québec,Québec,Canada,Canada,200708
219535,"Marshall, Jean S",CO,Co-Investigator,Co-chercheur,CHAA,Dalhousie University (Nova Scotia),Nova Scotia,Nouvelle-Écosse,Canada,Canada,200708
219535,"Wright, Jr., James R",CO,Co-Investigator,Co-chercheur,CBBA,University of Calgary,Alberta,Alberta,Canada,Canada,200708
219535,"Issekutz, Andrew C",CO,Co-Investigator,Co-chercheur,CHAA,Dalhousie University (Nova Scotia),Nova Scotia,Nouvelle-Écosse,Canada,Canada,200708
219535,"Issekutz, Thomas B",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CHAA,Dalhousie University (Nova Scotia),Nova Scotia,Nouvelle-Écosse,Canada,Canada,200708
219535,"Lin, Tong-Jun",CO,Co-Investigator,Co-chercheur,CHAA,Dalhousie University (Nova Scotia),Nova Scotia,Nouvelle-Écosse,Canada,Canada,200708
111554,"Kaplan, Bonnie J",CO,Co-Investigator,Co-chercheur,CBBA,University of Calgary,Alberta,Alberta,Canada,Canada,200708
111554,"Field, Lanora L",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CAAA,University of British Columbia,British Columbia,Colombie-Britannique,Canada,Canada,200708
311101,"Hwang, Stephen W",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CEAJ,Unity Health Toronto,Ontario,Ontario,Canada,Canada,200708
323157,"Young, Howard S",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CBAA,University of Alberta,Alberta,Alberta,Canada,Canada,200708
