CAMIS,DBA,BORO,BUILDING,STREET,ZIPCODE,PHONE,CUISINE DESCRIPTION,ACTION,VIOLATION CODE,INSPECTION TYPE,NTA
41631487,TAKE 31,Manhattan,15,EAST   31 STREET,10016.0,6463989990,Korean,F,02B,Cycle Inspection / Initial Inspection,MN17
41682097,NO. 1 CHINESE RESTAURANT,Brooklyn,1067,RALPH AVENUE,11236.0,7182516868,Chinese,D,10F,Cycle Inspection / Re-inspection,BK96
50043999,CRESCENT KITCHEN,Queens,2342,30TH AVE,11102.0,6465330110,Greek,D,09C,Cycle Inspection / Initial Inspection,QN71
41565686,THE LUTHERAN HALAL CAFE,Brooklyn,5121,2 AVENUE,11232.0,7185678244,Sandwiches,U,10F,Cycle Inspection / Initial Inspection,BK32
50037698,DENG JI RESTAURANT,Queens,4622,KISSENA BLVD,11355.0,7183583588,Chinese,F,04L,Cycle Inspection / Initial Inspection,QN22
50077869,A & A NUTRITION,Queens,13807,QUEENS BLVD,11435.0,9175269696,"Juice, Smoothies, Fruit Salads",D,10F,Pre-permit (Operational) / Initial Inspection,QN35
40574423,TOPAZE RESTAURANT,Brooklyn,428,EAST   48 STREET,11203.0,7186936328,Caribbean,F,10C,Cycle Inspection / Initial Inspection,BK91
41702826,NINOS 46,Manhattan,39,WEST   46 STREET,10036.0,2127194015,Italian,U,04L,Cycle Inspection / Initial Inspection,MN17
50013242,SNACK BOSS,Bronx,1,RODMANS NCK,10464.0,9178592545,American,D,06C,Cycle Inspection / Re-inspection,BX99
50054454,THE BRAZEN TAVERN,Manhattan,356,WEST   44 STREET,10036.0,6466785989,American,D,06D,Cycle Inspection / Initial Inspection,MN15
50065412,BIA RESTAURANT & BAR,Queens,27112,UNION TPKE,11040.0,7183474422,Asian/Asian Fusion,U,08A,Cycle Inspection / Initial Inspection,QN44
50099127,WAFELS & DINGES,Manhattan,42,WEST   42 STREET,10036.0,2017230073,Other,D,10H,Pre-permit (Operational) / Initial Inspection,MN17
50063001,BAKED CRAVINGS,Manhattan,1673,LEXINGTON AVENUE,10029.0,9174823887,Bakery Products/Desserts,D,10F,Cycle Inspection / Initial Inspection,MN33
50086624,MY FRIEND DUKE,Manhattan,383,3 AVENUE,10016.0,6464550684,American,U,06D,Cycle Inspection / Initial Inspection,MN20
41685596,FABBRICA,Brooklyn,34,NORTH    6 STREET,11249.0,7182187045,Italian,D,06C,Cycle Inspection / Re-inspection,BK73
50001201,PORTO BELLO PIZZERIA & RESTAURANT,Queens,43-18,DITMARS BOULEVARD,11105.0,7182048766,Pizza,F,10B,Cycle Inspection / Re-inspection,QN72
50046624,BLOOMBERG CAFE,Manhattan,120,PARK AVENUE,10017.0,2126173917,American,D,06D,Cycle Inspection / Re-inspection,MN20
41272088,ANTONIO'S TRATTORIA,Bronx,2370,BELMONT AVENUE,10458.0,7187336630,Italian,F,08A,Cycle Inspection / Re-inspection,BX06
40424906,MANNA HOUSE BAKERY,Manhattan,87,EAST BROADWAY,10002.0,2122676200,Bakery Products/Desserts,D,08A,Cycle Inspection / Initial Inspection,MN27
50012264,LE FANFARE,Brooklyn,1103,MANHATTAN AVENUE,11222.0,6462343293,Italian,F,10B,Cycle Inspection / Initial Inspection,BK76
50068762,ANGELA'S PIZZA,Brooklyn,3435,FULTON STREET,11208.0,7186479606,Pizza,D,04L,Cycle Inspection / Initial Inspection,BK83
41719158,LOBSTER HOUSE,Queens,9525,QUEENS BOULEVARD,11374.0,7188968811,Seafood,F,06F,Cycle Inspection / Initial Inspection,QN18
50055910,NEW GREAT DRAGON,Queens,224-12,LINDEN BOULEVARD,11411.0,7187230831,Chinese,D,10F,Cycle Inspection / Initial Inspection,QN33
50070791,"CARVEL, CINNABON",Brooklyn,8612,3 AVENUE,11209.0,7186759543,Frozen Desserts,D,10B,Pre-permit (Operational) / Re-inspection,BK31
41459621,GINO'S BRICK OVEN PIZZA & TRATTORIA,Brooklyn,548550,FLATBUSH AVENUE,,7182871277,Pizza,F,04N,Cycle Inspection / Initial Inspection,
50053575,BLUE STORM BILLIARDS & CAFE,Queens,13541,37TH AVE,11354.0,7184616600,Tapas,F,04A,Cycle Inspection / Re-inspection,QN22
40806615,CAFE RENAISSANCE,Brooklyn,802-804,KINGS HIGHWAY,11223.0,7183821900,Jewish/Kosher,P,04H,Cycle Inspection / Initial Inspection,BK25
50059310,1 HOTEL EMPLOYEE DINING KITCHEN #36,Brooklyn,60,FURMAN STREET,11201.0,3476962500,American,F,15F7,Smoke-Free Air Act / Initial Inspection,BK09
50000781,CAFE CON AMOR,Queens,6416,ROOSEVELT AVE.,11377.0,7182055707,Coffee/Tea,U,04L,Cycle Inspection / Re-inspection,QN63
41238372,NEW MALAYSIA RESTAURANT,Queens,13517,40 ROAD,11354.0,7183532901,Asian/Asian Fusion,D,10F,Cycle Inspection / Initial Inspection,QN22
50066372,NEW GREEN DRAGON,Bronx,4111,EAST TREMONT AVENUE,10465.0,7185973600,Chinese,U,08A,Pre-permit (Operational) / Re-inspection,BX52
41375603,CACHAPAS Y MAS,Manhattan,107,DYCKMAN STREET,10040.0,2123042224,Latin American,D,02B,Cycle Inspection / Initial Inspection,MN01
50000011,BIRCH,Manhattan,750,COLUMBUS AVENUE,10025.0,2126861444,Coffee/Tea,D,02B,Cycle Inspection / Initial Inspection,MN12
50058769,BROOKLYN PIZZA CREW,Brooklyn,758,NOSTRAND AVENUE,11216.0,7183631122,Pizza,D,10F,Cycle Inspection / Initial Inspection,BK61
50098662,MAMA'S HAND NOODLE,Queens,35-04,154 STREET,11354.0,7184452100,Korean,F,05D,Pre-permit (Operational) / Initial Inspection,QN51
41639505,GIO'S PIZZA & RESTAURANT,Bronx,308,EAST  141 STREET,10454.0,7189931952,Pizza,D,09B,Cycle Inspection / Re-inspection,BX39
50052709,EL MAGUEY,Queens,8328,NORTHERN BLVD,11372.0,9295220562,Mexican,D,08A,Cycle Inspection / Re-inspection,QN28
50041073,THE TOPAZ,Brooklyn,251,BUSHWICK AVENUE,11206.0,3477707217,American,F,15F1,Smoke-Free Air Act / Re-inspection,BK78
50016390,NEW LUCK GARDEN,Manhattan,1954,AMSTERDAM AVENUE,10032.0,2122815691,Chinese,D,10B,Cycle Inspection / Initial Inspection,MN36
50004505,RED STAR,Manhattan,2060,ACP JR BLVD,10027.0,2128063988,Chinese,D,10F,Cycle Inspection / Re-inspection,MN11
41408131,CHRIS RESTAURANT,Brooklyn,1866,86 STREET,11214.0,3474623755,Polish,P,08A,Cycle Inspection / Initial Inspection,BK28
50088420,EL VALLE DEL MOFONGO,Bronx,226,WILLIS AVENUE,10454.0,3475902821,Spanish,F,10F,Cycle Inspection / Initial Inspection,BX39
40383945,PIZZA D'ORO,Staten Island,3115,VICTORY BOULEVARD,10314.0,7186988873,Pizza,U,06C,Cycle Inspection / Initial Inspection,SI05
40734589,THE GREEK KITCHEN | CLINTON BAKERY CAFE,Manhattan,889,10 AVENUE,10019.0,2125814300,Greek,U,10I,Cycle Inspection / Initial Inspection,MN15
50055096,YOGURT CITY,Staten Island,2510,HYLAN BOULEVARD,10306.0,7189809878,Frozen Desserts,D,10F,Cycle Inspection / Initial Inspection,SI45
50012934,DIG INN SEASONAL MARKET,Manhattan,80,BROAD STREET,10004.0,2127764052,American,D,10F,Cycle Inspection / Re-inspection,MN25
41666265,HOWARD BEACH BAGEL CAFE,Queens,16254,CROSSBAY BOULEVARD,11414.0,7188435700,Sandwiches,F,04N,Cycle Inspection / Initial Inspection,QN57
50003416,UNIDENTIFIED FLYING CHICKEN,Queens,71-22,ROOSEVELT AVENUE,11372.0,7182056662,Korean,U,04L,Cycle Inspection / Initial Inspection,QN50
41184697,"CHORUS MUSIC STUDIO, CHORUS KARAOKE LOUNGE BAR",Manhattan,25,WEST   32 STREET,10001.0,2129672244,Korean,F,06D,Cycle Inspection / Initial Inspection,MN17
40786218,MCDONALD'S,Queens,13811,20 AVENUE,11356.0,7183581177,Hamburgers,D,10F,Cycle Inspection / Initial Inspection,QN49
41071232,CAPRI SOCIAL CLUB,Brooklyn,156,CALYER STREET,11222.0,7183838833,American,D,06D,Cycle Inspection / Initial Inspection,BK76
40995330,TACOS MEXICOS,Queens,3208,38 STREET,11103.0,7185455888,Tex-Mex,D,06D,Cycle Inspection / Initial Inspection,QN70
50012567,SUBWAY,Manhattan,1502,SAINT NICHOLAS AVENUE,10033.0,6465777220,Sandwiches,U,10F,Cycle Inspection / Re-inspection,MN35
40759930,BELLA NAPOLI,Bronx,524,EAST  240 STREET,10470.0,7183252177,Pizza,F,10F,Cycle Inspection / Initial Inspection,BX62
41701557,STUDIO 9C,Manhattan,30,ROCKEFLLER PLAZA,,2126644454,American,D,10F,Cycle Inspection / Initial Inspection,
50078218,MEAL MART,Queens,7210,MAIN ST,11367.0,7182613300,Jewish/Kosher,D,06D,Cycle Inspection / Initial Inspection,QN37
50086660,Rowe's Restaurant,Brooklyn,4122,AVENUE D,11203.0,7184218898,Caribbean,G,06C,Pre-permit (Operational) / Re-inspection,BK91
41690381,C & M PIZZA,Bronx,2519,WEBSTER AVENUE,10458.0,7183677315,Pizza,D,08A,Cycle Inspection / Initial Inspection,BX05
50016982,AIRS CHAMPAGNE PARLOR,Manhattan,127,MACDOUGAL STREET,10012.0,2124752246,French,F,06A,Cycle Inspection / Initial Inspection,MN23
40984237,VIDA,Staten Island,381,VAN DUZER STREET,10304.0,7187201501,Mediterranean,D,04L,Cycle Inspection / Initial Inspection,SI37
50064420,BAGEL HUT,Staten Island,2090,HYLAN BOULEVARD,10306.0,7189792864,Bagels/Pretzels,F,06F,Pre-permit (Operational) / Re-inspection,SI45
50063627,JOE & THE JUICE,Manhattan,1350,AVENUE OF THE AMERICAS,10019.0,917_566_57,"Juice, Smoothies, Fruit Salads",U,10F,Cycle Inspection / Initial Inspection,MN17
50080893,DUNKIN,Manhattan,882,LEXINGTON AVENUE,10065.0,6095866680,Donuts,D,06E,Cycle Inspection / Re-inspection,MN40
50074903,O CAFE ON 7TH,Manhattan,65,WEST   11 STREET,10011.0,9175435374,Coffee/Tea,D,04A,Cycle Inspection / Re-inspection,MN23
50018327,MOOT BAR,Brooklyn,579,MYRTLE AVENUE,11205.0,7186383982,American,U,04N,Cycle Inspection / Initial Inspection,BK69
41569301,KING SUNSHINE JERK CENTER,Bronx,1853,WESTCHESTER AVENUE,10472.0,7184093809,Caribbean,D,06C,Cycle Inspection / Re-inspection,BX08
50062884,MEKONG BK,Brooklyn,250,DEKALB AVENUE,11205.0,3479873712,Southeast Asian,D,08A,Cycle Inspection / Re-inspection,BK69
50079475,SAKURA TOKYO,Brooklyn,604,NOSTRAND AVENUE,11216.0,7187568787,Japanese,F,04H,Pre-permit (Operational) / Initial Inspection,BK61
41125878,O'HANLON'S BAR,Manhattan,349,EAST   14 STREET,10003.0,2125337333,Irish,F,04L,Cycle Inspection / Initial Inspection,MN21
50043779,CAFFE BENE,Manhattan,208,AVENUE A,10009.0,2125107957,Coffee/Tea,F,16D,Calorie Posting / Initial Inspection,MN22
41202545,VANILLA CAFE,Queens,13520,ROOSEVELT AVE,11354.0,7187622888,Bakery Products/Desserts,D,08A,Cycle Inspection / Re-inspection,QN22
41508109,PURE THAI RESTAURANT,Manhattan,766,9 AVENUE,10019.0,2125810999,Thai,P,04L,Cycle Inspection / Initial Inspection,MN15
50072874,AJO & OREGANO RESTAURANT,Bronx,1556,WHITE PLAINS ROAD,10462.0,6463710498,Spanish,U,02B,Cycle Inspection / Initial Inspection,BX46
41390168,THE VILLAGE LUNCHEONETTE,Brooklyn,2374,MCDONALD AVENUE,11223.0,7184498909,American,U,06C,Cycle Inspection / Initial Inspection,BK26
41060816,PRIMO CAPPUCCINO II,Manhattan,0,PENN STATION,10121.0,2125631077,Sandwiches/Salads/Mixed Buffet,F,09C,Cycle Inspection / Initial Inspection,MN17
41505368,KING FOOD,Manhattan,489,AMSTERDAM AVENUE,10024.0,2127998467,Chinese,O,08A,Cycle Inspection / Reopening Inspection,MN12
41704110,MI CASA BAKERY & COFFEE SHOP,Bronx,2031,GRAND CONCOURSE,10453.0,7182943329,Bakery Products/Desserts,D,06C,Cycle Inspection / Initial Inspection,BX41
50079580,CHINA CITY,Brooklyn,1282,NOSTRAND AVENUE,11226.0,7186647727,Chinese,D,10F,Cycle Inspection / Initial Inspection,BK60
50106429,BELLA BEANS,Staten Island,1371,BAY STREET,10305.0,9174702366,,,,,SI37
40380660,BURRITO LOCO,Manhattan,166,WEST    4 STREET,10014.0,2126751977,Tex-Mex,U,06E,Cycle Inspection / Initial Inspection,MN23
41696041,POTBELLY SANDWICH WORKS,Manhattan,19,WEST   45 STREET,10036.0,9175951141,Sandwiches/Salads/Mixed Buffet,P,04N,Cycle Inspection / Initial Inspection,MN17
50060917,21ST LIC DELI & GROCERY,Queens,4344,21ST ST,11101.0,5166673606,Sandwiches,U,10D,Cycle Inspection / Re-inspection,QN31
40764527,PIZZA PALACE,Queens,29-29,DITMARS BOULEVARD,11105.0,7187281060,Pizza,B,,Administrative Miscellaneous / Initial Inspection,QN72
50005886,APNAR PHARMACY,Queens,168-01,HILLSIDE AVENUE,11432.0,3475616428,Bakery Products/Desserts,U,04M,Cycle Inspection / Re-inspection,QN35
41362369,FOOD HALL KITCHEN,Queens,,JFK INTERNATIONAL AIRPORT,11430.0,3476422534,American,D,10F,Cycle Inspection / Re-inspection,
41086655,SCOOPS,Brooklyn,624,FLATBUSH AVENUE,11225.0,7182825904,Vegetarian,D,02B,Cycle Inspection / Initial Inspection,BK60
50085896,PANDA RESTAURANT,Manhattan,20,HENRY STREET,10002.0,9172399908,Chinese,P,04A,Pre-permit (Operational) / Initial Inspection,MN27
41541993,ESTRELLITA POBLANA II,Bronx,28192821,WHITE PLAINS ROAD,,7186547652,Mexican,D,10F,Cycle Inspection / Initial Inspection,
50049623,JUICE PRESS @EQUINOX,Manhattan,344,AMSTERDAM AVENUE,10024.0,2123889539,"Juice, Smoothies, Fruit Salads",U,06D,Cycle Inspection / Initial Inspection,MN12
41558768,BCAKENY,Brooklyn,702,WASHINGTON AVENUE,11238.0,3477877199,Bakery Products/Desserts,D,10B,Cycle Inspection / Initial Inspection,BK64
41023740,JOHNY'S LUNCHEONETTE,Manhattan,124,WEST   25 STREET,10001.0,2122436230,American,8,08A,Cycle Inspection / Reopening Inspection,MN13
41515868,BAR BRACE,Queens,0,LAGUARDIA AIRPORT,11369.0,6464775291,Italian,D,10B,Cycle Inspection / Initial Inspection,QN98
50054361,SALUD,Manhattan,107,THOMPSON STREET,10012.0,6463988615,"Juice, Smoothies, Fruit Salads",E,10F,Pre-permit (Operational) / Reopening Inspection,MN24
41047999,THE BLARNEY STONE PUB & RESTAURANT,Manhattan,410,8 AVENUE,10001.0,2125945100,American,D,06C,Cycle Inspection / Initial Inspection,MN17
50047650,DESI GALLI,Manhattan,172,AVENUE B,10009.0,2124753374,Indian,U,08A,Cycle Inspection / Re-inspection,MN22
50054046,LADUREE PARIS,Manhattan,864,MADISON AVENUE,10021.0,6465583157,French,B,,Cycle Inspection / Re-inspection,MN40
50018394,HADI RESTAURANT,Brooklyn,683,CONEY ISLAND AVENUE,11218.0,3472401175,Middle Eastern,G,10J,Cycle Inspection / Initial Inspection,BK42
41710474,BP SUB EXPRESS,Brooklyn,5217,13 AVENUE,11219.0,7189720010,Jewish/Kosher,U,08A,Cycle Inspection / Re-inspection,BK88
50017896,SANGRIA,Queens,2902,FRANCIS LEWIS BLVD,11358.0,7183582727,Latin American,D,10F,Cycle Inspection / Initial Inspection,QN51
50034040,TANOSHI TEI,Manhattan,1374,YORK AVENUE,10021.0,6464762893,Japanese,F,08C,Cycle Inspection / Initial Inspection,MN31
41707327,DRAGON STATE KITCHEN,Bronx,4124A,WHITE PLAINS ROAD,10466.0,7185152329,Chinese,U,06F,Cycle Inspection / Initial Inspection,BX44
50062888,KATZS DELICATESSEN (DEKALB MARKET),Brooklyn,445,GOLD ST,11201.0,2122542246,American,D,04L,Cycle Inspection / Initial Inspection,BK38
40823884,MADISON'S,Bronx,5686,RIVERDALE AVENUE,10471.0,7186533462,Italian,F,02B,Cycle Inspection / Initial Inspection,BX22
41144024,RIDGEWAY DINER,Manhattan,664,6 AVENUE,10010.0,2127410096,American,F,02H,Cycle Inspection / Initial Inspection,MN13
50071756,DIVINA Pharmacy JUICE BAR,Queens,8513,NORTHERN BLVD,11372.0,7184570193,"Juice, Smoothies, Fruit Salads",U,08A,Cycle Inspection / Initial Inspection,QN28
40399356,O'HANLON'S BAR,Queens,118-12,QUEENS BOULEVARD,11375.0,7185209550,American,D,06D,Cycle Inspection / Re-inspection,QN17
40761108,MY MOTHER'S PLACE,Queens,10436,ROCKAWAY BLVD,11417.0,7186418076,Frozen Desserts,D,08C,Cycle Inspection / Initial Inspection,QN55
50050373,MARGARITA ISLAND,Brooklyn,1105,BOWERY STREET,11224.0,7184491284,Bottled Beverages,F,04H,Pre-permit (Operational) / Re-inspection,BK21
50098200,DAILY PROVISIONS,Manhattan,375,AMSTERDAM AVENUE,10024.0,6467470604,American,F,10F,Pre-permit (Operational) / Initial Inspection,MN12
50060612,MEXICUE,Manhattan,160,8TH AVE,10011.0,6466493133,Mexican,D,02H,Cycle Inspection / Re-inspection,MN13
50004203,BULLPEN DELI TWIN DONUT,Bronx,66,EAST  161 STREET,10451.0,7185858627,American,D,10F,Cycle Inspection / Initial Inspection,BX63
50042084,FIVE LOAVES AND TWO FISHES,Queens,8272,BROADWAY,11373.0,7188995185,Chinese,F,02B,Cycle Inspection / Re-inspection,QN50
40726984,AKROTIRI,Queens,2920,30 AVENUE,11102.0,7187262447,Greek,D,10E,Cycle Inspection / Initial Inspection,QN71
41069770,PASTICCERIA BRUNO OF GREENWICH VILLAGE,Staten Island,1650,HYLAN BOULEVARD,10305.0,7189875859,Bakery Products/Desserts,D,06C,Cycle Inspection / Initial Inspection,SI36
50085574,BC KOSHER CAFE,Brooklyn,2900,BEDFORD AVENUE,11210.0,7185011330,Jewish/Kosher,U,02B,Cycle Inspection / Initial Inspection,BK42
41711831,CARROT TOP PASTRIES,Manhattan,3931,BROADWAY,10032.0,2129274800,Bakery Products/Desserts,D,06D,Cycle Inspection / Initial Inspection,MN36
50019203,SOPHIES CUBAN CUISINE,Manhattan,76,FULTON STREET,10038.0,2126086769,Latin American,U,09B,Cycle Inspection / Initial Inspection,MN25
41719295,NYC BAGELS & COFFEE HOUSE,Queens,2908,23 AVENUE,11105.0,7187289500,American,U,02G,Cycle Inspection / Initial Inspection,QN72
41335337,LOBSTER BOX,Bronx,34,CITY ISLAND AVENUE,10464.0,7188851952,Seafood,U,04L,Cycle Inspection / Re-inspection,BX10
41646525,CEETAY,Bronx,129,ALEXANDER AVENUE,10454.0,7186187020,Japanese,F,02G,Cycle Inspection / Initial Inspection,BX39
50069861,CHIMI EXPRESS RESTAURANT,Queens,10117,43RD AVE,11368.0,7184275513,Latin American,U,10F,Pre-permit (Operational) / Re-inspection,QN26
40842393,PETER DILLON'S BAR,Manhattan,130,EAST   40 STREET,10016.0,2122133998,Irish,D,04H,Cycle Inspection / Re-inspection,MN20
50044736,GEBHARD'S BEER CULTURE,Manhattan,228,WEST   72 STREET,10023.0,9176393420,American,F,08A,Cycle Inspection / Initial Inspection,MN14
50043658,HARDEE,Brooklyn,351,MYRTLE AVENUE,11205.0,3478897210,Chinese,U,02B,Cycle Inspection / Re-inspection,BK68
50064379,THE LITTLE CUPCAKE PASTRY SHOP,Bronx,2009,BRONXDALE AVE,10462.0,9178475373,Bakery Products/Desserts,D,15F6,Smoke-Free Air Act / Initial Inspection,BX37
50074215,FILAMENT,Brooklyn,220,36 STREET,11232.0,3474178494,American,D,08A,Cycle Inspection / Initial Inspection,BK32
40544044,NIX MIX COFFEE SHOP,Queens,90-17,130 STREET,11418.0,7188472867,American,U,08A,Cycle Inspection / Initial Inspection,QN54
50011083,SUBWAY,Manhattan,28,WATER STREET,10004.0,2122693460,Sandwiches,D,10I,Cycle Inspection / Initial Inspection,MN25
50015646,ANDREA'S RESTAURANT,Bronx,104,EAST  165 STREET,10452.0,7182933800,Latin American,G,08A,Cycle Inspection / Initial Inspection,BX63
50003350,3-J RESTAURANT AND PIZZA,Bronx,554A,PROSPECT AVENUE,10455.0,3473461381,Latin American,G,02G,Cycle Inspection / Initial Inspection,BX33
50047464,MIRCH,Queens,17227,HILLSIDE AVE,11432.0,7182628100,Indian,8,04M,Cycle Inspection / Reopening Inspection,QN06
50037537,5TH AVENUE ASIAN TASTE RESTAURANT,Brooklyn,718,5 AVENUE,11215.0,7187885878,Chinese,D,10B,Cycle Inspection / Re-inspection,BK32
50044179,HOU YI,Manhattan,97,2 AVENUE,10003.0,2126258989,Asian/Asian Fusion,U,04L,Cycle Inspection / Initial Inspection,MN22
50071207,VIOLETTE'S CELLAR,Staten Island,2271,HYLAN BOULEVARD,10306.0,7186505050,American,F,08A,Cycle Inspection / Initial Inspection,SI45
50007074,BONAFINI,Brooklyn,663,FLATBUSH AVENUE,11225.0,3477709746,Coffee/Tea,P,08A,Cycle Inspection / Initial Inspection,BK60
41470093,BLUTOS PUB,Queens,4503,162 STREET,11358.0,7184602526,American,D,10F,Cycle Inspection / Re-inspection,QN52
40366879,LA FUSTA RESTAURANT,Queens,8032,BAXTER AVENUE,11373.0,7184298222,Latin American,B,,Administrative Miscellaneous / Re-inspection,QN29
50032583,MUSE CAFE,Brooklyn,497,6 AVENUE,11215.0,7187885800,Coffee/Tea,D,02B,Cycle Inspection / Initial Inspection,BK37
50033122,PARTY WELL RESTAURANT & ORIENTAL BAKERY,Queens,14932,41ST AVE,11355.0,7188860800,Korean,F,10F,Cycle Inspection / Re-inspection,QN51
41591603,ARIS POLLOS A LA BRASA,Brooklyn,691,KNICKERBOCKER AVENUE,11221.0,7183819400,Spanish,U,10F,Cycle Inspection / Compliance Inspection,BK77
50078318,TACO DUMBO,Manhattan,56,SPRING STREET,10012.0,9178540764,Tex-Mex,U,06D,Cycle Inspection / Initial Inspection,MN24
50005056,L'UNIQUE BAR & RESTAURANT,Brooklyn,1773,NOSTRAND AVENUE,11226.0,3474258686,Caribbean,D,04N,Cycle Inspection / Initial Inspection,BK95
50045070,THE LAZY LLAMA COFFEE BAR,Manhattan,72,EAST    1 STREET,10003.0,6464101938,Coffee/Tea,D,08C,Cycle Inspection / Initial Inspection,MN22
50087294,NEW IMPERIAL KITCHEN,Brooklyn,1120,FULTON STREET,11238.0,7188579998,Chinese,U,08A,Cycle Inspection / Initial Inspection,BK69
50063611,TEAMWORKON3 JUICES,Manhattan,2007,LEXINGTON AVENUE,10035.0,6466570788,"Juice, Smoothies, Fruit Salads",D,10F,Cycle Inspection / Re-inspection,MN34
50065818,SUNSET BAGEL CAFE AND GRILL,Brooklyn,1501,FOSTER AVENUE,11230.0,7188879969,Sandwiches,D,02G,Cycle Inspection / Initial Inspection,BK42
41291186,DUNKIN,Queens,11716,QUEENS BOULEVARD,11375.0,7182685380,Donuts,D,10F,Cycle Inspection / Initial Inspection,QN17
50076005,CONCESSION 105,Bronx,1,EAST  161 STREET,10451.0,9172843260,American,D,10F,Pre-permit (Operational) / Initial Inspection,BX63
50047145,DEK SEN,Queens,8608,WHITNEY AVE,11373.0,7183081510,Thai,F,10B,Cycle Inspection / Initial Inspection,QN29
41060830,CHIPICHAPE COLOMBIAN BAKERY,Queens,45-53,45 STREET,11377.0,3472176004,Latin American,F,08A,Cycle Inspection / Initial Inspection,QN31
50048574,BEST GARDEN CHINESE RESTAURANT,Queens,4435,DOUGLASTON PKWY,11363.0,7186311888,Chinese,D,06C,Cycle Inspection / Re-inspection,QN45
50066651,NAGOYA FUSION SUSHI,Brooklyn,1907,KINGS HIGHWAY,11229.0,7183363688,Asian/Asian Fusion,F,02B,Pre-permit (Operational) / Initial Inspection,BK44
41648523,LA VARA,Brooklyn,268,CLINTON STREET,11201.0,7184220065,Spanish,U,10F,Cycle Inspection / Re-inspection,BK33
50072470,K & J FRIED CHICKEN AND BURGER,Brooklyn,415,MOTHER GASTON BOULEVARD,11212.0,9172090001,Chicken,D,04N,Cycle Inspection / Re-inspection,BK81
50082094,Archie's Delivery,Brooklyn,457,GRAHAM AVENUE,11222.0,7183830033,Pizza,D,10F,Pre-permit (Operational) / Initial Inspection,BK90
41451984,FAITHY'S KITCHEN,Bronx,3907,DYRE AVENUE,10466.0,7186550780,Caribbean,F,08C,Cycle Inspection / Initial Inspection,BX03
50044270,I CHOPSTICKS,Queens,18520,HORACE HARDING EXPY,11365.0,7183211221,Asian/Asian Fusion,U,10B,Cycle Inspection / Re-inspection,QN41
40705733,HARBOR PIZZA,Queens,6460,DRY HARBOR ROAD,11379.0,7184162139,Pizza,F,09B,Cycle Inspection / Initial Inspection,QN21
50064080,STARBUCKS COFFEE,Manhattan,1411,BROADWAY,10018.0,2126159700,Coffee/Tea,D,06D,Cycle Inspection / Initial Inspection,MN17
50057416,KENNEDY FRIED CHICKEN,Queens,11518,LEFFERTS BLVD,11420.0,7182246030,Chicken,D,06C,Cycle Inspection / Re-inspection,QN55
41480048,CENTURY SUPER BUFFET,Queens,2201218,HILLSIDE AVENUE,,7184682100,Chinese,O,06D,Cycle Inspection / Reopening Inspection,
