Site,LocationName,BRCYear,BRCMonthName,BRCWeekNum,DayName,Date,Hour,InCount,OutCount,ReportCount,FactoredInCount,FactoredOutCount,FactoredReportCount,LocationGroup
Leeds Originals,Commercial Street at Sharps,2019,June,24,Tuesday,11-Jun-19,09:00,1168,0,1168,1168,0,1168,No Group
Leeds Originals,Commercial Street at Sharps,2019,June,24,Tuesday,11-Jun-19,10:00,1240,0,1240,1240,0,1240,No Group
Leeds Originals,Commercial Street at Sharps,2019,June,24,Tuesday,11-Jun-19,11:00,1823,0,1823,1823,0,1823,No Group
Leeds Originals,Commercial Street at Sharps,2019,June,24,Tuesday,11-Jun-19,12:00,3211,0,3211,3211,0,3211,No Group
Leeds Originals,Commercial Street at Sharps,2019,June,24,Tuesday,11-Jun-19,13:00,3360,0,3360,3360,0,3360,No Group
Leeds Originals,Commercial Street at Sharps,2019,June,24,Tuesday,11-Jun-19,14:00,2121,0,2121,2121,0,2121,No Group
Leeds Originals,Commercial Street at Sharps,2019,June,24,Tuesday,11-Jun-19,15:00,1949,0,1949,1949,0,1949,No Group
Leeds Originals,Commercial Street at Sharps,2019,June,24,Tuesday,11-Jun-19,16:00,2021,0,2021,2021,0,2021,No Group
Leeds Originals,Commercial Street at Sharps,2019,June,24,Tuesday,11-Jun-19,17:00,2080,0,2080,2080,0,2080,No Group
Leeds Originals,Commercial Street at Sharps,2019,June,24,Tuesday,11-Jun-19,18:00,1086,0,1086,1086,0,1086,No Group
Leeds Originals,Commercial Street at Sharps,2019,June,24,Tuesday,11-Jun-19,19:00,598,0,598,598,0,598,No Group
Leeds Originals,Commercial Street at Sharps,2019,June,24,Tuesday,11-Jun-19,20:00,296,0,296,296,0,296,No Group
Leeds Originals,Commercial Street at Sharps,2019,June,24,Tuesday,11-Jun-19,21:00,105,0,105,105,0,105,No Group
Leeds Originals,Commercial Street at Sharps,2019,June,24,Tuesday,11-Jun-19,22:00,90,0,90,90,0,90,No Group
Leeds Originals,Commercial Street at Sharps,2019,June,24,Tuesday,11-Jun-19,23:00,83,0,83,83,0,83,No Group
Leeds Originals,Commercial Street at Sharps,2019,June,24,Wednesday,12-Jun-19,00:00,40,0,40,40,0,40,No Group
Leeds Originals,Commercial Street at Sharps,2019,June,24,Wednesday,12-Jun-19,01:00,10,0,10,10,0,10,No Group
Leeds Originals,Commercial Street at Sharps,2019,June,24,Wednesday,12-Jun-19,02:00,8,0,8,8,0,8,No Group
Leeds Originals,Commercial Street at Sharps,2019,June,24,Wednesday,12-Jun-19,03:00,11,0,11,11,0,11,No Group
Leeds Originals,Commercial Street at Sharps,2019,June,24,Wednesday,12-Jun-19,04:00,5,0,5,5,0,5,No Group
Leeds Originals,Commercial Street at Sharps,2019,June,24,Wednesday,12-Jun-19,05:00,104,0,104,104,0,104,No Group
Leeds Originals,Commercial Street at Sharps,2019,June,24,Wednesday,12-Jun-19,06:00,153,0,153,153,0,153,No Group
Leeds Originals,Commercial Street at Sharps,2019,June,24,Wednesday,12-Jun-19,07:00,366,0,366,366,0,366,No Group
Leeds Originals,Commercial Street at Sharps,2019,June,24,Wednesday,12-Jun-19,08:00,816,0,816,816,0,816,No Group
Leeds Originals,Commercial Street at Sharps,2019,June,24,Wednesday,12-Jun-19,09:00,913,0,913,913,0,913,No Group
Leeds Originals,Commercial Street at Sharps,2019,June,24,Wednesday,12-Jun-19,10:00,1085,0,1085,1085,0,1085,No Group
Leeds Originals,Commercial Street at Sharps,2019,June,24,Wednesday,12-Jun-19,11:00,1623,0,1623,1623,0,1623,No Group
Leeds Originals,Commercial Street at Sharps,2019,June,24,Wednesday,12-Jun-19,12:00,3422,0,3422,3422,0,3422,No Group
Leeds Originals,Commercial Street at Sharps,2019,June,24,Wednesday,12-Jun-19,13:00,3594,0,3594,3594,0,3594,No Group
Leeds Originals,Commercial Street at Sharps,2019,June,24,Wednesday,12-Jun-19,14:00,2401,0,2401,2401,0,2401,No Group
Leeds Originals,Commercial Street at Sharps,2019,June,24,Wednesday,12-Jun-19,15:00,2142,0,2142,2142,0,2142,No Group
Leeds Originals,Commercial Street at Sharps,2019,June,24,Wednesday,12-Jun-19,16:00,2259,0,2259,2259,0,2259,No Group
Leeds Originals,Commercial Street at Sharps,2019,June,24,Wednesday,12-Jun-19,17:00,2128,0,2128,2128,0,2128,No Group
Leeds Originals,Commercial Street at Sharps,2019,June,24,Wednesday,12-Jun-19,18:00,1333,0,1333,1333,0,1333,No Group
Leeds Originals,Commercial Street at Sharps,2019,June,24,Wednesday,12-Jun-19,19:00,665,0,665,665,0,665,No Group
Leeds Originals,Commercial Street at Sharps,2019,June,24,Wednesday,12-Jun-19,20:00,431,0,431,431,0,431,No Group
Leeds Originals,Commercial Street at Sharps,2019,June,24,Wednesday,12-Jun-19,21:00,218,0,218,218,0,218,No Group
Leeds Originals,Commercial Street at Sharps,2019,June,24,Wednesday,12-Jun-19,22:00,157,0,157,157,0,157,No Group
Leeds Originals,Commercial Street at Sharps,2019,June,24,Wednesday,12-Jun-19,23:00,75,0,75,75,0,75,No Group
Leeds Originals,Commercial Street at Sharps,2019,June,24,Thursday,13-Jun-19,00:00,55,0,55,55,0,55,No Group
Leeds Originals,Commercial Street at Sharps,2019,June,24,Thursday,13-Jun-19,01:00,39,0,39,39,0,39,No Group
Leeds Originals,Commercial Street at Sharps,2019,June,24,Thursday,13-Jun-19,02:00,13,0,13,13,0,13,No Group
Leeds Originals,Commercial Street at Sharps,2019,June,24,Thursday,13-Jun-19,03:00,11,0,11,11,0,11,No Group
Leeds Originals,Commercial Street at Sharps,2019,June,24,Thursday,13-Jun-19,04:00,41,0,41,41,0,41,No Group
Leeds Originals,Commercial Street at Sharps,2019,June,24,Thursday,13-Jun-19,05:00,84,0,84,84,0,84,No Group
Leeds Originals,Commercial Street at Sharps,2019,June,24,Thursday,13-Jun-19,06:00,172,0,172,172,0,172,No Group
Leeds Originals,Commercial Street at Sharps,2019,June,24,Thursday,13-Jun-19,07:00,404,0,404,404,0,404,No Group
Leeds Originals,Commercial Street at Sharps,2019,June,24,Thursday,13-Jun-19,08:00,936,0,936,936,0,936,No Group
Leeds Originals,Commercial Street at Sharps,2019,June,24,Thursday,13-Jun-19,09:00,950,0,950,950,0,950,No Group
Leeds Originals,Commercial Street at Sharps,2019,June,24,Thursday,13-Jun-19,10:00,961,0,961,961,0,961,No Group
Leeds Originals,Commercial Street at Sharps,2019,June,24,Thursday,13-Jun-19,11:00,1444,0,1444,1444,0,1444,No Group
Leeds Originals,Commercial Street at Sharps,2019,June,24,Thursday,13-Jun-19,12:00,3591,0,3591,3591,0,3591,No Group
Leeds Originals,Commercial Street at Sharps,2019,June,24,Thursday,13-Jun-19,13:00,3558,0,3558,3558,0,3558,No Group
Leeds Originals,Commercial Street at Sharps,2019,June,24,Thursday,13-Jun-19,14:00,2243,0,2243,2243,0,2243,No Group
Leeds Originals,Commercial Street at Sharps,2019,June,24,Thursday,13-Jun-19,15:00,1981,0,1981,1981,0,1981,No Group
Leeds Originals,Commercial Street at Sharps,2019,June,24,Thursday,13-Jun-19,16:00,2148,0,2148,2148,0,2148,No Group
Leeds Originals,Commercial Street at Sharps,2019,June,24,Thursday,13-Jun-19,17:00,2328,0,2328,2328,0,2328,No Group
Leeds Originals,Commercial Street at Sharps,2019,June,24,Thursday,13-Jun-19,18:00,1400,0,1400,1400,0,1400,No Group
Leeds Originals,Commercial Street at Sharps,2019,June,24,Thursday,13-Jun-19,19:00,690,0,690,690,0,690,No Group
Leeds Originals,Commercial Street at Sharps,2019,June,24,Thursday,13-Jun-19,20:00,407,0,407,407,0,407,No Group
Leeds Originals,Commercial Street at Sharps,2019,June,24,Thursday,13-Jun-19,21:00,233,0,233,233,0,233,No Group
Leeds Originals,Commercial Street at Sharps,2019,June,24,Thursday,13-Jun-19,22:00,199,0,199,199,0,199,No Group
Leeds Originals,Commercial Street at Sharps,2019,June,24,Thursday,13-Jun-19,23:00,128,0,128,128,0,128,No Group
Leeds Originals,Commercial Street at Sharps,2019,June,24,Friday,14-Jun-19,00:00,88,0,88,88,0,88,No Group
Leeds Originals,Commercial Street at Sharps,2019,June,24,Friday,14-Jun-19,01:00,28,0,28,28,0,28,No Group
Leeds Originals,Commercial Street at Sharps,2019,June,24,Friday,14-Jun-19,02:00,36,0,36,36,0,36,No Group
Leeds Originals,Commercial Street at Sharps,2019,June,24,Friday,14-Jun-19,03:00,20,0,20,20,0,20,No Group
Leeds Originals,Commercial Street at Sharps,2019,June,24,Friday,14-Jun-19,04:00,36,0,36,36,0,36,No Group
Leeds Originals,Commercial Street at Sharps,2019,June,24,Friday,14-Jun-19,05:00,102,0,102,102,0,102,No Group
Leeds Originals,Commercial Street at Sharps,2019,June,24,Friday,14-Jun-19,06:00,172,0,172,172,0,172,No Group
Leeds Originals,Commercial Street at Sharps,2019,June,24,Friday,14-Jun-19,07:00,358,0,358,358,0,358,No Group
Leeds Originals,Commercial Street at Sharps,2019,June,24,Friday,14-Jun-19,08:00,840,0,840,840,0,840,No Group
Leeds Originals,Commercial Street at Sharps,2019,June,24,Friday,14-Jun-19,09:00,930,0,930,930,0,930,No Group
Leeds Originals,Commercial Street at Sharps,2019,June,24,Friday,14-Jun-19,10:00,1279,0,1279,1279,0,1279,No Group
Leeds Originals,Commercial Street at Sharps,2019,June,24,Friday,14-Jun-19,11:00,1867,0,1867,1867,0,1867,No Group
Leeds Originals,Commercial Street at Sharps,2019,June,24,Friday,14-Jun-19,12:00,3689,0,3689,3689,0,3689,No Group
Leeds Originals,Commercial Street at Sharps,2019,June,24,Friday,14-Jun-19,13:00,3841,0,3841,3841,0,3841,No Group
Leeds Originals,Commercial Street at Sharps,2019,June,24,Friday,14-Jun-19,14:00,2962,0,2962,2962,0,2962,No Group
Leeds Originals,Commercial Street at Sharps,2019,June,24,Friday,14-Jun-19,15:00,2613,0,2613,2613,0,2613,No Group
Leeds Originals,Commercial Street at Sharps,2019,June,24,Friday,14-Jun-19,16:00,2839,0,2839,2839,0,2839,No Group
Leeds Originals,Commercial Street at Sharps,2019,June,24,Friday,14-Jun-19,17:00,2351,0,2351,2351,0,2351,No Group
Leeds Originals,Commercial Street at Sharps,2019,June,24,Friday,14-Jun-19,18:00,1311,0,1311,1311,0,1311,No Group
Leeds Originals,Commercial Street at Sharps,2019,June,24,Friday,14-Jun-19,19:00,901,0,901,901,0,901,No Group
Leeds Originals,Commercial Street at Sharps,2019,June,24,Friday,14-Jun-19,20:00,551,0,551,551,0,551,No Group
Leeds Originals,Commercial Street at Sharps,2019,June,24,Friday,14-Jun-19,21:00,361,0,361,361,0,361,No Group
Leeds Originals,Commercial Street at Sharps,2019,June,24,Friday,14-Jun-19,22:00,385,0,385,385,0,385,No Group
Leeds Originals,Commercial Street at Sharps,2019,June,24,Friday,14-Jun-19,23:00,219,0,219,219,0,219,No Group
Leeds Originals,Commercial Street at Sharps,2019,June,24,Saturday,15-Jun-19,00:00,176,0,176,176,0,176,No Group
Leeds Originals,Commercial Street at Sharps,2019,June,24,Saturday,15-Jun-19,01:00,142,0,142,142,0,142,No Group
Leeds Originals,Commercial Street at Sharps,2019,June,24,Saturday,15-Jun-19,02:00,64,0,64,64,0,64,No Group
Leeds Originals,Commercial Street at Sharps,2019,June,24,Saturday,15-Jun-19,03:00,39,0,39,39,0,39,No Group
Leeds Originals,Commercial Street at Sharps,2019,June,24,Saturday,15-Jun-19,04:00,36,0,36,36,0,36,No Group
Leeds Originals,Commercial Street at Sharps,2019,June,24,Saturday,15-Jun-19,05:00,57,0,57,57,0,57,No Group
Leeds Originals,Commercial Street at Sharps,2019,June,24,Saturday,15-Jun-19,06:00,63,0,63,63,0,63,No Group
Leeds Originals,Commercial Street at Sharps,2019,June,24,Saturday,15-Jun-19,07:00,153,0,153,153,0,153,No Group
Leeds Originals,Commercial Street at Sharps,2019,June,24,Saturday,15-Jun-19,08:00,470,0,470,470,0,470,No Group
Leeds Originals,Commercial Street at Sharps,2019,June,24,Saturday,15-Jun-19,09:00,1061,0,1061,1061,0,1061,No Group
Leeds Originals,Commercial Street at Sharps,2019,June,24,Saturday,15-Jun-19,10:00,1894,0,1894,1894,0,1894,No Group
Leeds Originals,Commercial Street at Sharps,2019,June,24,Saturday,15-Jun-19,11:00,2932,0,2932,2932,0,2932,No Group
Leeds Originals,Commercial Street at Sharps,2019,June,24,Saturday,15-Jun-19,12:00,3623,0,3623,3623,0,3623,No Group
Leeds Originals,Commercial Street at Sharps,2019,June,24,Saturday,15-Jun-19,13:00,4136,0,4136,4136,0,4136,No Group
Leeds Originals,Commercial Street at Sharps,2019,June,24,Saturday,15-Jun-19,14:00,4238,0,4238,4238,0,4238,No Group
Leeds Originals,Commercial Street at Sharps,2019,June,24,Saturday,15-Jun-19,15:00,4318,0,4318,4318,0,4318,No Group
Leeds Originals,Commercial Street at Sharps,2019,June,24,Saturday,15-Jun-19,16:00,2788,0,2788,2788,0,2788,No Group
Leeds Originals,Commercial Street at Sharps,2019,June,24,Saturday,15-Jun-19,17:00,1761,0,1761,1761,0,1761,No Group
Leeds Originals,Commercial Street at Sharps,2019,June,24,Saturday,15-Jun-19,18:00,1066,0,1066,1066,0,1066,No Group
Leeds Originals,Commercial Street at Sharps,2019,June,24,Saturday,15-Jun-19,19:00,708,0,708,708,0,708,No Group
Leeds Originals,Commercial Street at Sharps,2019,June,24,Saturday,15-Jun-19,20:00,445,0,445,445,0,445,No Group
Leeds Originals,Commercial Street at Sharps,2019,June,24,Saturday,15-Jun-19,21:00,400,0,400,400,0,400,No Group
Leeds Originals,Commercial Street at Sharps,2019,June,24,Saturday,15-Jun-19,22:00,366,0,366,366,0,366,No Group
Leeds Originals,Commercial Street at Sharps,2019,June,24,Saturday,15-Jun-19,23:00,285,0,285,285,0,285,No Group
Leeds Originals,Commercial Street at Sharps,2019,June,24,Sunday,16-Jun-19,00:00,312,0,312,312,0,312,No Group
Leeds Originals,Commercial Street at Sharps,2019,June,24,Sunday,16-Jun-19,01:00,229,0,229,229,0,229,No Group
Leeds Originals,Commercial Street at Sharps,2019,June,24,Sunday,16-Jun-19,02:00,139,0,139,139,0,139,No Group
Leeds Originals,Commercial Street at Sharps,2019,June,24,Sunday,16-Jun-19,03:00,35,0,35,35,0,35,No Group
Leeds Originals,Commercial Street at Sharps,2019,June,24,Sunday,16-Jun-19,04:00,41,0,41,41,0,41,No Group
Leeds Originals,Commercial Street at Sharps,2019,June,24,Sunday,16-Jun-19,05:00,18,0,18,18,0,18,No Group
Leeds Originals,Commercial Street at Sharps,2019,June,24,Sunday,16-Jun-19,06:00,45,0,45,45,0,45,No Group
Leeds Originals,Commercial Street at Sharps,2019,June,24,Sunday,16-Jun-19,07:00,58,0,58,58,0,58,No Group
Leeds Originals,Commercial Street at Sharps,2019,June,24,Sunday,16-Jun-19,08:00,102,0,102,102,0,102,No Group
Leeds Originals,Commercial Street at Sharps,2019,June,24,Sunday,16-Jun-19,09:00,226,0,226,226,0,226,No Group
Leeds Originals,Commercial Street at Sharps,2019,June,24,Sunday,16-Jun-19,10:00,662,0,662,662,0,662,No Group
Leeds Originals,Commercial Street at Sharps,2019,June,24,Sunday,16-Jun-19,11:00,1456,0,1456,1456,0,1456,No Group
Leeds Originals,Commercial Street at Sharps,2019,June,24,Sunday,16-Jun-19,12:00,2005,0,2005,2005,0,2005,No Group
Leeds Originals,Commercial Street at Sharps,2019,June,24,Sunday,16-Jun-19,13:00,2390,0,2390,2390,0,2390,No Group
Leeds Originals,Commercial Street at Sharps,2019,June,24,Sunday,16-Jun-19,14:00,2030,0,2030,2030,0,2030,No Group
Leeds Originals,Commercial Street at Sharps,2019,June,24,Sunday,16-Jun-19,15:00,1988,0,1988,1988,0,1988,No Group
Leeds Originals,Commercial Street at Sharps,2019,June,24,Sunday,16-Jun-19,16:00,1554,0,1554,1554,0,1554,No Group
Leeds Originals,Commercial Street at Sharps,2019,June,24,Sunday,16-Jun-19,17:00,811,0,811,811,0,811,No Group
Leeds Originals,Commercial Street at Sharps,2019,June,24,Sunday,16-Jun-19,18:00,386,0,386,386,0,386,No Group
Leeds Originals,Commercial Street at Sharps,2019,June,24,Sunday,16-Jun-19,19:00,276,0,276,276,0,276,No Group
Leeds Originals,Commercial Street at Sharps,2019,June,24,Sunday,16-Jun-19,20:00,229,0,229,229,0,229,No Group
Leeds Originals,Commercial Street at Sharps,2019,June,24,Sunday,16-Jun-19,21:00,148,0,148,148,0,148,No Group
Leeds Originals,Commercial Street at Sharps,2019,June,24,Sunday,16-Jun-19,22:00,120,0,120,120,0,120,No Group
Leeds Originals,Commercial Street at Sharps,2019,June,24,Sunday,16-Jun-19,23:00,59,0,59,59,0,59,No Group
Leeds Originals,Commercial Street at Sharps,2019,June,25,Monday,17-Jun-19,00:00,29,0,29,29,0,29,No Group
Leeds Originals,Commercial Street at Sharps,2019,June,25,Monday,17-Jun-19,01:00,20,0,20,20,0,20,No Group
Leeds Originals,Commercial Street at Sharps,2019,June,25,Monday,17-Jun-19,02:00,9,0,9,9,0,9,No Group
Leeds Originals,Commercial Street at Sharps,2019,June,25,Monday,17-Jun-19,03:00,2,0,2,2,0,2,No Group
Leeds Originals,Commercial Street at Sharps,2019,June,25,Monday,17-Jun-19,04:00,16,0,16,16,0,16,No Group
Leeds Originals,Commercial Street at Sharps,2019,June,25,Monday,17-Jun-19,05:00,87,0,87,87,0,87,No Group
Leeds Originals,Commercial Street at Sharps,2019,June,25,Monday,17-Jun-19,06:00,136,0,136,136,0,136,No Group
Leeds Originals,Commercial Street at Sharps,2019,June,25,Monday,17-Jun-19,07:00,422,0,422,422,0,422,No Group
Leeds Originals,Commercial Street at Sharps,2019,June,25,Monday,17-Jun-19,08:00,928,0,928,928,0,928,No Group
Leeds Originals,Commercial Street at Sharps,2019,June,25,Monday,17-Jun-19,09:00,1062,0,1062,1062,0,1062,No Group
Leeds Originals,Commercial Street at Sharps,2019,June,25,Monday,17-Jun-19,10:00,1123,0,1123,1123,0,1123,No Group
Leeds Originals,Commercial Street at Sharps,2019,June,25,Monday,17-Jun-19,11:00,1721,0,1721,1721,0,1721,No Group
Leeds Originals,Commercial Street at Sharps,2019,June,25,Monday,17-Jun-19,12:00,3590,0,3590,3590,0,3590,No Group
Leeds Originals,Commercial Street at Sharps,2019,June,25,Monday,17-Jun-19,13:00,3622,0,3622,3622,0,3622,No Group
Leeds Originals,Commercial Street at Sharps,2019,June,25,Monday,17-Jun-19,14:00,2346,0,2346,2346,0,2346,No Group
Leeds Originals,Commercial Street at Sharps,2019,June,25,Monday,17-Jun-19,15:00,2047,0,2047,2047,0,2047,No Group
Leeds Originals,Commercial Street at Sharps,2019,June,25,Monday,17-Jun-19,16:00,2271,0,2271,2271,0,2271,No Group
Leeds Originals,Commercial Street at Sharps,2019,June,25,Monday,17-Jun-19,17:00,2227,0,2227,2227,0,2227,No Group
Leeds Originals,Commercial Street at Sharps,2019,June,25,Monday,17-Jun-19,18:00,1095,0,1095,1095,0,1095,No Group
Leeds Originals,Commercial Street at Sharps,2019,June,25,Monday,17-Jun-19,19:00,623,0,623,623,0,623,No Group
Leeds Originals,Commercial Street at Sharps,2019,June,25,Monday,17-Jun-19,20:00,331,0,331,331,0,331,No Group
Leeds Originals,Commercial Street at Sharps,2019,June,25,Monday,17-Jun-19,21:00,232,0,232,232,0,232,No Group
Leeds Originals,Commercial Street at Sharps,2019,June,25,Monday,17-Jun-19,22:00,141,0,141,141,0,141,No Group
Leeds Originals,Commercial Street at Sharps,2019,June,25,Monday,17-Jun-19,23:00,100,0,100,100,0,100,No Group
Leeds Originals,Commercial Street at Sharps,2019,June,25,Tuesday,18-Jun-19,00:00,36,0,36,36,0,36,No Group
Leeds Originals,Commercial Street at Sharps,2019,June,25,Tuesday,18-Jun-19,01:00,23,0,23,23,0,23,No Group
Leeds Originals,Commercial Street at Sharps,2019,June,25,Tuesday,18-Jun-19,02:00,34,0,34,34,0,34,No Group
Leeds Originals,Commercial Street at Sharps,2019,June,25,Tuesday,18-Jun-19,03:00,58,0,58,58,0,58,No Group
Leeds Originals,Commercial Street at Sharps,2019,June,25,Tuesday,18-Jun-19,04:00,37,0,37,37,0,37,No Group
Leeds Originals,Commercial Street at Sharps,2019,June,25,Tuesday,18-Jun-19,05:00,101,0,101,101,0,101,No Group
Leeds Originals,Commercial Street at Sharps,2019,June,25,Tuesday,18-Jun-19,06:00,174,0,174,174,0,174,No Group
Leeds Originals,Commercial Street at Sharps,2019,June,25,Tuesday,18-Jun-19,07:00,539,0,539,539,0,539,No Group
Leeds Originals,Commercial Street at Sharps,2019,June,25,Tuesday,18-Jun-19,08:00,1004,0,1004,1004,0,1004,No Group
Leeds Originals,Commercial Street at Sharps,2019,June,25,Tuesday,18-Jun-19,09:00,938,0,938,938,0,938,No Group
Leeds Originals,Commercial Street at Sharps,2019,June,25,Tuesday,18-Jun-19,10:00,1200,0,1200,1200,0,1200,No Group
Leeds Originals,Commercial Street at Sharps,2019,June,25,Tuesday,18-Jun-19,11:00,1579,0,1579,1579,0,1579,No Group
Leeds Originals,Commercial Street at Sharps,2019,June,25,Tuesday,18-Jun-19,12:00,3569,0,3569,3569,0,3569,No Group
Leeds Originals,Commercial Street at Sharps,2019,June,25,Tuesday,18-Jun-19,13:00,3728,0,3728,3728,0,3728,No Group
Leeds Originals,Commercial Street at Sharps,2019,June,25,Tuesday,18-Jun-19,14:00,2452,0,2452,2452,0,2452,No Group
Leeds Originals,Commercial Street at Sharps,2019,June,25,Tuesday,18-Jun-19,15:00,2191,0,2191,2191,0,2191,No Group
Leeds Originals,Commercial Street at Sharps,2019,June,25,Tuesday,18-Jun-19,16:00,2247,0,2247,2247,0,2247,No Group
Leeds Originals,Commercial Street at Sharps,2019,June,25,Tuesday,18-Jun-19,17:00,2293,0,2293,2293,0,2293,No Group
Leeds Originals,Commercial Street at Sharps,2019,June,25,Tuesday,18-Jun-19,18:00,1253,0,1253,1253,0,1253,No Group
Leeds Originals,Commercial Street at Sharps,2019,June,25,Tuesday,18-Jun-19,19:00,752,0,752,752,0,752,No Group
Leeds Originals,Commercial Street at Sharps,2019,June,25,Tuesday,18-Jun-19,20:00,376,0,376,376,0,376,No Group
Leeds Originals,Commercial Street at Sharps,2019,June,25,Tuesday,18-Jun-19,21:00,216,0,216,216,0,216,No Group
Leeds Originals,Commercial Street at Sharps,2019,June,25,Tuesday,18-Jun-19,22:00,151,0,151,151,0,151,No Group
