name,borough_name,website,os_addressbase_uprn,borough_code,ward_2018_name,ward_2018_code,address1,address2,address3,longitude,latitude,easting,northing,runtime
Trafik,Hackney,www.trafik-london.com,100000000000.0,E09000012,Hoxton East & Shoreditch,E05009377,331 Old Street,Hackney,,-0.0805531944365125,51.52714958768207,533247.9638942799,182660.92330007453,04/11/2021
333 Club,Hackney,,100000000000.0,E09000012,Hoxton East & Shoreditch,E05009377,333 Old Street,Hackney,,-0.080451211394923,51.5271748948971,533254.9638924111,182663.9232992612,04/11/2021
Star Of Bethnal Green,Tower Hamlets,www.starofbethnalgreen.co.uk/,6169765.0,E09000030,St. Peter's,E05009331,359 Bethnal Green Road,Tower Hamlets,,-0.0621526516001434,51.52691866296399,534524.9635500213,182668.92329804192,04/11/2021
The Misty Moon,Tower Hamlets,,6128538.0,E09000030,St. Peter's,E05009331,456 Bethnal Green Road,Tower Hamlets,,-0.0583314399285435,51.52693633680019,534789.9634781718,182677.92329548756,04/11/2021
Bloc,Tower Hamlets,www.blocorganisation.com/,6189130.0,E09000030,Bromley North,E05009321,Unit 3 2-40,Autumn Street,Tower Hamlets,-0.0202811486636816,51.5263724863689,537430.9627559455,182685.9232923412,04/11/2021
Shoreditch Platform,Hackney,,10091775140.0,E09000012,Hoxton East & Shoreditch,E05009377,1 Kingsland Road,Hackney,,-0.0783516068714583,51.52739227307696,533399.9638535285,182691.9232916741,04/11/2021
The Old Shoreditch Station,Hackney,,10091775140.0,E09000012,Hoxton East & Shoreditch,E05009377,1 Kingsland Road,Hackney,,-0.0783516068714583,51.52739227307696,533399.9638535285,182691.9232916741,04/11/2021
Hoxton Square Bar And Kitchen,Hackney,www.hoxtonsquarebar.com,10091942715.0,E09000012,Hoxton East & Shoreditch,E05009377,2-4 Hoxton Square London,,,-0.0820087211123827,51.52750614943105,533145.9639219088,182697.9232899969,04/11/2021
Electricity Showrooms,Hackney,www.electricityshowrooms.com,100000000000.0,E09000012,Hoxton East & Shoreditch,E05009377,39 Hoxton Square,Hackney,,-0.080322718706056,51.52748753149778,533262.9638904245,182698.9232897444,04/11/2021
Charlie Wright's International Bar,Hackney,,100000000000.0,E09000012,Hoxton West,E05009378,45 Pitfield Street,Hackney,,-0.0838172164606426,51.52769760690443,533019.9639559316,182715.92328509848,04/11/2021
Troy Bar,Hackney,www.troybar.co.uk,10008242403.0,E09000012,Hoxton East & Shoreditch,E05009377,10 Hoxton Street,Hackney,,-0.0799701408727435,51.52764362156743,533286.963884046,182716.9232848523,04/11/2021
Catch,Hackney,,100000000000.0,E09000012,Hoxton East & Shoreditch,E05009377,22 Kingsland Road,Hackney,,-0.0778034000381185,51.52774298479302,533436.9638437233,182731.92328078352,04/11/2021
The Red Lion,Hackney,,100000000000.0,E09000012,Hoxton East & Shoreditch,E05009377,41 Hoxton Street,Hackney,,-0.0802825927983313,51.52809837207113,533263.9638904709,182766.9232712498,04/11/2021
Looking Glass Cocktail Club,Hackney,,10008330559.0,E09000012,Hoxton East & Shoreditch,E05009377,Flat 1 The Storehouse,49,Hackney Road,-0.0762561608109232,51.52819419828516,533542.9638153517,182784.9232663328,04/11/2021
The Bridge,Tower Hamlets,,6152668.0,E09000030,Bromley North,E05009321,28 Hancock Road,Tower Hamlets,,-0.0104895702987253,51.527097174503,538107.9625719395,182784.92326559767,04/11/2021
The Water Rats,Camden,www.thewaterratsvenue.london,5021978.0,E09000007,King's Cross,E05000141,328 Gray's Inn Road,Camden,,-0.1193994686717093,51.529065026986814,530547.9646306427,182803.92326055915,04/11/2021
Bethnal Green Working Men's Club,Tower Hamlets,www.workersplaytime.net,6352752.0,E09000030,St. Peter's,E05009331,Pollard Row Tower Hamlets,,,-0.064273528274941,51.528239646789096,534373.963590995,182811.9232589292,04/11/2021
Basing House,Hackney,www.basinghouse.co.uk/,100000000000.0,E09000012,Hoxton East & Shoreditch,E05009377,25 Kingsland Road,Hackney,,-0.0781007022087737,51.5288989137843,533412.9638506784,182859.9232459073,04/11/2021
Sadler's Wells,Islington,www.sadlerswells.com,5300080047.0,E09000019,Clerkenwell,E05000370,Rosebery Avenue Islington,,,-0.1062646118414684,51.52942925148205,531457.9643834988,182867.92324523267,04/11/2021
Harlequin,Islington,www.harlequinpub.co.uk,5300003134.0,E09000019,Clerkenwell,E05000370,27 Arlington Way,Islington,,-0.10621639542503,51.52989609399968,531459.9643830592,182919.9232310601,04/11/2021
Lion & Lamb,Hackney,,100000000000.0,E09000012,Hoxton East & Shoreditch,E05009377,Fanshaw Street Hackney,,,-0.0815449363907269,51.52962081727957,533171.963916118,182933.9232258827,04/11/2021
Dundee Arms,Tower Hamlets,www.thedundeearms.com,6021563.0,E09000030,St. Peter's,E05009331,339 Cambridge Heath Road,Tower Hamlets,,-0.0561963200297669,51.52933790617086,534930.9634400111,182948.92322161145,04/11/2021
Big Chill House,Camden,www.wearebigchill.com/house,5022144.0,E09000007,King's Cross,E05000141,257-259 Pentonville Road,Camden,,-0.1198958142294412,51.5306646973464,530508.9646414269,182980.92321234543,04/11/2021
Scala,Camden,www.scala.co.uk,0.0,E09000007,King's Cross,E05000141,275 Pentonville Rd Kings Cross,London,,-0.1206298950368462,51.53069444328823,530457.9646552798,182982.92321190625,04/11/2021
The Macbeth,Hackney,www.themacbeth.co.uk,100000000000.0,E09000012,Hoxton East & Shoreditch,E05009377,70 Hoxton Street,Hackney,,-0.0800234576813248,51.53014444171779,533275.963888276,182994.9232092272,04/11/2021
The Gallery Cafe,Tower Hamlets,,6040154.0,E09000030,St. Peter's,E05009331,21 Old Ford Road,Tower Hamlets,,-0.0544959304515081,51.529993117054914,535046.9634085818,183024.92320096988,04/11/2021
Load Of Hay,Hillingdon,,100000000000.0,E09000017,Uxbridge South,E05000341,33 Villier Street,Hillingdon,,-0.4770138920638124,51.53636531630506,505725.9713762555,183038.9231961305,04/11/2021
Folklore,Tower Hamlets,,6005502.0,E09000030,Weavers,E05009335,186 Hackney Road,Tower Hamlets,,-0.0722883010439524,51.530655885054415,533810.963743618,183065.9231894037,04/11/2021
Fellow,Islington,www.thefellow.co.uk,5300100120.0,E09000019,Caledonian,E05000368,24 York Way,Islington,,-0.1223071184609973,51.531629562941966,530338.9646877134,183083.92318457956,04/11/2021
Old Red Lion,Islington,www.oldredliontheatre.co.uk/pub.html,5300085363.0,E09000019,Bunhill,E05000367,418 St. John Street,Islington,,-0.1058477770622792,51.531481851475206,531480.9643777091,183096.92318285856,04/11/2021
Simmons Bar,Islington,,10012787685.0,E09000019,Caledonian,E05000368,32 Caledonian Road,Islington,,-0.1205252371938338,51.53183484512304,530461.9646543325,183109.92317723695,04/11/2021
The Lexington,Islington,www.thelexington.co.uk,5300073232.0,E09000019,Barnsbury,E05000366,96-98 Pentonville Road,Islington,,-0.1114156627861373,51.53176947168845,531093.9644827903,183118.9231757864,04/11/2021
A Portuguese Love Affair Deli CafÃÂ©,Tower Hamlets,,6161297.0,E09000030,Weavers,E05009335,326 Hackney Road,Tower Hamlets,,-0.0666198192752823,51.53104807184183,534202.9636374221,183119.92317442945,04/11/2021
Charles Lamb,Islington,www.thecharleslambpub.com,5300029797.0,E09000019,St. Peter's,E05000380,16 Elia Street,Islington,,-0.1018186832007306,51.53198325868785,531758.9643023912,183159.92316645265,04/11/2021
Beehive,Hackney,,100000000000.0,E09000012,Hoxton West,E05009378,36 New North Road,Hackney,,-0.0862522207383098,51.53185603513179,532838.964007909,183173.92316113532,04/11/2021
Hoxton Hall,Hackney,www.hoxtonhall.co.uk,100000000000.0,E09000012,Hoxton East & Shoreditch,E05009377,130 Hoxton Street,Hackney,,-0.079983798059866,51.53177145413536,533273.9638896323,183175.9231599855,04/11/2021
King Charles I,Islington,,5300068335.0,E09000019,Caledonian,E05000368,55-57 Northdown Street,Islington,,-0.1197349081916383,51.532469660210026,530514.9646400149,183181.92315748573,04/11/2021
Number 177 Bar,Hackney,,100000000000.0,E09000012,Hoxton East & Shoreditch,E05009377,177 Hoxton Street,Hackney,,-0.0804551146819677,51.53187809743836,533240.9638986489,183186.92315703625,04/11/2021
Electrowerkz,Islington,,5300092109.0,E09000019,St. Peter's,E05000380,7 Torrens Street,Islington,,-0.1048849396101747,51.53244650389838,531544.9643605648,183205.9231533169,04/11/2021
Sebright Arms,Tower Hamlets,www.sebrightarms.co.uk,6021840.0,E09000030,St. Peter's,E05009331,31-35 Coate Street,Tower Hamlets,,-0.063075927616582,51.531996704881166,534445.9635715688,183231.923143992,04/11/2021
Apiary Studios,Tower Hamlets,www.apiarystudios.org,6021862.0,E09000030,St. Peter's,E05009331,458 Hackney Road,Tower Hamlets,,-0.0590070595854374,51.53206426455208,534727.9634951223,183246.92314021543,04/11/2021
Lincoln Lounge,Islington,,5300100130.0,E09000019,Caledonian,E05000368,52 York Way,Islington,,-0.1221987800784623,51.53321055104433,530341.9646870939,183259.9231365249,04/11/2021
Queens Arms,City Of Westminster,www.queensarmspub.co.uk,100000000000.0,E09000033,Maida Vale,E05000640,1 Kilburn High Road,City Of Westminster,,-0.1901382600833902,51.53504261208878,525624.9659647765,183344.9231134481,04/11/2021
O2 Academy Islington,Islington,www.academymusicgroup.com/o2academyislington,10001296717.0,E09000019,St. Mary's,E05000379,16 Parkfield Street,Islington,,-0.1058012852066598,51.53399006478226,531476.9643792337,183375.9231067781,04/11/2021
Shelter,Hackney,,100000000000.0,E09000012,Hoxton East & Shoreditch,E05009377,267 Kingsland Road,Hackney,,-0.0771234937664544,51.53566327180845,533460.963838811,183613.9230405629,04/11/2021
Crown,Tower Hamlets,www.thecrownbow.co.uk,6041717.0,E09000030,Bow West,E05009320,223 Grove Road,Tower Hamlets,,-0.0416963601494135,51.53293659243714,535925.9631667128,183375.92310491452,04/11/2021
Oval Space,Tower Hamlets,www.ovalspace.co.uk/about/the-venues/oval-space,6155537.0,E09000030,St. Peter's,E05009331,29-32 The Oval,Tower Hamlets,,-0.0593895960342647,51.53323962515333,534697.9635032876,183376.9231046977,04/11/2021
David Roberts Art Foundation,Camden,www.davidrobertsartfoundation.com,5088004.0,E09000007,Regent's Park,E05000142,37 Camden High Street,Camden,,-0.1392692386103654,51.5346515542346,529153.9650089766,183389.92310269043,04/11/2021
Hare,Tower Hamlets,,6023648.0,E09000030,St. Peter's,E05009331,505 Cambridge Heath Road,Tower Hamlets,,-0.0575357210503909,51.53343372099583,534825.9634685947,183401.92309807352,04/11/2021
The Islington,Islington,www.theislington.com,5300092055.0,E09000019,Barnsbury,E05000366,1 Tolpuddle Street,Islington,,-0.1087676000443255,51.53443361010581,531269.9644350744,183419.92309419665,04/11/2021
Kings Place,Islington,www.kingsplace.co.uk,10091005851.0,E09000019,Caledonian,E05000368,Kings Place 90,York Way,Islington,-0.1215483953274832,51.53499868674832,530381.9646756524,183459.92308185925,04/11/2021
Camden Head,Islington,www.greeneking-pubs.co.uk/pub/camden-head-islington,5300015325.0,E09000019,St. Peter's,E05000380,2 Camden Walk,Islington,,-0.1027911524039412,51.53564102503126,531680.9643228981,183564.9230558684,04/11/2021
Radicals And Victuallers,Islington,,5300094451.0,E09000019,St. Mary's,E05000379,59 Upper Street,Islington,,-0.104286028288872,51.53575512339936,531576.964351021,183574.9230528351,04/11/2021
Kings Head Members Club,Hackney,,100000000000.0,E09000012,Hoxton East & Shoreditch,E05009377,257 Kingsland Road,Hackney,,-0.0771473737892421,51.535438851018405,533459.9638391875,183588.92304734845,04/11/2021
Denmark Arms,Newham,www.denmarkarms.co.uk,46003762.0,E09000025,East Ham Central,E05000480,381 Barking Road,Newham,,0.053998920860247,51.53325097980668,542561.9613635896,183592.9230478692,04/11/2021
The Star Of Kings,Islington,www.starofkings.co.uk,5300100171.0,E09000019,Caledonian,E05000368,126 York Way,Islington,,-0.1220544963409833,51.53636468933688,530342.964685499,183610.923040737,04/11/2021
Ladybird / Basement Club,Islington,www.ladybirdbar.co.uk,10091816806.0,E09000019,St. Mary's,E05000379,70 Upper Street,Islington,,-0.1039411527474612,51.53607328413585,531599.9643445866,183610.92304309545,04/11/2021
La Cabina,Hackney,,100000000000.0,E09000012,Haggerston,E05009375,232 Kingsland Road,Hackney,,-0.0766771755486045,51.53564695046166,533491.963830351,183612.92304078693,04/11/2021
Eleanor Arms,Tower Hamlets,www.eleanorarms.co.uk,6055447.0,E09000030,Bow East,E05009319,460 Old Ford Road,Tower Hamlets,,-0.0330425308995505,51.53500412237235,536519.963003088,183621.92303799695,04/11/2021
Guest Projects,Hackney,,100000000000.0,E09000012,London Fields,E05009381,Sunbury House 1,Andrews Road,Hackney,-0.0615816854301814,51.535604971123725,534538.9635455491,183635.92303444477,04/11/2021
The Blues Kitchen,Camden,www.theblueskitchen.com/camden,5082330.0,E09000007,Regent's Park,E05000142,111-113 Camden High Street,Camden,,-0.1412468098413971,51.53707495997296,529009.9650475974,183655.92303035888,04/11/2021
Green Note,Camden,www.greennote.co.uk,5124523.0,E09000007,Camden Town With Primrose Hill,E05000130,106 Parkway,Camden,,-0.1458966456618374,51.53726543102289,528686.9651350065,183668.92302645848,04/11/2021
The Glory,Hackney,www.theglory.co,100000000000.0,E09000012,Hoxton East & Shoreditch,E05009377,281 Kingsland Road,Hackney,,-0.0771155526571687,51.5361936997548,533459.9638388373,183672.9230245545,04/11/2021
Wenlock And Essex,Islington,www.wenlockandessex.com,0.0,E09000019,St. Peter's,E05000380,18-26 Essex Rd ,,,-0.1010917494165802,51.536629685780525,531795.9642911035,183677.9230252949,04/11/2021
Camden Head,Camden,,5066460.0,E09000007,Camden Town With Primrose Hill,E05000130,100 Camden High Street,Camden,,-0.1408315937011557,51.53735614850893,529037.965039995,183687.92302170035,04/11/2021
The Dublin Castle,Camden,www.thedublincastle.com,5037821.0,E09000007,Camden Town With Primrose Hill,E05000130,94 Parkway,Camden,,-0.1455719394931977,51.537449146500265,528708.9651290635,183689.9230207646,04/11/2021
The Lighthouse,Tower Hamlets,www.thelighthouse.pub,6075916.0,E09000030,Bow East,E05009319,421 Wick Lane,Tower Hamlets,,-0.0216763038257629,51.53542467546207,537306.9627919763,183689.92302163632,04/11/2021
The View Tube,Newham,,10023996691.0,E09000025,Stratford And New Town,E05000492,Pudding Mill Lane Newham,,,-0.0131431944650677,51.53535248510247,537898.9626320531,183697.92301882256,04/11/2021
Crown,Islington,www.crownislington.co.uk,5300021757.0,E09000019,Barnsbury,E05000366,116 Cloudesley Road,Islington,,-0.1095281126238413,51.53730554373286,531208.9644498065,183737.9230072696,04/11/2021
The Old Queens Head,Islington,,5300031307.0,E09000019,St. Peter's,E05000380,44 Essex Road,Islington,,-0.1002752359697953,51.53719198179183,531850.9642758475,183741.9230077888,04/11/2021
Cecil Sharp House,Camden,www.cecilsharphouse.org,5066674.0,E09000007,Camden Town With Primrose Hill,E05000130,Cecil Sharp House 2,Regents Park Road,Camden,-0.1493378646184015,51.53810212052249,528445.9652003896,183755.9230024271,04/11/2021
Barrio North,Islington,www.barriobars.com/angel,10012788013.0,E09000019,St. Mary's,E05000379,45 Essex Road,Islington,,-0.100800929193348,51.53738035495768,531813.964285763,183761.9230023874,04/11/2021
Kings Head,Islington,,5300031332.0,E09000019,St. Mary's,E05000379,59 Essex Road,Islington,,-0.1004741696516097,51.53760886763803,531835.9642796619,183787.9229952772,04/11/2021
The Lighthouse,Islington,,0.0,E09000019,St. Peter's,E05000380,Unit 1a 190 New North Road,Islington,,-0.0912857774677304,51.53767539807231,532472.9641070038,183811.922987898,04/11/2021
Rosemary Branch Theatre,Islington,www.rosemarybranchtheatre.co.uk,5300082551.0,E09000019,Canonbury,E05000369,2 Shepperton Road,Islington,,-0.0869331182088385,51.53762241049432,532774.9640251863,183813.92298695608,04/11/2021
Jazz CafÃÂ©,Camden,www.thejazzcafelondon.com,5048630.0,E09000007,Camden Town With Primrose Hill,E05000130,5 Parkway,Camden,,-0.1430568643183619,51.53865935708205,528879.965082742,183828.92298317008,04/11/2021
The Black Heart,Camden,www.ourblackheart.com,5082934.0,E09000007,Camden Town With Primrose Hill,E05000130,43161 Greenland Place,Camden,,-0.1418386541322088,51.5388289191085,528963.9650599413,183849.9229775908,04/11/2021
Kings Head,Islington,www.kingsheadtheatrepub.co.uk,5300094557.0,E09000019,St. Mary's,E05000379,115 Upper Street,Islington,,-0.1028101748521188,51.53830315691848,531671.964323679,183860.9229752201,04/11/2021
The Victoria,Barking And Dagenham,www.brakspear.co.uk,100092379.0,E09000002,Abbey,E05000026,Axe Street Barking And Dagenham,,,0.0796547363771824,51.53525407677134,544334.9608818318,183865.9229716184,04/11/2021
St. Mary's Church,Islington,www.stmaryislington.org,5300095124.0,E09000019,St. Mary's,E05000379,St. Marys Church Office Upper Street,Islington,,-0.1019839100982446,51.53840669158377,531728.964308165,183873.92297186423,04/11/2021
The Underworld,Camden,www.theunderworldcamden.co.uk,5048636.0,E09000007,Camden Town With Primrose Hill,E05000130,174 Camden High Street,Camden,,-0.141968117722113,51.53919067739076,528953.9650626358,183889.922966706,04/11/2021
The Broadway Theatre,Barking And Dagenham,www.thebroadwaybarking.com,100058301.0,E09000002,Abbey,E05000026,Broadway Barking And Dagenham,,,0.0780442436206602,51.53566930243312,544221.9609124424,183908.92295996664,04/11/2021
Made In Brasil,Camden,,5034569.0,E09000007,Camden Town With Primrose Hill,E05000130,12 Inverness Street,Camden,,-0.144069364191081,51.5396465874792,528806.9651025599,183936.9229536737,04/11/2021
Boho Camden,Camden,,5016153.0,E09000007,Camden Town With Primrose Hill,E05000130,6 Inverness Street,Camden,,-0.1438938682514688,51.539706760543005,528818.9650992996,183943.9229517901,04/11/2021
Electric Ballroom,Camden,www.electricballroom.co.uk,5021260.0,E09000007,Camden Town With Primrose Hill,E05000130,184 Camden High Street,Camden,,-0.1429571341516914,51.53969193966697,528883.9650816338,183943.9229519072,04/11/2021
Martello Hall,Hackney,,100000000000.0,E09000012,London Fields,E05009381,137 Mare Street,Hackney,,-0.0572986359081172,51.53866345959077,534826.963466312,183983.92294122544,04/11/2021
Prince Albert,Camden,www.princealbertcamden.com,5037794.0,E09000007,Camden Town With Primrose Hill,E05000130,163 Royal College Street,Camden,,-0.1371199373444374,51.539968116846666,529287.9649717677,183984.922941509,04/11/2021
Mangle E8,Hackney,www.manglee8.com,0.0,E09000012,London Fields,E05009381,13-18 Warburton Rd London,,,-0.0578518401560467,51.5388794562136,534787.9634767511,184006.922934964,04/11/2021
Queens,Camden,www.thequeensprimrosehill.co.uk,5067103.0,E09000007,Camden Town With Primrose Hill,E05000130,49 Regents Park Road,Camden,,-0.1577729104809366,51.5406179169085,527853.9653609844,184020.92293044325,04/11/2021
Constitution,Camden,www.conincamden.com,5063437.0,E09000007,St. Pancras And Somers Town,E05000143,42 St. Pancras Way,Camden,,-0.1354180125886283,51.54032777222072,529404.9649398568,184027.92293008207,04/11/2021
London Stadium,Newham,www.london-stadium.com,10014035637.0,E09000025,Stratford And New Town,E05000492,Olympic Stadium Newham,,,-0.0164033668355022,51.53863602910678,537662.9626958193,184056.9229212241,04/11/2021
Lockside Lounge,Camden,www.locksidecamden.com/,5135065.0,E09000007,Camden Town With Primrose Hill,E05000130,75-77 West Yard Camden Lock Place,Camden,,-0.1466352399582396,51.54109000254779,528624.9651521594,184092.9229108371,04/11/2021
New Unity,Islington,,5300095057.0,E09000019,St. Mary's,E05000379,277 Upper Street,Islington,,-0.1023427492071822,51.54052576990284,531697.9643152482,184108.92290776432,04/11/2021
Crown,Ealing,,12141051.0,E09000009,Northolt Mandeville,E05000184,Ealing Road Ealing,,,-0.3706223532305259,51.544674013346686,513083.9693771175,184121.92290218,04/11/2021
The Dolphin,Hackney,,100000000000.0,E09000012,London Fields,E05009381,165 Mare Street,Hackney,,-0.0562215213467012,51.5399135539034,534897.9634466425,184124.9229033945,04/11/2021
Dingwalls,Camden,www.dingwalls.com,5084282.0,E09000007,Camden Town With Primrose Hill,E05000130,Middle Yard Camden Lock,London,,-0.1455390080549909,51.54145037656122,528699.965131747,184134.92289956083,04/11/2021
Hawley,Camden,www.thehawleyarms.co.uk,5034203.0,E09000007,Camden Town With Primrose Hill,E05000130,2 Castlehaven Road,Camden,,-0.1453603733338061,51.54194215161151,528710.9651287725,184189.9228846105,04/11/2021
Stour Space,Tower Hamlets,www.stourspace.co.uk,10091906334.0,E09000030,Bow East,E05009319,7 Roach Road,Tower Hamlets,,-0.0210946763792066,51.540190010532335,537332.9627849666,184220.92287649936,04/11/2021
Islington Assembly Hall,Islington,www.islingtonassemblyhall.co.uk,10091816915.0,E09000019,St. Mary's,E05000379,Town Hall Upper Street,Islington,,-0.1021492603509418,51.54170966713979,531707.9643118011,184240.9228718533,04/11/2021
Dead Dolls House Islington,Islington,www.thedeaddollshouse.co.uk/,5300094836.0,E09000019,St. Mary's,E05000379,181 Upper Street,Islington,,-0.1032292178514461,51.54209583950505,531631.9643321576,184281.92286041204,04/11/2021
The Monarch,Camden,www.monarchbar.com,5083623.0,E09000007,Haverstock,E05000136,40-42 Chalk Farm Road,Camden,,-0.1484339621095282,51.542961898755976,528494.9651877609,184297.9228548676,04/11/2021
Roundhouse,Camden,www.roundhouse.org.uk/,5109516.0,E09000007,Camden Town With Primrose Hill,E05000130,Chalk Farm Road Camden,,,-0.1512861562778832,51.54304283784835,528296.9652418368,184301.92285337136,04/11/2021
Spiritual Caipirinha Bar,Camden,www.spiritualrecords.co.uk/spiritualbarlive,5138352.0,E09000007,Haverstock,E05000136,4-6 Ferdinand St London,,,-0.1489000846643479,51.54320306222284,528461.9651967796,184323.9228477764,04/11/2021
Peoples Park Tavern,Hackney,www.peoplesparktavern.pub,100000000000.0,E09000012,Hackney Wick,E05009374,360 Victoria Park Road,Hackney,,-0.0377466240539067,51.54162949685786,536173.963097549,184349.92284333013,04/11/2021
The Haggerston,Hackney,,100000000000.0,E09000012,London Fields,E05009381,438 Kingsland Road,Hackney,,-0.0758195157745871,51.54230530195605,533531.9638162515,184354.92283955333,04/11/2021
Joe's Bar,Camden,,5083232.0,E09000007,Haverstock,E05000136,78-79 Chalk Farm Road,Camden,,-0.1514793903273847,51.54361242056394,528281.9652459685,184364.92283636276,04/11/2021
King Edward Vii,Newham,www.kingeddies.co.uk,10008984119.0,E09000025,Stratford And New Town,E05000492,47 Broadway,Newham,,0.0029984540219589,51.54108511603359,539000.9623299204,184365.92283642804,04/11/2021
The Four Sisters Bar,Islington,www.foursistersbars.com,5300015680.0,E09000019,St. Mary's,E05000379,Canonbury Lane Islington,,,-0.1027864308439587,51.54303289788371,531659.9643245406,184386.92283175865,04/11/2021
Hope & Anchor,Islington,www.hopeandanchor-islington.co.uk,5300094879.0,E09000019,St. Mary's,E05000379,207 Upper Street,Islington,,-0.1035416749518589,51.54325194486716,531606.9643389306,184409.92282529597,04/11/2021
Brilliant Corners,Hackney,,10008291706.0,E09000012,London Fields,E05009381,470 Kingsland Road,Hackney,,-0.0757156310183869,51.54305897164119,533536.9638148027,184438.922816742,04/11/2021
Fieldworks,Hackney,,100000000000.0,E09000012,London Fields,E05009381,274 Richmond Road,Hackney,,-0.0579800528864536,51.54298219541256,534766.9634810274,184462.92281172093,04/11/2021
The Yard Theatre,Tower Hamlets,www.theyardtheatre.co.uk,6077552.0,E09000030,Bow East,E05009319,Unit 2a Queens Yard,White Post Lane,Tower Hamlets,-0.0233824392244673,51.5426385875711,537166.9628295321,184488.9228035972,04/11/2021
Black Horse,Ealing,www.blackhorsegreenford.co.uk,12054776.0,E09000009,Greenford Green,E05000178,425 Oldfield Lane North,Ealing,,-0.3445387264302624,51.547690142956114,514884.9688887333,184497.9228018953,04/11/2021
Ciao Ciao,Camden,,5033826.0,E09000007,West Hampstead,E05000145,334 Kilburn High Road,Camden,,-0.2019756009011414,51.54566503609844,524774.9661990497,184505.92279974057,04/11/2021
Crown & Treaty House,Hillingdon,,100000000000.0,E09000017,Uxbridge South,E05000341,90 Oxford Road,Hillingdon,,-0.4841931830060336,51.54984784126663,505196.97152323433,184527.9227951095,04/11/2021
Bar 512,Hackney,,100000000000.0,E09000012,London Fields,E05009381,512 Kingsland Road,Hackney,,-0.0757774879803161,51.54398622383864,533529.9638166301,184541.922788768,04/11/2021
Mick's Garage,Tower Hamlets,www.cratebrewery.com,6077550.0,E09000030,Bow East,E05009319,Unit 8a Queens Yard,White Post Lane,Tower Hamlets,-0.0227795011306413,51.54323994163587,537206.9628187291,184556.92278488775,04/11/2021
Canonbury Tavern,Islington,www.thecanonbury.co.uk,5300015877.0,E09000019,Canonbury,E05000369,21 Canonbury Place,Islington,,-0.0975693576864626,51.54467489013879,532016.9642279496,184578.9227791857,04/11/2021
Union Chapel,Islington,www.unionchapel.org.uk,10008975865.0,E09000019,St. Mary's,E05000379,19a Compton Terrace,Islington,,-0.1026934989886281,51.54491983581367,531660.9643243095,184596.92277420667,04/11/2021
The Kenton,Hackney,www.kentonpub.co.uk,100000000000.0,E09000012,Hackney Wick,E05009374,Kenton Road Hackney,,,-0.044345758912943,51.54412263987772,535708.9632248519,184614.92277100927,04/11/2021
The Abbey Tavern,Camden,www.abbey-tavern.com,5042525.0,E09000007,Cantelowes,E05000131,124 Kentish Town Road,Camden,,-0.1414823770101679,51.545801610419936,528968.9650581417,184625.92276680892,04/11/2021
The Fiddler's Elbow,Camden,www.thefiddlerselbow.co.uk,5051822.0,E09000007,Haverstock,E05000136,1 Malden Road,Camden,,-0.1511345305996992,51.54607098081134,528298.9652414604,184638.92276253735,04/11/2021
Vinyl Pimp Record Shop,Hackney,www.vinylpimp.co.uk,10008318997.0,E09000012,Hackney Wick,E05009374,14 Felstead Street,Hackney,,-0.0261635249549048,51.54435800734669,536968.9628825564,184674.92275321257,04/11/2021
Number 90,Hackney,www.number90bar.co.uk,100000000000.0,E09000012,Hackney Wick,E05009374,90 Wallis Road,Hackney,,-0.0227296344366877,51.54439016826223,537206.9628186289,184684.9227498641,04/11/2021
Lift,Hackney,,10091775595.0,E09000012,Dalston,E05009370,574 Kingsland Road,Hackney,,-0.07545326817825,51.54551862738852,533547.9638115452,184712.92274232407,04/11/2021
The Rocksteady,Hackney,,10091775595.0,E09000012,Dalston,E05009370,574 Kingsland Road,Hackney,,-0.07545326817825,51.54551862738852,533547.9638115452,184712.92274232407,04/11/2021
Junction House,Hackney,,100000000000.0,E09000012,Dalston,E05009370,578 Kingsland Road,Hackney,,-0.0754506153281182,51.545581531856506,533547.9638115386,184719.9227404222,04/11/2021
Grafton,Camden,www.thegraftonnw5.co.uk,5008133.0,E09000007,Kentish Town,E05000139,20 Prince Of Wales Road,Camden,,-0.144559792966887,51.54673159074187,528752.9651172137,184723.92273999975,04/11/2021
Duchess Of Kent,Islington,www.theduchessofkent.co.uk,5300057928.0,E09000019,St. Mary's,E05000379,441 Liverpool Road,Islington,,-0.1088513253239935,51.5463232512288,531229.9644418221,184741.9227339811,04/11/2021
Vision Video Bar,Hackney,,10008291713.0,E09000012,Dalston,E05009370,588 Kingsland Road,Hackney,,-0.0754661761909024,51.54589652785147,533545.963812056,184754.92273091504,04/11/2021
The Eagle,Hackney,,100000000000.0,E09000012,Hackney Wick,E05009374,103 Wick Road,Hackney,,-0.041434310257952,51.54542302341159,535906.9631703645,184764.92273000375,04/11/2021
The Duke Of Wellington,Hackney,www.thedukeofwellington.london/,100000000000.0,E09000012,De Beauvoir,E05009371,119 Balls Pond Road,Hackney,,-0.0806016656463807,51.54621460740359,533188.9639098007,184780.9227240056,04/11/2021
The Garage,Islington,www.thegaragehighbury.com,10008978416.0,E09000019,Highbury East,E05000372,20-26 Highbury Corner,Islington,,-0.1037152365307738,51.54670790423809,531584.9643450683,184793.9227201364,04/11/2021
