Production Year,Operator,County,Town,Producing Formation,Injection Wells,Disposal Wells,"Oil Produced, bbl",Purchaser Codes
1989,"Seaport Natural Gas Co., Inc.",Erie,EVANS,MEDINA,0,0,0,GK
1989,"Buffington, Richard J. Jr.",Allegany,CLARKSVILLE,RICHBURG,0,0,10,
1993,"Desert Gas Exploration, Inc.",Chautauqua,CHARLOTTE,MEDINA,0,0,0,GK
1999,Gastec Energy Corp.,Erie,EDEN,MEDINA,0,0,0,GK
1984,National Fuel Gas Supply Corp.,Erie,COLLINS,MEDINA,0,0,0,
1998,United States Gypsum Co.,Genesee,DARIEN,MEDINA,0,0,0,GK
1993,"J & J Realty, Inc.",Erie,NORTH COLLINS,MEDINA,0,0,0,GK
1987,Walker Exploration & Production Corp.,Chautauqua,FRENCH CREEK,MEDINA,0,0,0,GH
1974,Norris Oil Co.,Cattaraugus,ALLEGANY,CHIPMUNK,0,0,2429,OA
1986,"Red Oak Petroleums, Inc.",Cattaraugus,ALLEGANY,,0,0,0,
1980,"Carls, Kevin D.",Cattaraugus,CARROLLTON,BRADFORD,0,0,233,OA
1990,"Woods, Ernest Thomas",Cattaraugus,CARROLLTON,CHIPMUNK,0,0,396,OC
1986,"Renold, Inc.",Chautauqua,WESTFIELD,MEDINA,0,0,0,
1998,Sherman Oil Co.,Allegany,GENESEE,RICHBURG,0,0,50,OD
1969,"Bunnell, Herbert F.",Allegany,ANDOVER,FULMER VALLEY,0,0,188,OB
1998,"Weil Resources, Inc.",Erie,BRANT,MEDINA,0,0,0,
1986,"American Penn Energy,  Inc.",Chautauqua,HARMONY,MEDINA,0,0,0,GH
1984,21 West Green Street Associates,Chautauqua,POMFRET,MEDINA,0,0,0,GK
1986,"Sterling Energy, Inc.",Livingston,LIVONIA,MEDINA,0,0,0,GK
1984,"Envirogas, Inc.",Cattaraugus,LEON,MEDINA,0,0,0,
1999,Belden & Blake Corporation,Cattaraugus,EAST OTTO,MEDINA,0,0,0,GK
1986,Erie County Agricultural Society,Erie,HAMBURG,MEDINA,0,0,0,
1993,TGX Corp.,Chautauqua,ELLERY,ONONDAGA-BASS ISLAND,0,0,2778,"GX,OA"
1997,"Barry Resources, Inc.",Allegany,BOLIVAR,WAUGH & PORTER,0,0,0,
1985,K & M Oil Co.,Chautauqua,BUSTI,GLADE,0,0,0,
1995,"Flexovit Usa, Inc.",Erie,EVANS,MEDINA,0,0,0,
1996,"Bouquin, Fred C Jr",Cattaraugus,OLEAN,BRADFORD,0,0,39,OA
1974,"Childs, Alanson & Marjorie",Allegany,GENESEE,RICHBURG,0,0,233,OB
1999,"Seaport Natural Gas Co., Inc.",Erie,EVANS,MEDINA,0,0,0,GK
1982,"Keystone Energy Oil & Gas, Inc",Cattaraugus,PERSIA,MEDINA,0,0,0,GK
1993,"Pan Energy Company, Inc.",Chautauqua,ELLICOTT,MEDINA,0,0,0,GK
1993,Vineyard Oil & Gas Company,Chautauqua,RIPLEY,MEDINA,0,0,0,GK
1981,"Black, Terry F",Cattaraugus,ALLEGANY,BRADFORD,0,0,1568,OA
1972,Iroquois Gas Corp.,Chautauqua,HANOVER,MEDINA,0,0,0,GX
1996,Cps,Chautauqua,DUNKIRK,MEDINA,0,0,0,
1975,"Gallets, Clair F",Cattaraugus,ALLEGANY,CHIPMUNK,0,0,31,OA
1990,Midwest O & G Ltd Partnership,Erie,NEWSTEAD,MEDINA,0,0,0,GX
1997,Seneca Resources Corporation,Genesee,PEMBROKE,MEDINA,0,0,0,GK
1992,Dannic Energy Corp.,Chautauqua,CARROLL,GLADE,0,0,0,
1990,Silver Creek Drilling Corp.,Chautauqua,MINA,MEDINA,0,0,0,GK
1967,"Coldspring Gas & Oil Co., Inc.",Chautauqua,,,0,0,0,
1983,"Clapp, George W",Cattaraugus,ALLEGANY,,0,0,0,
1990,"White, William J",Allegany,BOLIVAR,RICHBURG,0,0,0,
1990,Gypsum Energy Management Co.,Genesee,DARIEN,MEDINA,0,0,0,GR
1967,W.C. Partee,Wyoming,,MEDINA,0,0,0,GX
1989,"Crooks, John C",Allegany,GENESEE,RICHBURG,0,0,0,
1991,"Bounty Group, Inc.",Chautauqua,CARROLL,MEDINA,0,0,0,GK
1995,Belden & Blake Corporation,Cattaraugus,OTTO,MEDINA,0,0,0,GK
1975,Gemini Oil Company,Chautauqua,BUSTI,GLADE,0,0,5809,OB
1981,"Ensworth, B A & E V",Cattaraugus,ALLEGANY,CHIPMUNK,0,0,0,
1993,"Wattles, Richard F.",Erie,BOSTON,MEDINA,0,0,0,
1997,Meridian Exploration Corp.,Cayuga,SENNETT,QUEENSTON,0,0,0,GZ
1988,CNG Transmission Corp.,Cayuga,SPRINGPORT,QUEENSTON,0,0,0,GX
1969,Iroquois Gas Corp.,Genesee,STAFFORD,MEDINA,0,0,0,GX
1980,October Gas Drilling Co.,Chautauqua,CHAUTAUQUA,MEDINA,0,0,0,GK
1981,Gailbert Energy,Chautauqua,DUNKIRK,MEDINA,0,0,0,GK
1993,"Lenape Resources Corp., The",Livingston,CALEDONIA,MEDINA,1,0,0,GI
1995,"Energy Control Unlimited, Inc.",Wyoming,ARCADE,MEDINA,0,0,0,GK
1979,Union Springs School District,Cayuga,SPRINGPORT,QUEENSTON,0,0,0,
1988,C L Haines Mfg Co.,Steuben,AVOCA,MARCELLUS,0,0,0,
1985,"Park-Ohio Energy,  Inc.",Cattaraugus,HINSDALE,BRADFORD,0,0,0,
1987,"Gorton, Leonette",Allegany,ALMA,RICHBURG,0,0,88,OB
1988,"Galliford, J. Daniel & Clara R.",Genesee,BETHANY,MEDINA,0,0,0,
1993,"GFS Energy, Inc.",Chautauqua,CHARLOTTE,MEDINA,0,0,0,GK
1989,Texas Meridian Operating Co.,Cattaraugus,RANDOLPH,MEDINA,0,0,0,GH
1984,"Templeton Energy,  Inc.",Chautauqua,ARKWRIGHT,MEDINA,0,0,0,GK
1993,L. W. Resources,Chautauqua,SHERIDAN,MEDINA,0,0,0,GK
1992,"McCool, John E.",Chautauqua,CARROLL,MEDINA,0,0,0,GH
1999,United States Gypsum Co.,Genesee,BATAVIA,MEDINA,0,0,0,"GH,GK,GR"
1995,Pepsi Cola Buffalo Bottling Corp.,Erie,CHEEKTOWAGA,MEDINA,0,0,0,
1988,"Cady, Merle E.",Chautauqua,SHERMAN,MEDINA,0,0,0,
1999,"Nornew, Inc.",Chautauqua,ELLERY,MEDINA,0,0,0,GK
1998,"Otis Eastern Service, Inc.",Allegany,WELLSVILLE,PENNY,0,0,0,
1993,"B.C.R. Development, Inc.",Allegany,,,0,0,0,
1993,Miller Brewing Co.,Cayuga,SPRINGPORT,QUEENSTON,0,0,0,GB
1994,"Kennedy, John P",Erie,EVANS,MEDINA,0,0,0,
1998,"Auburn Golf & County Club, Inc",Cayuga,OWASCO,ONONDAGA,0,0,0,
1982,Boraldon & Co.,Chautauqua,POMFRET,MEDINA,0,0,0,GK
1990,Gypsum Energy Management Co.,Genesee,PEMBROKE,MEDINA,0,0,0,GR
1993,"Sager, Howard & Judith",Cattaraugus,PERRYSBURG,MEDINA,0,0,0,
1994,"F & G Exploration, LLC",Cayuga,SPRINGPORT,QUEENSTON,0,0,0,GB
1973,"McKee, Robert S",Allegany,WILLING,RICHBURG,0,0,0,
1990,Seneca Stone Corp.,Seneca,FAYETTE,QUEENSTON,0,0,0,
1996,Seneca Resources Corporation,Chautauqua,ELLICOTT,MEDINA,0,0,0,GK
1977,"Flint Oil & Gas, Inc.",Chautauqua,PORTLAND,MEDINA,0,0,0,GK
1991,"Middaugh, Vincent",Allegany,AMITY,SCIO,0,0,0,
1992,"Pan Energy Company, Inc.",Cattaraugus,NAPOLI,MEDINA,0,0,0,GK
1967,"Seaport Natural Gas Co., Inc.",Erie,EVANS,MEDINA,0,0,0,GX
1999,Seneca Resources Corporation,Erie,ORCHARD PARK,MEDINA,0,0,0,GK
1994,"Matrix Energy Development, Inc.",Erie,EVANS,MEDINA,0,0,0,GK
1983,"Harriger, Earl",Allegany,BOLIVAR,RICHBURG,0,0,158,
1986,"Chautauqua Energy, Inc.",Chautauqua,SHERMAN,MEDINA,0,0,0,GH
1988,Fea Gas Co.,Chautauqua,SHERIDAN,MEDINA,0,0,0,GK
1994,"Pan Energy Company, Inc.",Erie,BRANT,MEDINA,0,0,0,GK
1973,M & W Oil Co.,Cattaraugus,ALLEGANY,BRADFORD,0,0,37,OB
1981,"Templeton Energy,  Inc.",Chautauqua,,MEDINA,0,0,0,GK
1982,"Alden Aurora Gas Co.,  Inc.",Erie,MARILLA,MEDINA,0,0,0,GK
1999,"Robbins, Jesse M.",Chautauqua,BUSTI,GLADE,0,0,0,
1982,Eye Petroleum Association,Erie,EDEN,MEDINA,0,0,0,
1986,"Barberi, Elberta",Erie,HOLLAND,MEDINA,0,0,0,
1993,"Barnes, Gertrude",Cattaraugus,ALLEGANY,BRADFORD,0,0,0,
1996,Columbia Natural Resources  LLC,Chautauqua,CHERRY CREEK,MEDINA,0,0,0,
1999,"Cummings, Donald R.",Wyoming,BENNINGTON,MEDINA,0,0,0,
1998,"Secor, Allen F. Jr.",Wyoming,JAVA,MEDINA,0,0,0,
1993,National Fuel Gas Supply Corp.,Cattaraugus,OTTO,MEDINA,0,0,0,GK
1993,"Otis Eastern Service, Inc.",Allegany,ANDOVER,PENNY & FULMER VALLEY,0,0,344,OC
1969,"Groll, Carl A.",Allegany,BOLIVAR,RICHBURG,0,0,1,OB
1998,United States Gypsum Co.,Wyoming,SHELDON,MEDINA,0,0,0,GK
1994,"Nornew, Inc.",Chautauqua,KIANTONE,MEDINA,0,0,0,GK
1998,"Hess, Lester H",Allegany,INDEPENDENCE,FULMER VALLEY,0,0,0,
1999,"Fanton, Merle L.",Allegany,WELLSVILLE,RICHBURG,0,0,25,OD
1999,Permclip Products Corporation,Erie,TONAWANDA,MEDINA,0,0,0,
1992,"Lenape Resources Corp., The",Chautauqua,ELLERY,ONONDAGA-BASS ISLAND,0,0,1426,"GK,OA,OB"
1996,Seneca Resources Corporation,Chautauqua,PORTLAND,MEDINA,0,0,0,GK
1975,"Joyce ,Charles H.",Allegany,WIRT,RICHBURG,0,0,0,
1991,TGX Corp.,Chautauqua,RIPLEY,MEDINA,0,0,0,"GK,GX"
1995,"Oil, Gas & Land Services, Inc.",Chautauqua,CHARLOTTE,MEDINA,0,0,0,GH
1967,"Mountain, Dr. Edward R.",Cattaraugus,CARROLLTON,CHIPMUNK,0,0,0,
1967,"Johnson, Carl R",Chautauqua,BUSTI,GLADE,0,0,616,OB
1984,Berea Oil & Gas Corp.,Chautauqua,CLYMER,BASS ISLAND,0,0,10232,OB
1997,"Burlingame, Leonard L",Cattaraugus,ALLEGANY,BRADFORD,0,0,0,
1993,"Boberg, Agnes",Cattaraugus,FREEDOM,MEDINA,0,0,0,
1986,Gypsum Energy Management Co.,Wyoming,SHELDON,MEDINA,0,0,0,"GR,GX"
1991,Meridian Exploration Corp.,Chautauqua,POMFRET,MEDINA,0,0,0,GX
1993,"Trahan Petroleum, Inc.",Chautauqua,HARMONY,MEDINA,0,0,0,"GH,GK"
1997,"EWP Lumber, Inc.",Cattaraugus,ALLEGANY,BRADFORD,0,0,0,
1973,"Sloan, John",Allegany,BOLIVAR,RICHBURG,0,0,447,OB
1983,National Fuel Gas Supply Corp.,Chautauqua,ELLERY,MEDINA,0,0,0,
1998,"Hemlock Oil & Gas Co., Inc.",Chautauqua,ELLICOTT,ONONDAGA,0,0,0,
1985,U S Energy Development Corp.,Erie,SARDINIA,MEDINA,0,0,0,GK
1984,"Francis, David K.",Erie,COLLINS,AKRON,0,0,281,OB
1980,"Consolidated Exploration  & Gathering, Inc.",Cayuga,SPRINGPORT,MEDINA,0,0,0,
1988,"Roberts, Carl H",Allegany,CLARKSVILLE,CLARKSVILLE,0,0,592,OB
1992,"Gorveland Drilling, Inc.",Livingston,WEST SPARTA,MEDINA,0,0,0,
1987,"Linn, Conrad W. Jr.",Cattaraugus,PORTVILLE,BRADFORD,0,0,0,
1984,"SCG Gas Quest, Inc.",Erie,EDEN,MEDINA,0,0,0,GK
1991,"Eastern States Energy, Inc.",Erie,CONCORD,MEDINA,0,0,0,GK
1995,"Lenape Resources, Inc.",Chautauqua,ELLERY,MEDINA,0,0,0,GK
1997,Petrolia Oil & Gas Co.,Allegany,SCIO,RICHBURG,0,0,83,OD
1986,Mother of Divine Grace Church,Erie,CHEEKTOWAGA,MEDINA,0,0,0,
1988,TGX Corp.,Chautauqua,CHARLOTTE,ONONDAGA-BASS ISLAND,0,0,0,GH
1986,"GFS Energy, Inc.",Wyoming,COVINGTON,MEDINA,0,0,0,GK
1986,"Merrill Natural Resources,  Inc",Cattaraugus,FARMERSVILLE,BRADFORD,0,0,0,OB
1990,Mitchell Exploration Corp.,Seneca,SENECA FALLS,QUEENSTON,0,0,0,
1994,"Palmer, John L.",Chautauqua,ARKWRIGHT,MEDINA,0,0,0,
1985,Villanova Natural Gas Corp.,Chautauqua,CHAUTAUQUA,MEDINA,0,0,0,GH
1998,Benson Oil Co.,Cattaraugus,ALLEGANY,CHIPMUNK,0,0,190,OD
1997,Altec Specialty Steel Corp.,Chautauqua,DUNKIRK,MEDINA,0,0,0,
1993,U S Energy Development Corp.,Chautauqua,GERRY,ONONDAGA-BASS ISLAND,0,0,457,"GH,OA"
1990,"Excel Industries, Inc.",Erie,NEWSTEAD,MEDINA,0,0,0,
1979,"W.H. Larson, Inc.",Cattaraugus,ALLEGANY,CHIPMUNK,0,0,410,"GT,OA"
1993,"Becker, John",Erie,ALDEN,MEDINA,0,0,0,
1992,Great Lakes Conf. of the Evangelical Covenant,Chautauqua,ELLERY,MEDINA,0,0,0,
1996,"Weil Resources, Inc.",Erie,CONCORD,MEDINA,0,0,0,GK
1994,"Harter, Eugene P.",Cattaraugus,LITTLE VALLEY,MEDINA,0,0,0,
1985,"Warner Bros Well Drilling, Inc",Chautauqua,HANOVER,MEDINA,0,0,0,GK
1991,"Taylor, Gilbert M",Allegany,BOLIVAR,RICHBURG,0,0,0,
1999,"Milliman, Lee and Debora",Cattaraugus,LEON,MEDINA,0,0,0,
1995,"Murphy, Peter & Henley, Robert",Erie,NEWSTEAD,MEDINA,0,0,0,
1996,"Weil Resources, Inc.",Erie,MARILLA,MEDINA,0,0,0,GK
1988,Cabot Oil & Gas Corp.,Yates,BARRINGTON,QUEENSTON,0,0,0,
1977,"County Line Stone Co., Inc.",Erie,NEWSTEAD,MEDINA,0,0,0,
1984,Gypsum Energy Management Co.,Wyoming,ATTICA,MEDINA,0,0,0,
1994,New York Gas & Oil Drilling Co,Chautauqua,ELLERY,MEDINA,0,0,0,
1981,Mountain Oil Co.,Allegany,BOLIVAR,RICHBURG,0,0,306,OB
1984,"Templeton Energy,  Inc.",Cattaraugus,OTTO,MEDINA,0,0,0,GK
1995,"Oil, Gas & Land Services, Inc.",Chautauqua,GERRY,BASS ISLAND,0,0,10100,"GH,OA"
1978,Norris Oil Co.,Cattaraugus,ALLEGANY,CHIPMUNK,1,0,1895,OA
1999,"Geo Ventures, Inc.",Erie,CONCORD,MEDINA,0,0,0,GX
1983,"McNamara, John J Jr",Erie,NORTH COLLINS,AKRON,0,0,0,
1970,J. J. Bucher Producing Corporation,Allegany,BOLIVAR,UPPER DEVONIAN,0,0,1540,OB
1994,"Cotton Well Drilling Company,  Inc.",Chautauqua,WESTFIELD,MEDINA,0,0,0,"GD,GK"
1977,National Fuel Gas Supply Corp.,Chautauqua,WESTFIELD,MEDINA,0,0,0,
1993,Walter C. Guthrie & Sons,Wyoming,COVINGTON,MEDINA,0,0,0,
1985,Pennzoil Products Co.,Cattaraugus,OLEAN,BRADFORD,58,0,319,OA
1987,Go Gas Drilling Co.,Chautauqua,ARKWRIGHT,MEDINA,0,0,0,"GK,GX"
1997,Libra Petroleum Company,Cattaraugus,OLEAN,BRADFORD,0,0,99,OA
1992,"Otis Eastern Service, Inc.",Allegany,WELLSVILLE,FULMER VALLEY,0,0,328,OC
1981,"J M Resources, Inc.",Chautauqua,RIPLEY,MEDINA,0,0,0,GK
1979,"Reserve Gas Company, Inc.",Erie,GENESEE,MEDINA,0,0,0,
1987,Blossom Gas Co.,Chautauqua,WESTFIELD,MEDINA,0,0,0,"GK,GX"
1971,Iroquois Gas Corp.,Erie,COLLINS,AKRON,0,0,0,GX
1996,"Matrix Energy Development, Inc.",Erie,WALES,MEDINA,0,0,0,GK
1993,"Schramm Farms, Inc.",Livingston,WEST SPARTA,MEDINA,0,0,0,
1994,"Mansour, Robert L",Cattaraugus,OLEAN,BRADFORD,0,0,10,OA
1995,"Moog, Inc.",Erie,ELMA,MEDINA,0,0,0,
1993,United States Gypsum Co.,Genesee,ALABAMA,MEDINA,0,0,0,GR
1985,"Envirogas, Inc.",Cattaraugus,ELLICOTTVILLE,MEDINA,0,0,0,"GK,GX"
1986,Petroleum Security Corp.,Erie,ALDEN,MEDINA,0,0,0,"GK,GN,GX"
1986,"Doran & Associates, Inc.",Chautauqua,CARROLL,MEDINA,0,0,0,GH
1975,Consolidated Gas Supply Corp.,Cayuga,SPRINGPORT,QUEENSTON,0,0,0,
1996,Seneca Resources Corporation,Ontario,RICHMOND,MEDINA,0,0,0,GK
1980,United States Gypsum Co.,Genesee,DARIEN,MEDINA,0,0,0,
1997,"Taylor, Melford R. Estate of",Allegany,BOLIVAR,RICHBURG,0,0,19,OD
1996,"Dougherty, Charles and Carolyn",Allegany,ANDOVER,FULMER VALLEY,0,0,0,
1998,"Volk, Charles",Chautauqua,FRENCH CREEK,MEDINA,0,0,0,
1977,"Flint Oil & Gas, Inc.",Erie,EVANS,MEDINA,0,0,0,GK
1974,National Fuel Gas Supply Corp.,Chautauqua,PORTLAND,MEDINA,0,0,0,
1994,Columbia Natural Resources  LLC,Chautauqua,HARMONY,MEDINA,0,0,0,GH
1995,"Morse, John R.",Chautauqua,PORTLAND,MEDINA,0,0,0,
1970,J.J.F.Oil Co.,Cattaraugus,ALLEGANY,BRADFORD,0,0,288,OA
1992,United States Gypsum Co.,Genesee,ALEXANDER,MEDINA,0,0,0,GR
1987,National Fuel Gas Supply Corp.,Erie,ORCHARD PARK,MEDINA,0,0,0,GK
1976,"Reserve Gas Company, Inc.",Erie,,MEDINA,0,0,0,GK
1977,"Paragon Resources, Inc.",Chautauqua,POMFRET,MEDINA,0,0,0,GK
1990,"Envirogas, Inc.",Chautauqua,WESTFIELD,MEDINA,0,0,0,GK
1992,Mitchell Exploration Corp.,Cattaraugus,MACHIAS,MEDINA,0,0,0,
1991,Oil & Gas Developers of NY & PA,Cattaraugus,CARROLLTON,CHIPMUNK,0,0,300,OA
1998,"Lee Oil Company, Inc.",Steuben,WEST UNION,FULMER VALLEY,0,0,0,
1991,Gemini Oil Company,Chautauqua,BUSTI,GLADE,0,0,243,OB
1985,"Alden Aurora Gas Co.,  Inc.",Wyoming,ATTICA,MEDINA,0,0,0,
1983,"Templeton Energy,  Inc.",Chautauqua,RIPLEY,MEDINA,0,0,0,
1982,Bennett Petroleum Corp.,Wyoming,GAINESVILLE,MEDINA,0,0,0,
1998,"REI-NY, LLC",Chautauqua,ELLERY,MEDINA,0,0,0,GH
1983,"Empire Exploration, Inc.",Cattaraugus,DAYTON,ONONDAGA,0,0,0,
1992,Maple Oil Co.,Allegany,BOLIVAR,RICHBURG,0,0,130,OC
1997,"Farley, Thomas",Wyoming,PERRY,MEDINA,0,0,0,
1994,"Bucher, William C",Cattaraugus,ALLEGANY,BRADFORD,0,0,73,OC
1996,"Juli, Donald W. & Joan S.",Cayuga,AURELIUS,QUEENSTON,0,0,0,
1996,"Childs, Alanson & Marjorie",Allegany,GENESEE,RICHBURG,0,0,0,
1990,"Envirogas, Inc.",Cattaraugus,LEON,MEDINA,0,0,0,
1997,"Wasson, Lisa J.",Livingston,LEICESTER,MEDINA,0,0,0,
1991,Cabot Oil & Gas Corp.,Chautauqua,CLYMER,MEDINA,0,0,0,GH
1969,Felmont Oil Corp.,Cattaraugus,,ORISKANY,0,0,0,OC
1994,"Peters, Judy M.",Cattaraugus,LITTLE VALLEY,MEDINA,0,0,0,
1989,Banks Gas Drilling Co.,Erie,BOSTON,MEDINA,0,0,0,GK
1984,Maple Oil Co.,Allegany,BOLIVAR,RICHBURG,0,0,54,OB
1987,"Sena, Joseph R",Chautauqua,CHAUTAUQUA,MEDINA,0,0,0,
1992,"Sinclairville Petroleum, Inc.",Erie,EVANS,MEDINA,0,0,0,GK
1991,"Cordova Resources, Inc.",Chautauqua,DUNKIRK,MEDINA,0,0,0,GK
1969,"Ebenezer Oil Co., Inc.",Allegany,BOLIVAR,RICHBURG,0,0,3264,OB
1972,Leo Oil Co.,Allegany,,,0,0,0,
1975,"Hopkins, Angela",Cattaraugus,ALLEGANY,RICHBURG,0,0,32938,OB
1993,"Jackson, Sharon E.",Wyoming,PIKE,DEVONIAN SHALE,0,0,0,
1986,"Templeton Energy,  Inc.",Chautauqua,POMFRET,MEDINA,0,0,0,"GK,GX"
1984,"Linn, Conrad W. Jr.",Cattaraugus,PORTVILLE,BRADFORD,0,0,49,OB
1987,Oilmark & Co.,Chautauqua,SHERIDAN,MEDINA,0,0,0,GK
1994,Iroquois Natural Gas Co.,Chautauqua,HANOVER,MEDINA,0,0,0,GK
1980,"Local Energy, Inc.",Erie,HAMBURG,MEDINA,0,0,0,GK
1989,McCaffery & Krampf Oil Co.,Cattaraugus,CARROLLTON,CHIPMUNK,3,0,1677,OA
1987,"SCG Gas Quest, Inc.",Erie,BRANT,MEDINA,0,0,0,GK
1987,Phelps Oil Drilling & Dev. Corp.,Cattaraugus,CARROLLTON,BRADFORD,0,0,0,
1999,"Heinzelman, Charles W. III",Chautauqua,BUSTI,MEDINA,0,0,0,
1981,Seneca Resources Corporation,Cattaraugus,DAYTON,MEDINA,0,0,0,
1999,"More, David Hamlin",Erie,NORTH COLLINS,AKRON,0,0,0,
1994,Falconer Central School District,Chautauqua,ELLICOTT,MEDINA,0,0,0,
1976,A. J. Lease Account,Cattaraugus,OLEAN,BRADFORD,0,0,3868,OC
1968,"Ebenezer Oil Co., Inc.",Allegany,WIRT,RICHBURG,0,0,230,OB
1997,"Solar Sportsystems, Inc.",Erie,ELMA,MEDINA,0,0,0,
1989,Cotter Merchandise Storage Co.,Cattaraugus,DAYTON,MEDINA,0,0,0,
1995,"Walchli, John W. Jr.",Steuben,WEST UNION,FULMER VALLEY,0,0,237,"GK,OC"
1996,"Flexovit Usa, Inc.",Erie,EVANS,MEDINA,0,0,0,
1999,"Whitney, Ben",Chautauqua,FRENCH CREEK,MEDINA,0,0,0,
1985,Eye Petroleum Association,Erie,EDEN,MEDINA,0,0,0,"GK,GX"
1996,Collins Oil Co.,Allegany,WIRT,RICHBURG,0,0,106,OC
1978,"Baldwin, Grace I",Allegany,BOLIVAR,FULMER VALLEY,0,0,0,
1995,"Nornew, Inc.",Cattaraugus,RANDOLPH,MEDINA,0,0,0,GH
1973,"Ames, Harlan E.",Allegany,WIRT,RICHBURG,0,0,177,OB
1993,"Cotton Well Drilling Company,  Inc.",Chautauqua,SHERMAN,MEDINA,0,0,0,GK
1986,National Fuel Gas Supply Corp.,Erie,COLDEN,MEDINA,0,0,0,GK
1974,"Vaughn, Duane",Cattaraugus,,,0,0,392,OA
1989,"20 Bliss Street, Inc.",Chautauqua,ARKWRIGHT,MEDINA,0,0,0,GK
1979,National Fuel Gas Supply Corp.,Ontario,WEST BLOOMFIELD,MEDINA,0,0,0,
1976,Ashland Exploration Co.,Cayuga,ASHLAND,QUEENSTON,0,0,0,GX
1979,Estate of  Richard G Smith,Allegany,BOLIVAR,RICHBURG,0,0,526,OB
1986,"Lenape Resources Corp., The",Chautauqua,ELLERY,BASS ISLAND,0,0,0,"GQ,OB"
1996,"Yellen, Richard D. & Loretta K. Yellen",Erie,NORTH COLLINS,MEDINA,0,0,0,
1991,Pennzoil Products Co.,Cattaraugus,CARROLLTON,CHIPMUNK,21,0,8517,"GK,OA"
1999,"Eclipse Energy Company, LLC",Erie,EDEN,MEDINA,0,0,0,GK
1994,"Nornew, Inc.",Chautauqua,BUSTI,MEDINA,0,0,0,"GH,GK"
1985,Trico Products Corp.,Erie,BUFFALO,MEDINA,0,0,0,
1982,Midwest Drilling Program 1981-1,Erie,ELMA,MEDINA,0,0,0,GK
1996,"Weil Resources, Inc.",Cattaraugus,EAST OTTO,MEDINA,0,0,0,
1988,"Resource Exploration, Inc.",Chautauqua,NORTH HARMONY,MEDINA,0,0,0,GH
1981,Ginell Oil & Gas Association.,Erie,EVANS,MEDINA,0,0,0,GK
1992,"Kingsley, Edgar",Wyoming,COVINGTON,MEDINA,0,0,0,
1975,National Fuel Gas Supply Corp.,Allegany,INDEPENDENCE,PENNY & FULMER VALLEY,0,0,0,
1990,"Loring, Robert  H.",Allegany,WILLING,FULMER VALLEY,0,0,0,
1986,Oilmark & Co.,Chautauqua,NORTH HARMONY,MEDINA,0,0,0,GH
1993,"Moog, Inc.",Erie,ELMA,MEDINA,0,0,0,
1974,"Ebenezer Oil Co., Inc.",Allegany,INDEPENDENCE,RICHBURG,0,0,5936,OB
1991,Fault Line Oil Corporation,Cattaraugus,ASHFORD,AKRON,0,0,0,
1989,"Spur Petroleum, Inc.",Erie,BOSTON,AKRON,0,0,0,GK
1989,Pennzoil Products Co.,Cattaraugus,OLEAN,BRADFORD,58,0,0,
1980,"Bunnell, Herbert F.",Allegany,WILLING,RICHBURG,53,0,2406,OB
1993,"Harris, William",Genesee,PAVILION,MEDINA,0,0,0,
1991,"Frey Well Drilling, Inc.",Erie,CHEEKTOWAGA,MEDINA,0,0,0,
1994,"Crist, George",Allegany,SCIO,RICHBURG,0,0,60,OC
1997,"Tony's, Inc.",Chautauqua,DUNKIRK,MEDINA,0,0,0,
1991,Cabot Oil & Gas Corp.,Chautauqua,CARROLL,MEDINA,0,0,0,GH
1996,P & G Oil Co.,Allegany,WILLING,RICHBURG,0,0,0,
1983,"Rupp, Harriett E.",Cattaraugus,PERRYSBURG,,0,0,0,
1991,"Tomaka-Bay Energy Co., Inc.",Erie,HAMBURG,MEDINA,0,0,0,GK
1997,"Plants and Goodwin, Inc.",Allegany,WIRT,RICHBURG,0,0,278,OD
1996,Belden & Blake Corporation,Chautauqua,RIPLEY,MEDINA,0,0,0,GK
1992,"Ruch, Jack E.",Chautauqua,WESTFIELD,MEDINA,0,0,0,
1992,"J M Resources, Inc.",Chautauqua,ARKWRIGHT,MEDINA,0,0,0,GK
1986,"Envirogas, Inc.",Chautauqua,CHAUTAUQUA,MEDINA,0,0,0,"GH,GK,GX"
1992,Symbol Oil Corp.,Erie,EDEN,MEDINA,0,0,0,GK
1992,"Weil Resources, Inc.",Erie,LANCASTER,MEDINA,0,0,0,GK
1991,"Doolittle, Ruth",Livingston,YORK,MEDINA,0,0,0,
1987,"Southwell, Russell  W",Chautauqua,BUSTI,GLADE,0,0,4642,OB
1978,"Ventura, James",Allegany,BOLIVAR,RICHBURG,0,0,0,
1985,"Holbrook, George W Jr",Allegany,ALMA,RICHBURG,0,0,14,OB
1975,"Alden Aurora Gas Co.,  Inc.",Erie,ALDEN,MEDINA,0,0,0,GK
1984,Bucher Brothers,Cattaraugus,ALLEGANY,BRADFORD,0,0,892,OA
1981,"Eclipse Management Assoc., Inc",Chautauqua,WESTFIELD,MEDINA,0,0,0,GK
1977,"Sprague, Edward Jr",Cattaraugus,PERRYSBURG,AKRON,0,0,0,
1983,"Ekas, David & Archer",Cattaraugus,CARROLLTON,CHIPMUNK,0,0,735,
1976,"Fulton, Clarence O.",Allegany,BOLIVAR,RICHBURG,0,0,42,OB
1970,"Hitchcock, Margaret",Cattaraugus,ALLEGANY,BRADFORD,0,0,92,OA
