animal_id,animal_type,breed_group,primary_breed,tag_no,tag_type,tag_subtype,price,tag_date,tag_exp,tag_stat
A442496,CAT,SHORTHAIR,DOMESTIC SH,0A126C2407,MICROCHIP,PET WATCH,0.0,2016-01-27 00:00:00,2017-01-27 00:00:00,CURRENT
A574566,CAT,SHORTHAIR,DOMESTIC SH,985112006515904,MICROCHIP ADO,HOME AGAIN,25.0,2016-02-27 00:00:00,2017-02-27 00:00:00,CURRENT
A557587,DOG,MASTIFF,PIT BULL,L15-013412,LIC UNALTERED,COUNTER,50.0,2015-06-05 00:00:00,2016-06-04 00:00:00,CURRENT
A305839,DOG,SPITZ,CHOW CHOW,D13-023260,LIC ALTERED,COUNTER,9.0,2012-09-28 00:00:00,2013-09-14 00:00:00,CURRENT
A561341,DOG,SETTER/RETRIEVE,LABRADOR RETR,L15-030145,LIC ALTERED,HLP SCAN,9.0,2015-05-21 00:00:00,2016-03-18 00:00:00,RENEWED
A594289,DOG,TOY,CHIHUAHUA SH,L16-001633,LIC ALTERED,HLP SCAN,10.0,2016-07-11 00:00:00,2017-05-23 00:00:00,CURRENT
A580326,DOG,TOY,DACHSHUND,L16-009584,LIC 3Y,VET,27.0,2016-10-26 00:00:00,2019-07-16 00:00:00,CURRENT
A579229,DOG,SETTER/RETRIEVE,LABRADOR RETR,,,,,,,
A555972,DOG,SPANIEL,BRITTANY,985112003836159,MICROCHIP,HLP WEB,0.0,2015-03-20 00:00:00,,CURRENT
A623678,DOG,TOY,DACHSHUND,L17-021913,LIC ALTERED,HLP WEB,10.5,2017-10-07 00:00:00,2018-09-16 00:00:00,CURRENT
A633407,DOG,COLLIE,BORDER COLLIE,,,,,,,
A526507,DOG,TERRIER,JACK RUSS TER,L14-0131156,LIC ALTERED,ADOPT,9.0,2014-06-07 00:00:00,2015-05-22 00:00:00,CURRENT
A626088,CAT,SHORTHAIR,DOMESTIC SH,L17-030964,LIC ALTERED,VET,10.0,2017-09-27 00:00:00,2018-05-12 00:00:00,CURRENT
A611243,DOG,MASTIFF,CHINESE SHARPEI,,,,,,,
A569531,DOG,SETTER/RETRIEVE,GOLDEN RETR,L15-053682,LIC ALTERED,MAIL,9.0,2015-08-27 00:00:00,2016-07-29 00:00:00,RENEWED
A569217,DOG,SETTER/RETRIEVE,LABRADOR RETR,,,,,,,
A618132,CAT,SHORTHAIR,DOMESTIC SH,,,,,,,
A565482,DOG,SETTER/RETRIEVE,LABRADOR RETR,985112005212144,MICROCHIP ADO,HOME AGAIN,25.0,2015-07-19 00:00:00,2016-07-19 00:00:00,CURRENT
A551380,DOG,TOY,MALTESE,490834682F,MICROCHIP,HLP SCAN,0.0,2015-01-26 00:00:00,,CURRENT
A551997,DOG,SETTER/RETRIEVE,LABRADOR RETR,L16-035301,LIC ALTERED,MAIL,9.0,2016-01-29 00:00:00,2017-01-20 00:00:00,RENEWED
A593921,DOG,TOY,DACHSHUND,L16-005522,LIC ALTERED,ADOPT,10.0,2016-08-09 00:00:00,2017-07-15 00:00:00,CURRENT
A408215,DOG,HOUND,BEAGLE,3Y15-08640,LIC 3Y,VET,24.0,2013-09-28 00:00:00,2015-05-12 00:00:00,RENEWED
A552121,DOG,TOY,HAVANESE,L16-020080,LIC ALTERED,VET,0.0,2016-10-15 00:00:00,2017-08-13 00:00:00,RENEWED
A585967,DOG,SETTER/RETRIEVE,GOLDEN RETR,L17-015230,LIC ALTERED,HLP WEB,10.5,2017-01-16 00:00:00,2018-01-02 00:00:00,CURRENT
A424669,DOG,HOUND,BEAGLE,L16-040173,LIC ALTERED,HLP WEB,10.5,2016-06-23 00:00:00,2017-06-16 00:00:00,RENEWED
A599039,DOG,MIX,MIX,L17-010642,LIC ALTERED,HLP SCAN,10.0,2017-09-29 00:00:00,2018-06-17 00:00:00,CURRENT
A601666,DOG,SETTER/RETRIEVE,GOLDEN RETR,L17-018902,LIC 3Y,HLP WEB,27.5,2017-06-05 00:00:00,2020-06-05 00:00:00,CURRENT
A575612,CAT,SHORTHAIR,DOMESTIC SH,985112006508592,MICROCHIP ADO,HOME AGAIN,25.0,2015-12-09 00:00:00,2016-12-09 00:00:00,CURRENT
A587770,DOG,SETTER/RETRIEVE,LABRADOR RETR,U16-007457,RABIES CERT,HLP SCAN,,2016-04-21 00:00:00,2017-02-12 00:00:00,CURRENT
A624166,CAT,LONGHAIR,DOMESTIC LH,,,,,,,
A318983,CAT,SHORTHAIR,DOMESTIC SH,L15-005174,LIC SR,HLP WEB,5.0,2015-07-30 00:00:00,2016-07-15 00:00:00,RENEWED
A580051,CAT,SHORTHAIR,DOMESTIC SH,L15-052159,LIC SR,HLP SCAN,4.5,2016-01-02 00:00:00,2016-10-06 00:00:00,CURRENT
A562872,DOG,MASTIFF,PIT BULL,,,,,,,
A560246,CAT,LONGHAIR,DOMESTIC MH,,,,,,,
A603023,DOG,COLLIE,AUST CATTLE DOG,L16-010282,LIC SR,VET,5.0,2016-10-27 00:00:00,2017-08-11 00:00:00,CURRENT
A383334,CAT,SHORTHAIR,DOMESTIC SH,038074546,MICROCHIP ADO,AVID,15.0,2009-06-02 00:00:00,2010-06-02 00:00:00,CURRENT
A622375,CAT,SHORTHAIR,DOMESTIC SH,,,,,,,
A569551,DOG,TERRIER,WEST HIGHLAND,L15-016956,LIC ALTERED,VET,9.0,2015-08-27 00:00:00,2016-04-27 00:00:00,CURRENT
A633017,DOG,TOY,PUG,U17-47455,RAB VAC CERT.,VET,0.0,2017-12-26 00:00:00,2020-11-16 00:00:00,CURRENT
A604506,DOG,MASTIFF,BOXER,U16-45928,RAB VAC CERT.,VET,0.0,2016-11-11 00:00:00,2017-10-06 00:00:00,CURRENT
A612051,CAT,LONGHAIR,DOMESTIC LH,0A10704557,MICROCHIP,PET WATCH,0.0,2018-03-06 00:00:00,2019-03-06 00:00:00,CURRENT
A609195,DOG,MIX,MIX,L16-022786,LIC ALTERED,HLP SCAN,10.0,2017-01-29 00:00:00,2017-12-08 00:00:00,CURRENT
A598240,DOG,COLLIE,BORDER COLLIE,L17-003150,LIC ALTERED,MAIL,10.0,2017-07-19 00:00:00,2018-07-12 00:00:00,CURRENT
A593750,CAT,SHORTHAIR,DOMESTIC SH,,,,,,,
A604037,DOG,SPANIEL,COCKER SPAN,L16-033032,LIC 3Y,HLP SCAN,27.0,2016-11-08 00:00:00,2019-09-16 00:00:00,CURRENT
A559864,DOG,SETTER/RETRIEVE,LABRADOR RETR,U15-002506,RABIES CERT,HLP IMPORT,,2015-05-07 00:00:00,2016-04-14 00:00:00,CURRENT
A613206,CAT,SHORTHAIR,DOMESTIC SH,L17-041202,LIC ALTERED,VET,10.0,2017-03-22 00:00:00,2018-01-03 00:00:00,CURRENT
A594882,DOG,SETTER/RETRIEVE,LABRADOR RETR,R16-3372,RAB VAC CERT.,RESQ,0.0,2016-08-09 00:00:00,2017-07-27 00:00:00,CURRENT
A590080,DOG,POINTER,WEIMARANER,985112005428947,MICROCHIP,HLP SCAN,0.0,2016-05-11 00:00:00,,CURRENT
A600402,DOG,SHEPHERD,GERM SHEPHERD,,,,,,,
A617996,CAT,SHORTHAIR,DOMESTIC SH,L17-037135,LIC ALTERED,VET,10.0,2017-05-25 00:00:00,2018-05-11 00:00:00,CURRENT
A246363,CAT,SHORTHAIR,DOMESTIC SH,C14-023057,LIC ALTERED,VET,9.0,2013-09-30 00:00:00,2014-07-13 00:00:00,RENEWED
A579571,DOG,TOY,SHIH TZU,L16-044851,LIC ALTERED,HLP WEB,10.5,2017-01-03 00:00:00,2017-12-17 00:00:00,RENEWED
A579000,CAT,SHORTHAIR,DOMESTIC SH,985112006925999,MICROCHIP ADO,HOME AGAIN,25.0,2016-01-26 00:00:00,2017-01-26 00:00:00,CURRENT
A583564,DOG,TOY,SHIH TZU,,,,,,,
A550275,CAT,LONGHAIR,DOMESTIC MH,U15-44621,RAB VAC CERT.,VET,0.0,2015-08-08 00:00:00,2016-07-09 00:00:00,CURRENT
A570688,DOG,TERRIER,PARSON RUSS TER,L16-045028,LIC SR,HLP SCAN,5.0,2016-03-22 00:00:00,2017-01-07 00:00:00,RENEWED
A606967,DOG,SETTER/RETRIEVE,LABRADOR RETR,985112006901817,MICROCHIP,HOME AGAIN,0.0,2016-12-22 00:00:00,2017-12-22 00:00:00,CURRENT
A549273,CAT,SHORTHAIR,DOMESTIC SH,,,,,,,
A575765,CAT,SHORTHAIR,DOMESTIC SH,L15-050004,LIC ALTERED,COUNTER,9.0,2015-11-04 00:00:00,2016-11-04 00:00:00,CURRENT
A565589,DOG,MASTIFF,PIT BULL,985112006050080,MICROCHIP ADO,HOME AGAIN,25.0,2015-10-17 00:00:00,2016-10-17 00:00:00,CURRENT
A556979,DOG,SETTER/RETRIEVE,GOLDEN RETR,,,,,,,
A583035,DOG,MASTIFF,ROTTWEILER,L16-008188,LIC ALTERED,ADOPT,10.0,2016-03-23 00:00:00,2017-03-22 00:00:00,CURRENT
A475387,DOG,HOUND,BEAGLE,0A131B4468,MICROCHIP,PET WATCH,0.0,2012-09-07 00:00:00,2013-09-07 00:00:00,CURRENT
A575089,DOG,COLLIE,AUST SHEPHERD,985112006515679,MICROCHIPSPOT,HOME AGAIN,15.0,2015-10-26 00:00:00,2016-10-26 00:00:00,CURRENT
A627518,DOG,HOUND,TENN TR BRINDLE,L17-005975,LIC ALTERED,VET,10.0,2017-10-04 00:00:00,2018-08-16 00:00:00,CURRENT
A609146,CAT,SHORTHAIR,DOMESTIC SH,L17-013214,LIC ALTERED,ADOPT,10.0,2017-02-07 00:00:00,2018-02-06 00:00:00,CURRENT
A611777,DOG,COLLIE,AUST CATTLE DOG,L16-053125,LIC ALTERED,COUNTER,10.0,2017-03-01 00:00:00,2017-07-11 00:00:00,CURRENT
A622875,DOG,SETTER/RETRIEVE,LABRADOR RETR,L17-028715,LIC SR,COUNTER,5.0,2017-08-06 00:00:00,2018-05-25 00:00:00,CURRENT
A549433,DOG,TOY,MALTESE,L14-029657,LIC ALTERED,HLP SCAN,9.5,2014-12-31 00:00:00,2015-12-01 00:00:00,CURRENT
A619193,CAT,SHORTHAIR,DOMESTIC SH,985113001064064,MICROCHIP ADO,HOME AGAIN,25.0,2017-06-09 00:00:00,2018-06-09 00:00:00,CURRENT
A623703,DOG,SETTER/RETRIEVE,LABRADOR RETR,,,,,,,
A595270,DOG,MASTIFF,PIT BULL,L16-023422,LIC ALTERED,COUNTER,10.0,2016-09-20 00:00:00,2017-09-20 00:00:00,CURRENT
A003729,DOG,TERRIER,BORDER TERRIER,D07-018194,LIC ALTERED,,7.0,2006-05-02 00:00:00,2007-04-21 00:00:00,RENEWED
A235532,DOG,SETTER/RETRIEVE,LABRADOR RETR,D14-054486,LIC ALTERED,MAIL,9.0,2013-12-18 00:00:00,2014-12-13 00:00:00,RENEWED
A570705,DOG,TERRIER,WEST HIGHLAND,L17-003912,LIC ALTERED,VET,10.0,2017-11-14 00:00:00,2018-07-13 00:00:00,CURRENT
A623350,CAT,SHORTHAIR,DOMESTIC SH,985113001142217,MICROCHIP ADO,HOME AGAIN,25.0,2017-08-17 00:00:00,2018-08-17 00:00:00,CURRENT
A569900,DOG,HOUND,BEAGLE,L15-016757,LIC ALTERED,VET,9.0,2015-09-01 00:00:00,2016-04-01 00:00:00,CURRENT
A577007,DOG,TOY,SHIH TZU,L15-039722,LIC ALTERED,VET,9.0,2015-11-20 00:00:00,2016-08-19 00:00:00,RENEWED
A558676,CAT,SHORTHAIR,DOMESTIC SH,U15-001694,RABIES CERT,HLP SCAN,,2015-04-30 00:00:00,2016-03-26 00:00:00,CURRENT
A554813,DOG,TOY,CHIHUAHUA SH,L17-043036,LIC ALTERED,MAIL,10.0,2017-02-03 00:00:00,2018-01-10 00:00:00,CURRENT
A554544,DOG,SETTER/RETRIEVE,LABRADOR RETR,L16-031222,LIC ALTERED,VET,10.0,2017-05-16 00:00:00,2017-12-28 00:00:00,CURRENT
A579670,DOG,MIX,MIX,L16-030928,LIC ALTERED,VET,10.0,2017-01-18 00:00:00,2017-11-14 00:00:00,CURRENT
A620439,DOG,HOUND,BLACK MOUTH CUR,L17-0025942,LIC ALTERED,ADOPT,10.0,2017-07-02 00:00:00,2018-06-29 00:00:00,CURRENT
A572096,DOG,TOY,POMERANIAN,U15-004371,RABIES CERT,HLP IMPORT,,2015-09-24 00:00:00,2016-06-30 00:00:00,RENEWED
A632000,DOG,COLLIE,AUST SHEPHERD,L17-083077,LIC ALTERED,COUNTER,10.0,2017-12-08 00:00:00,2018-11-16 00:00:00,CURRENT
A605840,DOG,SPITZ,SIBERIAN HUSKY,RAB9577867,RABIES CERT,VET,0.0,2016-12-01 00:00:00,2016-10-18 00:00:00,CURRENT
A586070,DOG,MASTIFF,BOXER,L16-037608,LIC ALTERED,HLP WEB,10.5,2016-03-26 00:00:00,2017-01-13 00:00:00,CURRENT
A582890,DOG,POINTER,GERM SH POINT,L15-017750,LIC ALTERED,HLP SCAN,9.0,2016-02-09 00:00:00,2016-10-06 00:00:00,CURRENT
A562313,DOG,TERRIER,MIN PINSCHER,U15-003004,RABIES CERT,HLP IMPORT,,2015-06-05 00:00:00,2018-05-08 00:00:00,CURRENT
A592593,DOG,TOY,SHIH TZU,U17-009343,RABIES CERT,HLP SCAN,,2017-08-07 00:00:00,2018-05-08 00:00:00,CURRENT
A614269,DOG,MASTIFF,MASTIFF,900164001355726,MICROCHIP,VET,0.0,2018-03-31 00:00:00,2019-03-31 00:00:00,CURRENT
A621512,CAT,LONGHAIR,DOMESTIC MH,L17-041255,LIC ALTERED,VET,10.0,2017-07-10 00:00:00,2018-03-17 00:00:00,CURRENT
A567329,DOG,MASTIFF,BOXER,L16-012372,LIC ALTERED,HLP SCAN,10.0,2016-08-30 00:00:00,2017-07-16 00:00:00,CURRENT
A592002,DOG,POINTER,VIZSLA,,,,,,,
A572207,DOG,TOY,DACHSHUND SH,U15-004545,RABIES CERT,HLP IMPORT,,2015-09-24 00:00:00,2016-07-16 00:00:00,CURRENT
A568416,CAT,SHORTHAIR,DOMESTIC SH,L15-023485,LIC ALTERED,ADOPT,9.0,2015-08-29 00:00:00,2016-08-22 00:00:00,CURRENT
A073340,CAT,SHORTHAIR,DOMESTIC SH,C02-013883,LIC ALTERED,,5.0,2001-04-10 00:00:00,2002-03-24 00:00:00,EXPIRED
A586241,DOG,SETTER/RETRIEVE,LABRADOR RETR,L17-017768,LIC 3Y,HLP WEB,27.5,2017-04-22 00:00:00,2020-04-15 00:00:00,CURRENT
A551316,DOG,COLLIE,BORDER COLLIE,U15-000475,RABIES CERT,HLP SCAN,,2015-01-27 00:00:00,2015-12-12 00:00:00,RENEWED
A566890,DOG,TOY,CHIHUAHUA SH,L15-058014,LIC ALTERED,HLP SCAN,9.0,2015-07-28 00:00:00,2016-05-29 00:00:00,RENEWED
A585965,DOG,SETTER/RETRIEVE,LABRADOR RETR,982000364145742,MICROCHIP,PET WATCH,0.0,2016-06-18 00:00:00,2017-06-18 00:00:00,CURRENT
A603356,DOG,MASTIFF,PIT BULL,L16-023832,LIC ALTERED,COUNTER,10.0,2016-11-04 00:00:00,2017-11-04 00:00:00,CURRENT
A612195,CAT,SHORTHAIR,DOMESTIC SH,L17-033033,LIC ALTERED,HLP SCAN,10.0,2017-03-05 00:00:00,2018-01-28 00:00:00,CURRENT
A614369,CAT,SHORTHAIR,DOMESTIC SH,,,,,,,
A624140,DOG,TOY,SHIH TZU,985113001140764,MICROCHIP ADO,HOME AGAIN,25.0,2017-08-30 00:00:00,2018-08-30 00:00:00,CURRENT
A575283,DOG,POODLE,POODLE STND,L15-063868,LIC SR,MAIL,4.5,2015-10-27 00:00:00,2016-10-06 00:00:00,RENEWED
A557121,DOG,HOUND,BEAGLE,U15-44594,RAB VAC CERT.,VET,0.0,2015-07-29 00:00:00,2018-06-24 00:00:00,CURRENT
A625055,DOG,MASTIFF,PIT BULL,U17-010670,RAB VAC CERT.,VET,0.0,2017-09-12 00:00:00,2018-06-19 00:00:00,CURRENT
A621518,CAT,SHORTHAIR,DOMESTIC SH,,,,,,,
A589191,DOG,TOY,CHIHUAHUA SH,R16-2084,RAB VAC CERT.,RESQ,0.0,2016-10-01 00:00:00,2017-09-17 00:00:00,CURRENT
A578836,DOG,TERRIER,FEIST,L16-019382,LIC ALTERED,HLP SCAN,10.0,2016-11-19 00:00:00,2017-09-29 00:00:00,RENEWED
A557668,DOG,MASTIFF,ENG BULLDOG,L17-018778,LIC ALTERED,HLP WEB,10.5,2017-05-31 00:00:00,2018-04-22 00:00:00,CURRENT
A632953,DOG,MASTIFF,PIT BULL,,,,,,,
A612353,DOG,SHEPHERD,GERM SHEPHERD,L16-032678,LIC ALTERED,HLP SCAN,10.0,2017-03-05 00:00:00,2017-11-29 00:00:00,CURRENT
A629014,DOG,HOUND,CATAHOULA,L17-047835,LIC ALTERED,ADOPT,10.0,2017-11-02 00:00:00,2018-11-01 00:00:00,CURRENT
A577299,CAT,SHORTHAIR,DOMESTIC SH,,,,,,,
A552748,DOG,TOY,YORKSHIRE TERR,51726,RAB VAC CERT.,VET,0.0,2015-02-07 00:00:00,2015-11-13 00:00:00,RENEWED
A503731,DOG,SETTER/RETRIEVE,LABRADOR RETR,D13-031431,LIC ALTERED,VET,9.0,2013-09-17 00:00:00,2013-12-06 00:00:00,RENEWED
A554237,DOG,TOY,YORKSHIRE TERR,L17-039612,LIC SR,HLP SCAN,5.0,2017-02-15 00:00:00,2018-01-31 00:00:00,CURRENT
A592470,DOG,TOY,DACHSHUND WH,L16-040035,LIC ALTERED,HLP WEB,10.5,2016-06-17 00:00:00,2017-03-26 00:00:00,RENEWED
A557474,DOG,MASTIFF,ROTTWEILER,985112004805075,MICROCHIP ADO,HOME AGAIN,25.0,2015-05-08 00:00:00,2016-05-08 00:00:00,CURRENT
A621074,CAT,SHORTHAIR,DOMESTIC SH,,,,,,,
A304263,DOG,POODLE,POODLE TOY,D08-008059,LIC UNALTERED,,35.0,2007-04-05 00:00:00,2008-04-05 00:00:00,RENEWED
A589925,DOG,TOY,MALTESE,L16-025904,LIC ALTERED,VET,10.0,2016-10-27 00:00:00,2017-04-23 00:00:00,RENEWED
A587005,DOG,COLLIE,AUST CATTLE DOG,L16-002541,LIC ALTERED,MAIL,10.0,2016-04-13 00:00:00,2017-03-05 00:00:00,RENEWED
A609711,CAT,SHORTHAIR,DOMESTIC SH,L16-024246,LIC ALTERED,VET,10.0,2017-02-07 00:00:00,2017-12-07 00:00:00,RENEWED
A628258,CAT,SHORTHAIR,DOMESTIC SH,L17-014786,LIC ALTERED,VET,10.0,2017-10-17 00:00:00,2018-08-16 00:00:00,CURRENT
A615094,DOG,SHEPHERD,GERM SHEPHERD,RAB0373727,RABIES CERT,VET,0.0,2017-04-12 00:00:00,2017-02-27 00:00:00,CURRENT
A563284,CAT,SHORTHAIR,DOMESTIC SH,982000363425914,MICROCHIP,PET WATCH,0.0,2015-05-15 00:00:00,2016-05-15 00:00:00,CURRENT
A581885,DOG,TERRIER,JACK RUSS TER,985112006925837,MICROCHIP ADO,HOME AGAIN,25.0,2016-01-31 00:00:00,2017-01-31 00:00:00,CURRENT
A259958,DOG,TERRIER,WELSH TERRIER,D10-062694,LIC SR,,4.5,2009-11-12 00:00:00,2010-08-29 00:00:00,RENEWED
A586092,DOG,TOY,YORKSHIRE TERR,,,,,,,
A611200,CAT,SHORTHAIR,DOMESTIC SH,L17-000622,LIC ALTERED,HLP SCAN,10.0,2017-09-28 00:00:00,2018-08-16 00:00:00,CURRENT
A609288,DOG,SETTER/RETRIEVE,GOLDEN RETR,L16-051107,LIC 3YSR,VET,13.5,2017-01-31 00:00:00,2019-12-15 00:00:00,CURRENT
A583447,DOG,HOUND,BEAGLE,L16-036436,LIC UNALTERED,HLP WEB,60.5,2016-02-17 00:00:00,2017-02-16 00:00:00,CURRENT
A611735,DOG,COLLIE,BORDER COLLIE,982000405758173,MICROCHIP,HLP WEB,0.0,2017-03-13 00:00:00,,CURRENT
A294705,DOG,TERRIER,MIN PINSCHER,D07-051771,LIC UNALTERED,,35.0,2007-01-04 00:00:00,2007-11-27 00:00:00,RENEWED
A613640,DOG,SETTER/RETRIEVE,LABRADOR RETR,L17-042141,LIC ALTERED,HLP SCAN,10.0,2017-03-24 00:00:00,2018-01-19 00:00:00,CURRENT
A629416,DOG,SETTER/RETRIEVE,LABRADOR RETR,L17-010855,LIC ALTERED,HLP SCAN,10.0,2017-11-01 00:00:00,2018-08-29 00:00:00,CURRENT
A588434,CAT,LONGHAIR,DOMESTIC LH,RAB-45553,RAB VAC CERT.,VET,0.0,2016-04-26 00:00:00,2017-03-28 00:00:00,CURRENT
A574862,CAT,SHORTHAIR,DOMESTIC SH,,,,,,,
A618554,CAT,LONGHAIR,RAGDOLL,U17-009261,RABIES CERT,HLP SCAN,,2017-06-02 00:00:00,2018-04-18 00:00:00,CURRENT
A238592,DOG,TOY,SHIH TZU,D13-023343,LIC ALTERED,VET,9.0,2013-08-19 00:00:00,2013-11-02 00:00:00,RENEWED
A585125,DOG,TOY,DACHSHUND,985112006998851,MICROCHIP,HLP WEB,0.0,2016-03-10 00:00:00,,CURRENT
A509989,DOG,COLLIE,BORDER COLLIE,L15-051325,LIC ALTERED,HLP SCAN,9.5,2015-03-18 00:00:00,2015-07-21 00:00:00,RENEWED
A629811,DOG,COLLIE,BORDER COLLIE,L17-022501,LIC ALTERED,HLP WEB,10.5,2017-11-03 00:00:00,2018-09-07 00:00:00,CURRENT
A559971,CAT,SHORTHAIR,DOMESTIC SH,U15-002660,RABIES CERT,HLP IMPORT,,2015-05-07 00:00:00,2018-04-27 00:00:00,CURRENT
A615864,CAT,SHORTHAIR,DOMESTIC SH,L17-029557,LIC ALTERED,COUNTER,10.0,2017-04-25 00:00:00,2018-04-25 00:00:00,CURRENT
A614314,CAT,SHORTHAIR,DOMESTIC SH,985113000884283,MICROCHIP ADO,HOME AGAIN,25.0,2017-04-11 00:00:00,2018-04-11 00:00:00,CURRENT
A593879,RABBIT,RABBIT,LOP-ENGLISH,985112007782865,MICROCHIP ADO,HOME AGAIN,25.0,2016-07-28 00:00:00,2017-07-28 00:00:00,CURRENT
A598661,CAT,SHORTHAIR,DOMESTIC SH,985112007776223,MICROCHIP ADO,HOME AGAIN,25.0,2016-09-04 00:00:00,2017-09-04 00:00:00,CURRENT
A627055,DOG,SETTER/RETRIEVE,LABRADOR RETR,L17-002849,LIC ALTERED,HLP SCAN,10.0,2017-09-28 00:00:00,2018-07-19 00:00:00,CURRENT
A561577,DOG,COLLIE,ENG SHEPHERD,R15-2831,RAB VAC CERT.,RESQ,0.0,2015-06-03 00:00:00,2016-06-02 00:00:00,CURRENT
A558866,DOG,TOY,YORKSHIRE TERR,,,,,,,
A558844,DOG,MASTIFF,PIT BULL,,,,,,,
A553572,DOG,SETTER/RETRIEVE,LABRADOR RETR,L14-058494,LIC ALTERED,HLP SCAN,9.5,2015-02-13 00:00:00,2015-08-09 00:00:00,RENEWED
A606401,CAT,SHORTHAIR,DOMESTIC SH,L17-054088,LIC ALTERED,HLP SCAN,10.0,2018-01-04 00:00:00,2018-12-12 00:00:00,CURRENT
A564086,DOG,SETTER/RETRIEVE,LABRADOR RETR,L17-042429,LIC ALTERED,HLP SCAN,10.0,2017-05-25 00:00:00,2018-04-24 00:00:00,CURRENT
A599756,DOG,TOY,PUG,R16-3272,RAB VAC CERT.,RESQ,0.0,2016-09-14 00:00:00,2017-09-13 00:00:00,CURRENT
A561185,DOG,TERRIER,PARSON RUSS TER,L17-036760,LIC ALTERED,HLP SCAN,10.0,2017-05-16 00:00:00,2018-03-13 00:00:00,CURRENT
A590420,DOG,TOY,CHIHUAHUA SH,L17-001016,LIC UNALTERED,COUNTER,60.0,2017-06-29 00:00:00,2018-06-28 00:00:00,CURRENT
A587631,CAT,SHORTHAIR,DOMESTIC SH,L16-029266,LIC ALTERED,VET,10.0,2016-04-20 00:00:00,2017-03-14 00:00:00,CURRENT
A482637,DOG,SHEPHERD,GERM SHEPHERD,L16-049280,LIC ALTERED,COUNTER,10.0,2016-02-17 00:00:00,2017-02-03 00:00:00,RENEWED
A632479,DOG,MASTIFF,BOXER,,,,,,,
A170512,DOG,TOY,DACHSHUND,D11-035056,LIC ALTERED,VET,9.0,2012-05-11 00:00:00,2011-03-04 00:00:00,RENEWED
A561296,DOG,TERRIER,TERRIER,L16-023953,LIC ALTERED,MAIL,10.0,2016-11-17 00:00:00,2017-11-11 00:00:00,CURRENT
A612549,DOG,SPANIEL,COCKER SPAN,L17-016566,LIC ALTERED,HLP WEB,10.5,2017-03-09 00:00:00,2017-10-04 00:00:00,CURRENT
A618059,DOG,MASTIFF,PIT BULL,RAB0376473,RABIES CERT,VET,0.0,2017-05-26 00:00:00,2017-04-13 00:00:00,CURRENT
A548535,DOG,TOY,SHIH TZU,L15-038152,LIC 3Y,HLP SCAN,24.0,2016-01-15 00:00:00,2018-11-13 00:00:00,CURRENT
A571635,DOG,MIX,MIX,L16-019222,LIC ALTERED,HLP SCAN,10.0,2016-08-28 00:00:00,2017-08-04 00:00:00,RENEWED
A571473,DOG,TERRIER,SCHNAUZER MIN,L15-028814,LIC 3Y,COUNTER,24.0,2015-09-19 00:00:00,2018-09-18 00:00:00,CURRENT
A572779,DOG,SETTER/RETRIEVE,LABRADOR RETR,L15-037391,LIC ALTERED,VET,9.0,2015-09-30 00:00:00,2016-03-19 00:00:00,RETUR MAIL
A568513,DOG,TOY,SHIH TZU,L15-014881,LIC ALTERED,HLP SCAN,9.0,2015-08-08 00:00:00,2016-07-03 00:00:00,RENEWED
A624381,DOG,MASTIFF,PIT BULL,,,,,,,
A583332,DOG,TOY,SHIH TZU,0A01525720,MICROCHIP,HLP SCAN,0.0,2016-02-16 00:00:00,2017-02-16 00:00:00,CURRENT
A621335,DOG,SETTER/RETRIEVE,LABRADOR RETR,L17-028554,LIC ALTERED,ADOPT,10.0,2017-08-29 00:00:00,2018-08-24 00:00:00,CURRENT
A234836,CAT,LONGHAIR,DOMESTIC LH,C11-057527,LIC SR,VET,4.5,2012-02-22 00:00:00,2011-03-22 00:00:00,RENEWED
A628308,DOG,MASTIFF,PIT BULL,L17-014549,LIC ALTERED,VET,10.0,2017-10-17 00:00:00,2018-08-25 00:00:00,CURRENT
A560764,CAT,SHORTHAIR,DOMESTIC SH,L17-020108,LIC ALTERED,HLP WEB,10.5,2017-07-22 00:00:00,2018-07-13 00:00:00,CURRENT
A622019,CAT,SHORTHAIR,DOMESTIC SH,,,,,,,
A576984,DOG,MASTIFF,BOXER,L15-060015,LIC ALTERED,COUNTER,9.0,2015-11-20 00:00:00,2016-11-18 00:00:00,RENEWED
A186759,DOG,SETTER/RETRIEVE,LABRADOR RETR,D000011,LIC ALTERED,VET,9.0,2012-06-04 00:00:00,2010-03-06 00:00:00,RENEWED
A615764,DOG,TOY,CHIHUAHUA SH,L16-023305,LIC ALTERED,VET,10.0,2017-04-21 00:00:00,2017-10-30 00:00:00,CURRENT
A471603,DOG,MASTIFF,PIT BULL,0A130D343B,MICROCHIP,PET WATCH,0.0,2017-06-15 00:00:00,2018-06-15 00:00:00,CURRENT
A619461,DOG,POODLE,BICHON FRISE,L17-006695,LIC 3Y,MAIL,27.0,2017-06-07 00:00:00,2020-07-02 00:00:00,CURRENT
A547940,DOG,TOY,BOSTON TERRIER,L15-004324,LIC ALTERED,HLP WEB,9.5,2015-06-24 00:00:00,2016-06-23 00:00:00,RENEWED
A550305,DOG,MASTIFF,STAFFORDSHIRE,985112004554366,MICROCHIP ADO,HOME AGAIN,25.0,2015-03-11 00:00:00,2016-03-11 00:00:00,CURRENT
