Ã¯Â»Â¿FSCL_YR,MINC,MINE,DepartmentNumber-NumÃÂ©ro-de-MinistÃÂ¨re,DEPT_EN_DESC,OBJ_CD,OBJ_EN_NM,AGRG_PYMT_AMT
2006/2007,12,Human Resources and Skills Development,14,Human Resources and Skills Development,1231,"Off.furn.&furnish.,incl. parts",361274.92
2006/2007,12,Human Resources and Skills Development,14,Human Resources and Skills Development,1231,"Off.furn.&furnish.,incl. parts",130967.04
2006/2007,12,Human Resources and Skills Development,14,Human Resources and Skills Development,1231,"Off.furn.&furnish.,incl. parts",130079.7
2006/2007,12,Human Resources and Skills Development,14,Human Resources and Skills Development,1231,"Off.furn.&furnish.,incl. parts",158838.58
2006/2007,12,Human Resources and Skills Development,14,Human Resources and Skills Development,1239,Other office equipment and parts,1400.0
2006/2007,12,Human Resources and Skills Development,14,Human Resources and Skills Development,1239,Other office equipment and parts,75723.32
2006/2007,12,Human Resources and Skills Development,14,Human Resources and Skills Development,1239,Other office equipment and parts,33286.27
2006/2007,12,Human Resources and Skills Development,14,Human Resources and Skills Development,1239,Other office equipment and parts,156.78
2006/2007,12,Human Resources and Skills Development,14,Human Resources and Skills Development,1239,Other office equipment and parts,52942.99
2006/2007,12,Human Resources and Skills Development,14,Human Resources and Skills Development,1239,Other office equipment and parts,11906.35
2006/2007,12,Human Resources and Skills Development,14,Human Resources and Skills Development,1239,Other office equipment and parts,122696.63
2006/2007,12,Human Resources and Skills Development,14,Human Resources and Skills Development,1239,Other office equipment and parts,66249.44
2006/2007,12,Human Resources and Skills Development,14,Human Resources and Skills Development,1239,Other office equipment and parts,79257.76
2006/2007,12,Human Resources and Skills Development,14,Human Resources and Skills Development,1239,Other office equipment and parts,19267.8
2006/2007,12,Human Resources and Skills Development,14,Human Resources and Skills Development,1242,"Elec.lighting,distr.&contr.equip.& parts",7427.09
2006/2007,12,Human Resources and Skills Development,14,Human Resources and Skills Development,1242,"Elec.lighting,distr.&contr.equip.& parts",1061.8
2006/2007,12,Human Resources and Skills Development,14,Human Resources and Skills Development,1242,"Elec.lighting,distr.&contr.equip.& parts",7686.14
2006/2007,12,Human Resources and Skills Development,14,Human Resources and Skills Development,1242,"Elec.lighting,distr.&contr.equip.& parts",511.91
2006/2007,12,Human Resources and Skills Development,14,Human Resources and Skills Development,1242,"Elec.lighting,distr.&contr.equip.& parts",318.93
2006/2007,12,Human Resources and Skills Development,14,Human Resources and Skills Development,1242,"Elec.lighting,distr.&contr.equip.& parts",224.81
2006/2007,12,Human Resources and Skills Development,14,Human Resources and Skills Development,1243,Meas.contr.lab.med.&opt.instr.& parts,2185.41
2006/2007,12,Human Resources and Skills Development,14,Human Resources and Skills Development,1243,Meas.contr.lab.med.&opt.instr.& parts,3609.74
2006/2007,12,Human Resources and Skills Development,14,Human Resources and Skills Development,1243,Meas.contr.lab.med.&opt.instr.& parts,1098.8
2006/2007,12,Human Resources and Skills Development,14,Human Resources and Skills Development,1243,Meas.contr.lab.med.&opt.instr.& parts,14100.17
2006/2007,12,Human Resources and Skills Development,14,Human Resources and Skills Development,1243,Meas.contr.lab.med.&opt.instr.& parts,421.97
2006/2007,12,Human Resources and Skills Development,14,Human Resources and Skills Development,1243,Meas.contr.lab.med.&opt.instr.& parts,15804.63
2006/2007,12,Human Resources and Skills Development,14,Human Resources and Skills Development,1243,Meas.contr.lab.med.&opt.instr.& parts,563.47
2006/2007,12,Human Resources and Skills Development,14,Human Resources and Skills Development,1243,Meas.contr.lab.med.&opt.instr.& parts,13277.35
2006/2007,12,Human Resources and Skills Development,14,Human Resources and Skills Development,1243,Meas.contr.lab.med.&opt.instr.& parts,2996.39
2006/2007,12,Human Resources and Skills Development,14,Human Resources and Skills Development,1245,Safety & sanitat.equipment and parts,141356.0
2006/2007,12,Human Resources and Skills Development,14,Human Resources and Skills Development,1245,Safety & sanitat.equipment and parts,14000.0
2006/2007,12,Human Resources and Skills Development,14,Human Resources and Skills Development,1245,Safety & sanitat.equipment and parts,3265.2
2006/2007,12,Human Resources and Skills Development,14,Human Resources and Skills Development,1245,Safety & sanitat.equipment and parts,30432.61
2006/2007,12,Human Resources and Skills Development,14,Human Resources and Skills Development,1245,Safety & sanitat.equipment and parts,26072.12
2006/2007,12,Human Resources and Skills Development,14,Human Resources and Skills Development,1245,Safety & sanitat.equipment and parts,3878.39
2006/2007,12,Human Resources and Skills Development,14,Human Resources and Skills Development,1245,Safety & sanitat.equipment and parts,219.0
2006/2007,12,Human Resources and Skills Development,14,Human Resources and Skills Development,1245,Safety & sanitat.equipment and parts,12082.19
2006/2007,12,Human Resources and Skills Development,14,Human Resources and Skills Development,1245,Safety & sanitat.equipment and parts,3084.59
2006/2007,12,Human Resources and Skills Development,14,Human Resources and Skills Development,1245,Safety & sanitat.equipment and parts,632.51
2006/2007,12,Human Resources and Skills Development,14,Human Resources and Skills Development,1249,Other equipment and parts,2800.0
2006/2007,12,Human Resources and Skills Development,14,Human Resources and Skills Development,1249,Other equipment and parts,27783.0
2006/2007,12,Human Resources and Skills Development,14,Human Resources and Skills Development,1249,Other equipment and parts,2800.0
2006/2007,12,Human Resources and Skills Development,14,Human Resources and Skills Development,1249,Other equipment and parts,6519.76
2006/2007,12,Human Resources and Skills Development,14,Human Resources and Skills Development,1249,Other equipment and parts,2800.0
2006/2007,12,Human Resources and Skills Development,14,Human Resources and Skills Development,1249,Other equipment and parts,900.0
2006/2007,12,Human Resources and Skills Development,14,Human Resources and Skills Development,1249,Other equipment and parts,5200.4
2006/2007,12,Human Resources and Skills Development,14,Human Resources and Skills Development,1249,Other equipment and parts,39124.25
2006/2007,12,Human Resources and Skills Development,14,Human Resources and Skills Development,1249,Other equipment and parts,9302.15
2006/2007,12,Human Resources and Skills Development,14,Human Resources and Skills Development,1249,Other equipment and parts,347.48
2006/2007,12,Human Resources and Skills Development,14,Human Resources and Skills Development,1249,Other equipment and parts,30856.5
2006/2007,12,Human Resources and Skills Development,14,Human Resources and Skills Development,1249,Other equipment and parts,113.43
2006/2007,12,Human Resources and Skills Development,14,Human Resources and Skills Development,1249,Other equipment and parts,66237.33
2006/2007,12,Human Resources and Skills Development,14,Human Resources and Skills Development,1249,Other equipment and parts,1655.31
2006/2007,12,Human Resources and Skills Development,14,Human Resources and Skills Development,1249,Other equipment and parts,5491.22
2006/2007,12,Human Resources and Skills Development,14,Human Resources and Skills Development,1249,Other equipment and parts,1508.9
2006/2007,12,Human Resources and Skills Development,14,Human Resources and Skills Development,1261,Road motor vehicles,30630.0
2006/2007,12,Human Resources and Skills Development,14,Human Resources and Skills Development,1261,Road motor vehicles,4190.55
2006/2007,12,Human Resources and Skills Development,14,Human Resources and Skills Development,1261,Road motor vehicles,3579.94
2006/2007,12,Human Resources and Skills Development,14,Human Resources and Skills Development,1261,Road motor vehicles,154.56
2006/2007,12,Human Resources and Skills Development,14,Human Resources and Skills Development,1261,Road motor vehicles,3879.57
2006/2007,12,Human Resources and Skills Development,14,Human Resources and Skills Development,1261,Road motor vehicles,3792.84
2006/2007,12,Human Resources and Skills Development,14,Human Resources and Skills Development,1261,Road motor vehicles,15.0
2006/2007,12,Human Resources and Skills Development,60,Canada Industrial Relations Board,1221,Voice communications equipment,4522.3
2006/2007,12,Human Resources and Skills Development,60,Canada Industrial Relations Board,1222,"Data(message/text, & computer)comm.equip",128.97
2006/2007,12,Human Resources and Skills Development,60,Canada Industrial Relations Board,1224,"Dig.com.equ.int.voice,data or video/imag",239.0
2006/2007,12,Human Resources and Skills Development,60,Canada Industrial Relations Board,1225,Telecommunication equipment parts,3785.5
2006/2007,12,Human Resources and Skills Development,60,Canada Industrial Relations Board,1227,Computer equip.small-desktop/pers./port.,41848.71
2006/2007,12,Human Resources and Skills Development,60,Canada Industrial Relations Board,1228,Computer software,27706.8
2006/2007,12,Human Resources and Skills Development,60,Canada Industrial Relations Board,1229,Computer equipment parts,4656.44
2006/2007,12,Human Resources and Skills Development,60,Canada Industrial Relations Board,1231,"Off.furn.&furnish.,incl. parts",28888.0
2006/2007,12,Human Resources and Skills Development,60,Canada Industrial Relations Board,1239,Other office equipment and parts,5800.2
2006/2007,12,Human Resources and Skills Development,60,Canada Industrial Relations Board,1246,"Other furn.&fixt., incl. parts",35307.21
2006/2007,12,Human Resources and Skills Development,60,Canada Industrial Relations Board,1249,Other equipment and parts,7849.9
2006/2007,12,Human Resources and Skills Development,60,Canada Industrial Relations Board,1249,Other equipment and parts,47962.37
2006/2007,12,Human Resources and Skills Development,60,Canada Industrial Relations Board,1249,Other equipment and parts,532.97
2006/2007,12,Human Resources and Skills Development,100,Cdn Centre Occupational Health & Safety,1227,Computer equip.small-desktop/pers./port.,74930.61
2006/2007,12,Human Resources and Skills Development,100,Cdn Centre Occupational Health & Safety,1228,Computer software,68622.85
2006/2007,12,Human Resources and Skills Development,100,Cdn Centre Occupational Health & Safety,1239,Other office equipment and parts,1645.0
2006/2007,12,Human Resources and Skills Development,125,Cdn Artists & Prod Professional Tribunal,1227,Computer equip.small-desktop/pers./port.,22431.1
2006/2007,12,Human Resources and Skills Development,125,Cdn Artists & Prod Professional Tribunal,1228,Computer software,7050.0
2006/2007,12,Human Resources and Skills Development,125,Cdn Artists & Prod Professional Tribunal,1231,"Off.furn.&furnish.,incl. parts",457.88
2006/2007,12,Human Resources and Skills Development,125,Cdn Artists & Prod Professional Tribunal,1239,Other office equipment and parts,7815.95
2006/2007,13,Indian Affairs and Northern Development,42,Indian Affairs and Northern Development,1212,"Tools, and implements",2801.0
2006/2007,13,Indian Affairs and Northern Development,42,Indian Affairs and Northern Development,1212,"Tools, and implements",18121.39
2006/2007,13,Indian Affairs and Northern Development,42,Indian Affairs and Northern Development,1212,"Tools, and implements",73.96
2006/2007,13,Indian Affairs and Northern Development,42,Indian Affairs and Northern Development,1219,Other machinery and parts,198841.54
2006/2007,13,Indian Affairs and Northern Development,42,Indian Affairs and Northern Development,1219,Other machinery and parts,94647.0
2006/2007,13,Indian Affairs and Northern Development,42,Indian Affairs and Northern Development,1219,Other machinery and parts,8384.0
2006/2007,13,Indian Affairs and Northern Development,42,Indian Affairs and Northern Development,1219,Other machinery and parts,6688.86
2006/2007,13,Indian Affairs and Northern Development,42,Indian Affairs and Northern Development,1219,Other machinery and parts,86798.28
2006/2007,13,Indian Affairs and Northern Development,42,Indian Affairs and Northern Development,1219,Other machinery and parts,13062.54
2006/2007,13,Indian Affairs and Northern Development,42,Indian Affairs and Northern Development,1219,Other machinery and parts,4031.04
2006/2007,13,Indian Affairs and Northern Development,42,Indian Affairs and Northern Development,1219,Other machinery and parts,40639.82
2006/2007,13,Indian Affairs and Northern Development,42,Indian Affairs and Northern Development,1219,Other machinery and parts,29068.23
2006/2007,13,Indian Affairs and Northern Development,42,Indian Affairs and Northern Development,1221,Voice communications equipment,1974.13
2006/2007,13,Indian Affairs and Northern Development,42,Indian Affairs and Northern Development,1221,Voice communications equipment,49.95
2006/2007,13,Indian Affairs and Northern Development,42,Indian Affairs and Northern Development,1221,Voice communications equipment,388.69
2006/2007,13,Indian Affairs and Northern Development,42,Indian Affairs and Northern Development,1221,Voice communications equipment,10749.46
2006/2007,13,Indian Affairs and Northern Development,42,Indian Affairs and Northern Development,1221,Voice communications equipment,274440.3
2006/2007,13,Indian Affairs and Northern Development,42,Indian Affairs and Northern Development,1221,Voice communications equipment,495.33
