CAMIS,DBA,BORO,BUILDING,STREET,ZIPCODE,PHONE,CUISINE DESCRIPTION,ACTION,VIOLATION CODE,INSPECTION TYPE,NTA
50033634,KENNEDY FRIED CHICKEN,Bronx,224,EAST  188 STREET,10458.0,6465523988,Chicken,G,04N,Cycle Inspection / Initial Inspection,BX05
40673089,SEAN OG,Queens,60-02,WOODSIDE AVE FL 1ST,11377.0,7188993499,American,D,06D,Cycle Inspection / Initial Inspection,QN63
50075543,FOO HING KITCHEN,Bronx,2706,3 AVENUE,10454.0,7186657593,Chinese,P,10F,Cycle Inspection / Initial Inspection,BX39
41552592,HAPPY GARDEN,Brooklyn,402,HENRY STREET,11201.0,7186258583,Chinese,D,02H,Cycle Inspection / Initial Inspection,BK33
50066757,QUEENS BULLY,Queens,11330,QUEENS BLVD,11375.0,7185208600,American,F,04M,Cycle Inspection / Re-inspection,QN17
40387825,GREEN PAVILION RESTAURANT & SPORTS LOUNGE,Brooklyn,4307,18 AVENUE,11218.0,7184354722,American,U,02G,Cycle Inspection / Re-inspection,BK42
50057262,THE BUND,Queens,10030B,QUEENS BLVD,11375.0,7182758000,Chinese,F,02H,Cycle Inspection / Initial Inspection,QN17
50069127,KIKI'S GRILL & ROTISSERIE,Manhattan,121,DIVISION STREET,10002.0,3473618054,Greek,F,09B,Cycle Inspection / Initial Inspection,MN28
41607908,LONGEVOUSJOY,Brooklyn,6610,BAY PARKWAY,11204.0,3473742645,Japanese,U,06C,Cycle Inspection / Initial Inspection,BK28
50073325,FRENCHY COFFEE NYC,Manhattan,129,EAST  102 STREET,10029.0,6468910088,French,U,06E,Cycle Inspection / Initial Inspection,MN33
41406255,"TACO BELL, KFC",Manhattan,3645,BROADWAY,10031.0,2124919151,Tex-Mex,D,10F,Cycle Inspection / Re-inspection,MN04
50056971,CHUNG KIWA RESTAURANT,Queens,40-06,74 STREET,11373.0,7184780925,Korean,F,04H,Cycle Inspection / Initial Inspection,QN50
50077662,SABROSURA 3,Bronx,1553,WESTCHESTER AVENUE,10472.0,9176828311,Chinese/Cuban,P,04L,Pre-permit (Operational) / Initial Inspection,BX08
41530819,FRANK & DANNY'S PIZZERIA,Staten Island,4369,AMBOY ROAD,10312.0,7183171100,Italian,D,06D,Cycle Inspection / Initial Inspection,SI54
50056159,EAST NEW SING BO,Staten Island,1745,VICTORY BOULEVARD,10314.0,7184426622,Chinese,U,04K,Cycle Inspection / Re-inspection,SI07
41135835,NEW HEIGHTS BAR AND RESTAURANT,Brooklyn,137,SCHENECTADY AVENUE,11213.0,3475282662,American,F,08C,Inter-Agency Task Force / Initial Inspection,BK61
50095143,JOONG KOOG JIP,Queens,203-16,NORTHERN BOULEVARD,11361.0,7184282221,Korean,D,06B,Pre-permit (Operational) / Re-inspection,QN46
50016104,HUMMUS AND PITA CO,Manhattan,616,8 AVENUE,10018.0,6469444500,Middle Eastern,F,02G,Cycle Inspection / Initial Inspection,MN17
40842618,BAGEL DEPOT,Staten Island,3854,RICHMOND AVENUE,10312.0,7189488755,Bagels/Pretzels,P,06D,Cycle Inspection / Initial Inspection,SI01
50051372,CARNEGIE CUP CAFE,Manhattan,1080,PARK AVE,10128.0,6465901395,Coffee/Tea,U,09C,Cycle Inspection / Initial Inspection,MN40
40400039,CAFE GITANE,Manhattan,242,MOTT STREET,10012.0,2123349552,Moroccan,U,06D,Cycle Inspection / Re-inspection,MN24
41638047,BESO RESTAURANT AND BAR,Brooklyn,370,LEWIS AVENUE,11233.0,3479152900,Caribbean,D,06D,Cycle Inspection / Initial Inspection,BK35
50059672,GOOD FRIENDS 1,Brooklyn,1376,NOSTRAND AVENUE,11226.0,7182872345,Chinese,U,04A,Cycle Inspection / Re-inspection,BK60
41138581,COLUMBUS AVE DELI & CAFE,Manhattan,556,COLUMBUS AVENUE,10024.0,2127219040,Sandwiches,P,02G,Cycle Inspection / Initial Inspection,MN12
41397825,CAFE CON PAN BAKERY II,Staten Island,137,PORT RICHMOND AVENUE,10302.0,7184424028,Bakery Products/Desserts,F,04M,Cycle Inspection / Re-inspection,SI28
50057332,ANTICA,Manhattan,370,CANAL STREET,10013.0,6464392460,American,P,10F,Cycle Inspection / Initial Inspection,MN24
41175577,MARIO'S PIZZERIA,Brooklyn,222,HOYT STREET,11217.0,7189389180,Pizza,D,04K,Cycle Inspection / Initial Inspection,BK38
50018778,OIJI,Manhattan,119,1 AVENUE,10003.0,6467679050,Korean,P,10B,Cycle Inspection / Initial Inspection,MN22
41394975,LA FONTANA,Staten Island,2879,AMBOY ROAD,10306.0,7186674343,Italian,P,04N,Cycle Inspection / Initial Inspection,SI25
41690872,STUMPY'S SPOT,Brooklyn,777,SARATOGA AVENUE,11212.0,3472406300,Caribbean,F,10F,Cycle Inspection / Initial Inspection,BK81
41156294,TELEON CAFE,Manhattan,264,WEST   40 STREET,10018.0,2125753838,American,F,04H,Cycle Inspection / Initial Inspection,MN17
50075731,BROOKLYN BARISTA,Brooklyn,880,WYCKOFF AVENUE,11237.0,3478895755,American,F,04A,Cycle Inspection / Initial Inspection,BK77
41579300,METATE MEXICAN RESTAURANT,Bronx,3515,JOHNSON AVENUE,10463.0,7185434444,Mexican,U,06C,Cycle Inspection / Re-inspection,BX29
50079833,AMAZON CAFETERIA,Manhattan,450,WEST   33 STREET,10001.0,3473802323,Coffee/Tea,D,10F,Cycle Inspection / Initial Inspection,MN13
41611084,MCDONALD'S,Manhattan,3809,BROADWAY,10032.0,2125687903,Hamburgers,D,08A,Cycle Inspection / Re-inspection,MN36
40369262,JOHN'S PIZZERIA,Queens,8502,GRAND AVENUE,11373.0,7184577561,Pizza,D,10H,Cycle Inspection / Initial Inspection,QN50
50012178,LUCKY STAR,Bronx,145,WEST KINGSBRIDGE ROAD,10468.0,7188847188,Chinese,U,04K,Cycle Inspection / Re-inspection,BX28
40930976,SUBWAY,Queens,69-79,GRAND AVENUE,11378.0,7184461251,Sandwiches,D,04J,Cycle Inspection / Initial Inspection,QN30
40373888,IL MULINO,Manhattan,86,WEST    3 STREET,10012.0,2126733783,Italian,P,10B,Cycle Inspection / Initial Inspection,MN23
50046281,CHINA DRAGON,Brooklyn,2182,CLARENDON ROAD,11226.0,7188569015,Chinese,F,04L,Cycle Inspection / Initial Inspection,BK95
50000419,NATUREWORKS,Manhattan,43-45,W 55 STREET,10019.0,2123333020,American,F,02G,Cycle Inspection / Re-inspection,MN17
50053593,HESTER STREET CAFE,Manhattan,235,BOWERY,10002.0,9175872152,Coffee/Tea,D,10F,Cycle Inspection / Initial Inspection,MN27
50001312,MEW,Manhattan,53,WEST   35 STREET,10001.0,6463689384,Japanese,D,09B,Cycle Inspection / Initial Inspection,MN17
40403857,S.M.R RESTAURANT SERVICES,Queens,4605,56 ROAD,11378.0,7183619826,American,D,02B,Cycle Inspection / Initial Inspection,QN31
40724462,CHUCK E. CHEESE'S,Queens,4818,NORTHERN BOULEVARD,11101.0,7187281583,American,U,09C,Cycle Inspection / Initial Inspection,QN31
41452462,CRYSTAL,Manhattan,212,EAST   52 STREET,10022.0,2123088885,Japanese,D,10F,Cycle Inspection / Initial Inspection,MN19
50006308,GASTROTECA ASTORIA,Queens,33-02,34 AVENUE,11106.0,7187299080,Italian,U,04L,Cycle Inspection / Initial Inspection,QN70
50045754,CHOCNYC BAKERY,Manhattan,4996,BROADWAY,10034.0,9178044848,Bakery Products/Desserts,D,06F,Cycle Inspection / Initial Inspection,MN01
50007306,CORNER GRIND,Brooklyn,1183,BEDFORD AVENUE,11216.0,9172130611,American,U,08A,Cycle Inspection / Re-inspection,BK75
50000919,PANKO EXPRESS,Brooklyn,7802,FLATLANDS AVENUE,11236.0,7189688399,Chinese,P,02G,Cycle Inspection / Initial Inspection,BK50
50062623,LUIGI'S PIZZA,Brooklyn,1049,BRIGHTON BEACH AVENUE,11235.0,7183321155,Pizza,D,08A,Cycle Inspection / Re-inspection,BK19
50044894,JUNCTION CAKE BOX,Queens,5701,JUNCTION BLVD,11373.0,7183741992,Bakery Products/Desserts,P,06F,Cycle Inspection / Initial Inspection,QN25
50017266,ALL ABOUT INDIAN FOOD,Brooklyn,443,BUSHWICK AVENUE,11206.0,7183811333,Indian,U,02H,Cycle Inspection / Initial Inspection,BK78
41160375,CAPIZZI,Staten Island,4126,HYLAN BOULEVARD,10308.0,7185693180,Italian,F,06C,Cycle Inspection / Initial Inspection,SI54
50032852,DAILY BAGEL,Manhattan,1111,1 AVENUE,10065.0,2123714907,American,G,08A,Cycle Inspection / Re-inspection,MN31
41064708,HOUSE OF PIZZA & CALZONES,Brooklyn,132,UNION STREET,11231.0,7186249107,Pizza,D,10F,Cycle Inspection / Initial Inspection,BK33
41628216,OVI'S PLACE,Brooklyn,2925,AVENUE H,11210.0,7184211640,American,P,04L,Cycle Inspection / Initial Inspection,BK42
50078809,NAZCA PERUVIAN RESTAURANT,Queens,13204,CROSSBAY BLVD,11417.0,7183224322,Peruvian,F,04L,Cycle Inspection / Initial Inspection,QN56
40958138,BOWERY BAY TAVERN,Queens,0,LAGUARDIA AIRPORT,11369.0,7186566210,American,D,10F,Cycle Inspection / Initial Inspection,QN98
40930209,PARKSIDE LOUNGE,Manhattan,317,EAST HOUSTON STREET,10002.0,2126736270,American,D,04L,Cycle Inspection / Re-inspection,MN28
50000781,CAFE CON AMOR,Queens,6416,ROOSEVELT AVE.,11377.0,7182055707,Coffee/Tea,U,10F,Cycle Inspection / Re-inspection,QN63
41636061,JACK'S WIFE FREDA,Manhattan,224,LAFAYETTE STREET,10012.0,2125108550,American,P,02H,Cycle Inspection / Initial Inspection,MN24
41376798,LA ESPERANZA MEXICAN DELI GROCERY & VEGETABLES,Bronx,2029,GRAND CONCOURSE,10453.0,7187312608,Mexican,D,10J,Cycle Inspection / Initial Inspection,BX41
50014362,URUBAMBA,Queens,8620,37TH AVE,11372.0,7186722224,Peruvian,U,04N,Cycle Inspection / Re-inspection,QN28
50004408,DI DI,Staten Island,183,PORT RICHMOND AVENUE,10302.0,3474595512,Chinese,D,02G,Cycle Inspection / Initial Inspection,SI28
41706664,EASTWOOD,Manhattan,200,CLINTON STREET,10002.0,2122330124,Middle Eastern,D,04L,Cycle Inspection / Initial Inspection,MN28
50038438,DILL AND PARSLEY,Manhattan,829,3 AVENUE,10022.0,6469186949,Mediterranean,P,10F,Cycle Inspection / Initial Inspection,MN19
41371617,GU,Manhattan,155,EAST   52 STREET,10022.0,2127521142,Japanese,D,10F,Cycle Inspection / Re-inspection,MN19
50071837,ZAI LAI,Manhattan,1000S,8 AVENUE,10019.0,6468814779,Chinese,P,06C,Pre-permit (Operational) / Initial Inspection,MN15
50052203,JUICE ISLAND,Manhattan,1025,3 AVENUE,10065.0,2126198030,"Juice, Smoothies, Fruit Salads",D,10B,Cycle Inspection / Initial Inspection,MN31
50001583,GREEK XPRESS,Brooklyn,263,PROSPECT PARK WEST,11215.0,7184991105,Greek,F,04A,Cycle Inspection / Initial Inspection,BK40
50000187,GRANDMA PIZZA,Manhattan,2551,AMSTERDAM AVENUE,10033.0,2129274895,Pizza,U,10B,Cycle Inspection / Re-inspection,MN35
50057941,SHERDOR RESTAURANT,Brooklyn,1917,AVENUE U,11229.0,7189348888,Russian,G,04N,Cycle Inspection / Re-inspection,BK44
41310201,DUNKIN,Bronx,4147,THROGS NECK EXPRESSWAY,10465.0,7188249292,Donuts,D,06C,Cycle Inspection / Re-inspection,BX52
41647241,JACK'S SLIDERS AND SUSHI,Manhattan,171,3 AVENUE,10003.0,2124662828,Asian/Asian Fusion,U,04N,Cycle Inspection / Re-inspection,MN21
41491419,ITAL FUSION,Brooklyn,4705,CHURCH AVENUE,11203.0,3476638515,Vegetarian,F,04N,Cycle Inspection / Re-inspection,BK91
50006411,HAPPY EXPRESS CAFE,Manhattan,4,ALLEN STREET,10002.0,2129659898,Chinese,P,06D,Cycle Inspection / Initial Inspection,MN27
41630558,TRI TIP GRILL,Manhattan,89,EAST   42 STREET,10017.0,2125571030,American,U,06E,Cycle Inspection / Initial Inspection,MN19
41617404,DUNKIN,Bronx,2515,BOSTON ROAD,10467.0,7182312835,Donuts,D,10F,Cycle Inspection / Initial Inspection,BX07
50044265,NEW TASTE RESTAURANT,Queens,9462,CORONA AVE,11373.0,7185928738,Chinese,D,06F,Cycle Inspection / Initial Inspection,QN29
41209902,STARBUCKS,Manhattan,4,WEST   21 STREET,10010.0,6463366583,Coffee/Tea,P,04L,Cycle Inspection / Initial Inspection,MN13
50000510,JERUSALEM STEAKHOUSE,Brooklyn,1319,AVENUE J,11230.0,7182588899,Jewish/Kosher,U,06B,Cycle Inspection / Initial Inspection,BK43
50009471,SHAKE SHACK,Brooklyn,170,FLATBUSH AVENUE,11217.0,6465176145,Hamburgers,E,16C,Calorie Posting / Re-inspection,BK37
50093839,TROPICAL FLAVORS JAMAICAN RESTAURANT,Queens,21917,MERRICK BLVD,11413.0,7183415000,Caribbean,F,10B,Pre-permit (Operational) / Initial Inspection,QN66
41539580,LAS AMERICAS BAKERY,Queens,9304,37 AVENUE,11372.0,7184581638,Bakery Products/Desserts,U,04L,Cycle Inspection / Initial Inspection,QN28
50096168,CAFE VINE,Queens,15013,NORTHERN BLVD,11354.0,9175635484,Coffee/Tea,D,10F,Pre-permit (Operational) / Initial Inspection,QN51
41676393,JOHNNY'S PIZZA RESTAURANT,Bronx,535,EAST  180 STREET,10457.0,7183656565,Pizza,P,02G,Cycle Inspection / Initial Inspection,BX17
40986218,GREEN SYMPHONY,Manhattan,255,WEST   43 STREET,10036.0,2123914747,American,D,02G,Cycle Inspection / Initial Inspection,MN17
40397574,DOMINICK'S BAR & RESTAURANT,Bronx,2335,ARTHUR AVENUE,10458.0,7187332807,Italian,P,08A,Cycle Inspection / Initial Inspection,BX06
41562415,THE COMFORT DINER,Manhattan,214,EAST   45 STREET,10017.0,2128674555,American,F,02B,Cycle Inspection / Initial Inspection,MN19
50058121,MOE'S SOUTHWEST GRILL,Bronx,200,BAYCHESTER AVENUE,10475.0,5167290848,Mexican,U,04H,Cycle Inspection / Initial Inspection,BX13
50098775,PARTY BUS BAKESHOP,Manhattan,31,ESSEX STREET,10002.0,9172620732,Bakery Products/Desserts,D,06C,Pre-permit (Operational) / Initial Inspection,MN27
41625040,KENNEDY FRIED CHICKEN,Brooklyn,4102,AVENUE D,11203.0,7182870745,Chicken,D,06E,Cycle Inspection / Initial Inspection,BK91
41130849,PATZERIA'S PERFECT PIZZA,Manhattan,231,WEST   46 STREET,10036.0,2125757646,Pizza,U,06D,Cycle Inspection / Re-inspection,MN17
50047416,PIZZA ON THE RUN,Brooklyn,2914,STILLWELL AVENUE,11224.0,7185130454,Pizza,D,10F,Cycle Inspection / Initial Inspection,BK21
50014149,HANCO'S,Brooklyn,147,MONTAGUE STREET,11201.0,3475295054,Southeast Asian,P,06E,Cycle Inspection / Initial Inspection,BK09
50000410,BROOKLYN BREWHOUSE,Brooklyn,229,DUFFIELD STREET,11201.0,7182547800,American,F,04H,Cycle Inspection / Initial Inspection,BK38
41500947,CABO RESTAURANT,Staten Island,96,PAGE AVENUE,10309.0,7189666766,Mexican,U,06D,Cycle Inspection / Re-inspection,SI11
40850055,STAR LITE DELI,Manhattan,212,WEST   44 STREET,10036.0,2128401859,Sandwiches,F,08A,Cycle Inspection / Re-inspection,MN17
50083629,CMX-CINEBISTRO,Manhattan,400,EAST   62 STREET,10065.0,6466779388,American,F,06E,Cycle Inspection / Initial Inspection,MN31
50006206,HUMMUS KITCHEN,Manhattan,768,9 AVENUE,10019.0,2123333009,Jewish/Kosher,F,04N,Cycle Inspection / Initial Inspection,MN15
50045022,Bagel Pub,Brooklyn,775,FRANKLIN AVENUE,11238.0,7187742243,American,U,06C,Cycle Inspection / Initial Inspection,BK61
41271290,SABOR LATINO SEAFOOD RESTAURANT,Bronx,2161,STARLING AVENUE,10462.0,7188220899,Seafood,D,06C,Cycle Inspection / Re-inspection,BX46
50077391,NEW PEKING KITCHEN,Queens,7715,37TH AVE,11372.0,7184269789,Chinese,P,06C,Pre-permit (Operational) / Initial Inspection,QN28
41081933,SHILA BAR & WINE,Bronx,629,CRESCENT AVENUE,10458.0,3472702701,Coffee/Tea,D,08C,Cycle Inspection / Initial Inspection,BX06
50014763,THE FAMOUS CHICKEN PLACE,Manhattan,592,3 AVENUE,10016.0,2126871800,Chicken,D,06E,Cycle Inspection / Re-inspection,MN20
50039136,PRET A MANGER,Manhattan,1071,AVENUE OF THE AMERICAS,10018.0,2128401064,Soups/Salads/Sandwiches,D,10E,Cycle Inspection / Re-inspection,MN17
40535467,CHIU HONG BAKERY,Manhattan,161,MOTT STREET,10013.0,2129667664,Bakery Products/Desserts,D,02B,Cycle Inspection / Re-inspection,MN24
41543826,UMBERTO'S CLAM HOUSE,Manhattan,132,MULBERRY STREET,10013.0,2124317545,Italian,U,08A,Cycle Inspection / Re-inspection,MN24
40586239,BROADWAY BAGEL,Manhattan,2658,BROADWAY,10025.0,2126620231,Bagels/Pretzels,D,06F,Cycle Inspection / Re-inspection,MN12
50047316,LENWICH,Manhattan,66,WEST    9 STREET,10011.0,2123530300,American,D,10B,Cycle Inspection / Initial Inspection,MN23
40857406,LIN'S GARDEN,Bronx,317,EAST  170 STREET,10456.0,7185884002,Chinese,D,10B,Cycle Inspection / Initial Inspection,BX14
50084999,HARBS,Manhattan,465,WEST BROADWAY,10012.0,2124731981,Bakery Products/Desserts,D,08C,Cycle Inspection / Initial Inspection,MN24
40572960,RIO DE LA PLATA BAKERY,Queens,9465,CORONA AVE,11373.0,7182715422,Bakery Products/Desserts,F,02G,Cycle Inspection / Initial Inspection,QN29
41693350,CIELO AT THE MAYFAIR,Manhattan,242,WEST   49 STREET,10019.0,2124898600,Italian,F,16B,Trans Fat / Initial Inspection,MN17
50108982,PIE CORPS,Brooklyn,77,DRIGGS AVENUE,11222.0,3477991669,,,,,BK76
50076107,LUCKY,Manhattan,168,AVENUE B,10009.0,2127773111,Other,F,04H,Pre-permit (Operational) / Initial Inspection,MN22
50077120,WAH KING,Queens,7915,ATLANTIC AVE,11421.0,9173612557,Chinese,U,04L,Cycle Inspection / Re-inspection,QN53
50059103,JIN FENG YUAN,Brooklyn,5318,8 AVENUE,11220.0,7186333383,Chinese,F,02B,Cycle Inspection / Initial Inspection,BK34
50069461,DEEP INDIAN KITCHEN,Manhattan,601,8 AVENUE,10018.0,6465907152,Indian,D,04N,Cycle Inspection / Re-inspection,MN15
41251791,LUNA PIZZA,Manhattan,225,PARK ROW,10007.0,2123858118,Pizza,D,10F,Cycle Inspection / Initial Inspection,MN27
41235974,JIMBOS HAMBURGER,Manhattan,3869,10 AVENUE,10034.0,2129421642,Hamburgers,D,06C,Cycle Inspection / Initial Inspection,MN01
50001870,THE DUMPLING COVE,Bronx,1530,EAST  222 STREET,10469.0,7186533143,Caribbean,B,,Cycle Inspection / Initial Inspection,BX13
50095848,IRIN,Manhattan,265,WEST   23 STREET,10011.0,2126752988,Thai,D,10F,Pre-permit (Operational) / Initial Inspection,MN13
50018980,MOKJA,Queens,3519,BROADWAY,11106.0,7187210654,Korean,F,04M,Cycle Inspection / Initial Inspection,QN70
50095252,Nuan Xin Rice Roll,Manhattan,97,ELIZABETH STREET,10013.0,2123007053,Chinese,F,06C,Cycle Inspection / Initial Inspection,MN24
50067314,KABAB KING,Queens,7301,37TH RD,11372.0,7184575857,Indian,F,02H,Cycle Inspection / Initial Inspection,QN28
41576339,ASYA INDIAN RESTAURANT,Brooklyn,46,HENRY STREET,11201.0,7188586700,Indian,U,10B,Cycle Inspection / Initial Inspection,BK09
50054846,EONS,Queens,6142,188TH ST,11365.0,7184874807,Asian/Asian Fusion,F,02H,Pre-permit (Operational) / Initial Inspection,QN41
50004503,MAISON KAYSER,Manhattan,1800,BROADWAY,10019.0,2122454100,Bakery Products/Desserts,P,02G,Cycle Inspection / Initial Inspection,MN17
50056857,SABA RESTAURANT,Queens,2575,STEINWAY ST,11103.0,3478469747,Middle Eastern,D,09B,Cycle Inspection / Initial Inspection,QN70
40403830,PRINCESS MANOR,Brooklyn,92,NASSAU AVENUE,11222.0,7183896965,Continental,P,08A,Cycle Inspection / Initial Inspection,BK76
41211257,LA ISLA RESTAURANT,Bronx,276B,EAST 149 STREET,10451.0,7186653600,Spanish,B,,Administrative Miscellaneous / Initial Inspection,BX34
50063160,KISS MY SLICE PIZZA,Manhattan,401,EAST   57 STREET,10022.0,2129357000,Pizza,U,10H,Pre-permit (Operational) / Re-inspection,MN19
41600159,JUMBO'S HAMBURGERS,Manhattan,274,WEST  145 STREET,10039.0,2124915444,Hamburgers,D,08A,Cycle Inspection / Initial Inspection,MN03
41353927,METRO CAFE,Bronx,1200,WATERS PLACE,10461.0,7189751198,American,F,02G,Cycle Inspection / Initial Inspection,BX37
50080673,RALPH'S FAMOUS ITALIAN ICES,Manhattan,370,2 AVENUE,10010.0,9174090027,Frozen Desserts,D,08C,Pre-permit (Operational) / Initial Inspection,MN21
50085004,THREE EIGHTY ATE,Manhattan,388,GREENWICH STREET,10013.0,7043284036,American,U,04N,Cycle Inspection / Initial Inspection,MN24
50059730,DOUBLE DRAGON,Queens,43-02,NATIONAL STREET,11368.0,7188989885,Chinese,D,06D,Pre-permit (Operational) / Initial Inspection,QN26
41505456,DAY BREAK CAFE RESTAURANT,Queens,4501,34 AVENUE,11101.0,7187210411,American,U,06D,Cycle Inspection / Initial Inspection,QN70
41225179,STARBUCKS,Manhattan,340,MADISON AVENUE,10173.0,2128670928,Coffee/Tea,F,04N,Cycle Inspection / Initial Inspection,MN17
50058432,WHITE NOISE COFFEE,Queens,4102,162ND ST,11358.0,6465960022,Coffee/Tea,F,02B,Cycle Inspection / Initial Inspection,QN51
50091539,MEDINA HALAL RESTAURANT AND BAKERY,Queens,11141,LEFFERTS BLVD,11420.0,7184803940,Caribbean,D,09C,Cycle Inspection / Initial Inspection,QN55
41239693,CAFE 2000 CORONA,Queens,4008,JUNCTION BOULEVARD,11368.0,7182051095,Spanish,P,06E,Cycle Inspection / Initial Inspection,QN29
41678553,JESSIE'S EXPRESS CAFE,Manhattan,411,8 AVENUE,10001.0,2122551266,Sandwiches/Salads/Mixed Buffet,F,10B,Cycle Inspection / Initial Inspection,MN13
40581729,BONO'S CAFE,Manhattan,35,EAST   28 STREET,10016.0,2122139119,Sandwiches,D,04L,Cycle Inspection / Initial Inspection,MN17
40544948,ALBA'S PIZZA,Queens,3620,DITMARS BOULEVARD,11105.0,7189325924,Pizza,U,08C,Cycle Inspection / Initial Inspection,QN72
50016600,SUBWAY,Bronx,837,HUTCHINSON RIVER PARKWAY,10465.0,9173785700,Sandwiches,D,04H,Cycle Inspection / Initial Inspection,BX09
50071215,AL NAR CAFE,Queens,27121,UNION TPKE,11040.0,3473231045,Middle Eastern,F,20F,Administrative Miscellaneous / Initial Inspection,QN44
50072348,TACOMBI,Manhattan,350,5 AVENUE,10118.0,2129675555,Tex-Mex,U,06D,Cycle Inspection / Initial Inspection,MN17
50069975,TACO MIX,Brooklyn,220,36 STREET,11232.0,6466348763,Tex-Mex,U,10E,Cycle Inspection / Initial Inspection,BK32
41046514,WAGNER COLLEGE - HAWK'S NEST,Staten Island,631,HOWARD AVENUE,10301.0,7183903246,American,D,10F,Cycle Inspection / Initial Inspection,SI08
50034871,HO'BRAH A TACO JOINT,Staten Island,412,FOREST AVENUE,10301.0,7184428226,Tex-Mex,U,10F,Cycle Inspection / Initial Inspection,SI35
40786907,BOSTON MARKET,Queens,8302,ATLANTIC AVENUE,11416.0,7186474700,Chicken,D,08A,Cycle Inspection / Re-inspection,QN53
50045739,AKDENIZ MEDITERRANEAN CUISINE,Manhattan,19,WEST   46 STREET,10036.0,2125752307,Turkish,D,10F,Cycle Inspection / Re-inspection,MN17
50017185,OASIS JIMMA JUICE BAR,Manhattan,3163,BROADWAY,10027.0,6465900685,"Juice, Smoothies, Fruit Salads",D,10B,Cycle Inspection / Initial Inspection,MN09
41083266,SPARKS DELI RESTAURANT,Queens,2831,BORDEN AVENUE,11101.0,7183920757,Sandwiches,D,06C,Cycle Inspection / Re-inspection,QN31
50063017,MINETTA LANE THEATRE,Manhattan,18,MINETTA LANE,10012.0,2128716834,Bottled Beverages,D,10J,Cycle Inspection / Initial Inspection,MN23
50069765,SOHNA PUNJAB,Queens,11710,ATLANTIC AVE,11419.0,7188506221,Indian,F,04N,Cycle Inspection / Initial Inspection,QN54
50008977,MOKBAR,Manhattan,75,9 AVENUE,10011.0,6469645963,Korean,F,06A,Cycle Inspection / Initial Inspection,MN13
50041912,NEW ONE CHINESE RESTAURANT,Brooklyn,6320,11 AVENUE,11219.0,7184918888,Chinese,F,02B,Cycle Inspection / Initial Inspection,BK30
50011499,SOUTH SIDE GOURMET SPANISH AND AMERICAN FOOD,Bronx,241B,NYC TERMINAL MARKET,,7184508480,Spanish,U,02G,Cycle Inspection / Re-inspection,
50043036,JEZERO CAFE,Brooklyn,274,AVENUE X,11223.0,9179334064,Turkish,D,04H,Cycle Inspection / Initial Inspection,BK26
50061163,Soul Food,Brooklyn,88A,KINGSTON AVE,11213.0,7184937570,Caribbean,G,08A,Pre-permit (Operational) / Re-inspection,BK61
50086616,KENNEDY CHICKEN,Queens,1850,COLLEGE POINT BLVD,11356.0,7188869333,Chicken,F,10E,Pre-permit (Operational) / Initial Inspection,QN23
